ensemblID	chr	start	end	band	symbol	isHK	isTF
ENSG00000100425	22	49773283	49827512	q13.33	BRD1	0	0
ENSG00000100426	22	49853842	49890078	q13.33	ZBED4	1	1
ENSG00000100429	22	50245183	50251405	q13.33	HDAC10	0	0
ENSG00000100448	14	24573522	24576260	q12	CTSG	0	0
ENSG00000100461	14	22893206	22919184	q11.2	RBM23	1	0
ENSG00000100462	14	22920511	22929585	q11.2	PRMT5	1	0
ENSG00000100483	14	50108632	50116600	q21.3	VCPKMT	0	0
ENSG00000100485	14	50117120	50231558	q21.3	SOS2	0	0
ENSG00000100519	14	52707172	52728587	q22.1	PSMC6	1	0
ENSG00000100526	14	54396849	54420218	q22.2	CDKN3	0	0
ENSG00000100528	14	54423560	54441431	q22.2	CNIH1	0	0
ENSG00000100532	14	54509812	54539309	q22.2	CGRRF1	0	0
ENSG00000100567	14	58244831	58272012	q23.1	PSMA3	1	0
ENSG00000100575	14	58408494	58427614	q23.1	TIMM9	1	0
ENSG00000100577	14	77320884	77331597	q24.3	GSTZ1	0	0
ENSG00000100580	14	77335021	77377109	q24.3	TMED8	0	0
ENSG00000100583	14	77376689	77391497	q24.3	SAMD15	0	0
ENSG00000100591	14	77457870	77469474	q24.3	AHSA1	1	0
ENSG00000100592	14	59188646	59371405	q23.1	DAAM1	0	0
ENSG00000100596	14	77505997	77616773	q24.3	SPTLC2	0	0
ENSG00000100601	14	77672404	77708020	q24.3	ALKBH1	1	0
ENSG00000100603	14	77717599	77761207	q24.3	SNW1	1	0
ENSG00000100614	14	60245752	60299087	q23.1	PPM1A	1	0
ENSG00000100625	14	60709528	60724348	q23.1	SIX4	0	1
ENSG00000100632	14	69380123	69398627	q24.1	ERH	1	0
ENSG00000100664	14	103333544	103345025	q32.32	EIF5	1	0
ENSG00000100714	14	64388031	64463457	q23.3	MTHFD1	0	0
ENSG00000100722	14	88562909	88627596	q31.3	ZC3H14	0	0
ENSG00000100731	14	70907405	71115382	q24.2	PCNX1	0	0
ENSG00000100764	14	90256495	90275429	q32.11	PSMC1	0	0
ENSG00000100796	14	91457611	91510554	q32.12	PPP4R3A	0	0
ENSG00000100804	14	23016543	23035230	q11.2	PSMB5	1	0
ENSG00000100811	14	100238298	100282792	q32.2	YY1	1	1
ENSG00000100813	14	23058564	23095614	q11.2	ACIN1	1	0
ENSG00000100815	14	91965991	92040896	q32.12	TRIP11	0	0
ENSG00000100823	14	20455191	20457772	q11.2	APEX1	1	0
ENSG00000100836	14	23321289	23326185	q11.2	PABPN1	1	0
ENSG00000100842	14	23356402	23365752	q11.2	EFS	0	0
ENSG00000100865	14	102341102	102362916	q32.31	CINP	1	0
ENSG00000100883	14	34981957	35029567	q13.2	SRP54	1	0
ENSG00000100888	14	21385194	21456126	q11.2	CHD8	1	0
ENSG00000100890	14	35121846	35277614	q13.2	KIAA0391	1	0
ENSG00000100897	14	24114195	24125242	q12	DCAF11	1	0
ENSG00000100902	14	35278633	35317493	q13.2	PSMA6	1	0
ENSG00000100911	14	24143362	24147570	q12	PSME2	0	0
ENSG00000100916	14	35826318	35932325	q13.2	BRMS1L	0	0
ENSG00000100938	14	24232422	24239242	q12	GMPR2	1	0
ENSG00000100949	14	24265538	24271739	q12	RABGGTA	1	0
ENSG00000100982	20	45934628	45948023	q13.12	PCIF1	1	0
ENSG00000100997	20	25294743	25390983	p11.21	ABHD12	1	0
ENSG00000101084	20	36605734	36612557	q11.23	RAB5IF	0	0
ENSG00000101126	20	50888916	50931421	q13.13	ADNP	1	1
ENSG00000101138	20	56392371	56406369	q13.2	CSTF1	1	0
ENSG00000101146	20	57351010	57379211	q13.31	RAE1	0	0
ENSG00000101150	20	63865228	63891545	q13.33	TPD52L2	1	0
ENSG00000101152	20	63895182	63936031	q13.33	DNAJC5	1	0
ENSG00000101158	20	58981208	58995133	q13.32	NELFCD	1	0
ENSG00000101161	20	63981135	64033100	q13.33	PRPF6	1	0
ENSG00000101166	20	59033145	59042909	q13.32	PRELID3B	0	0
ENSG00000101181	20	62183029	62203568	q13.33	MTG2	0	0
ENSG00000101182	20	62136735	62143440	q13.33	PSMA7	1	0
ENSG00000101189	20	62796453	62801738	q13.33	MRGBP	0	0
ENSG00000101190	20	62841115	62861763	q13.33	TCFL5	0	1
ENSG00000101191	20	62877738	62937952	q13.33	DIDO1	1	0
ENSG00000101193	20	62938119	62948475	q13.33	GID8	1	0
ENSG00000101199	20	63272785	63289793	q13.33	ARFGAP1	0	0
ENSG00000101216	20	63587602	63627041	q13.33	GMEB2	0	1
ENSG00000101236	20	3927309	4015582	p13	RNF24	0	0
ENSG00000101246	20	63698642	63708025	q13.33	ARFRP1	1	0
ENSG00000101247	20	13784950	13821582	p12.1	NDUFAF5	0	0
ENSG00000101266	20	472498	543835	p13	CSNK2A1	0	0
ENSG00000101290	20	5126786	5197887	p12.3	CDS2	1	0
ENSG00000101310	20	18507482	18561415	p11.23	SEC23B	0	0
ENSG00000101337	20	32109506	32167258	q11.21	TM9SF4	1	0
ENSG00000101343	20	20034368	20056046	p11.23	CRNKL1	1	0
ENSG00000101346	20	32207880	32238667	q11.21	POFUT1	1	0
ENSG00000101361	20	2652145	2658393	p13	NOP56	1	0
ENSG00000101365	20	2658395	2664219	p13	IDH3B	1	0
ENSG00000101367	20	32819893	32850405	q11.21	MAPRE1	0	0
ENSG00000101391	20	33358839	33401561	q11.21	CDK5RAP1	1	0
ENSG00000101421	20	33811304	33854366	q11.22	CHMP4B	1	0
ENSG00000101447	20	38926312	38953106	q11.23	FAM83D	0	0
ENSG00000101473	20	45841721	45857406	q13.12	ACOT8	1	0
ENSG00000101474	20	24962925	24992979	p11.21	APMAP	0	0
ENSG00000101544	18	80109031	80147523	q23	ADNP2	0	1
ENSG00000101546	18	80034358	80046397	q23	RBFA	1	0
ENSG00000101557	18	158383	214629	p11.32	USP14	1	0
ENSG00000101558	18	9914002	9960021	p11.22	VAPA	1	0
ENSG00000101574	18	2537525	2571509	p11.32	METTL4	0	0
ENSG00000101624	18	12661833	12702777	p11.21	CEP76	0	0
ENSG00000101639	18	12991362	13125052	p11.21	CEP192	0	0
ENSG00000101654	18	13726660	13764558	p11.21	RNMT	0	0
ENSG00000101695	18	32018372	32073213	q12.1	RNF125	0	0
ENSG00000101745	18	9136228	9285985	p11.22	ANKRD12	0	0
ENSG00000101751	18	54269404	54321266	q21.2	POLI	0	0
ENSG00000101752	18	21704957	21870957	q11.2	MIB1	1	0
ENSG00000101782	18	23452823	23486603	q11.2	RIOK3	1	0
ENSG00000101811	X	100820359	100840932	q22.1	CSTF2	0	0
ENSG00000101882	X	119920672	119943772	q24	NKAP	1	0
ENSG00000101966	X	123859724	123913979	q25	XIAP	1	0
ENSG00000101972	X	123960212	124422664	q25	STAG2	0	0
ENSG00000101997	X	49235467	49250526	p11.23	CCDC22	1	0
ENSG00000102030	X	153929242	153935223	q28	NAA10	1	0
ENSG00000102078	X	130339888	130373361	q26.1	SLC25A14	0	0
ENSG00000102081	X	147911951	147951125	q27.3	FMR1	0	0
ENSG00000102096	X	48913182	48919024	p11.23	PIM2	0	0
ENSG00000102100	X	48903180	48911958	p11.23	SLC35A2	1	0
ENSG00000102103	X	48897912	48903143	p11.23	PQBP1	1	0
ENSG00000102119	X	154379197	154381523	q28	EMD	1	0
ENSG00000102181	X	150766337	150898816	q28	CD99L2	1	0
ENSG00000102312	X	48508962	48520814	p11.23	PORCN	0	0
ENSG00000102316	X	54807599	54816012	p11.21	MAGED2	0	0
ENSG00000102401	X	101622797	101627843	q22.1	ARMCX3	1	0
ENSG00000102471	13	79481124	79556075	q31.1	NDFIP2	0	0
ENSG00000102531	13	48975912	49209779	q14.2	FNDC3A	1	0
ENSG00000102543	13	49247925	49293485	q14.2	CDADC1	0	0
ENSG00000102572	13	98445185	98577940	q32.2	STK24	0	0
ENSG00000102580	13	95677139	95794989	q32.1	DNAJC3	1	0
ENSG00000102595	13	95801580	96053482	q32.1	UGGT2	0	0
ENSG00000102606	13	111114559	111305737	q34	ARHGEF7	0	0
ENSG00000102710	13	37009312	37059713	q13.3	SUPT20H	0	0
ENSG00000102738	13	40729135	40771173	q14.11	MRPS31	1	0
ENSG00000102743	13	40789412	40810111	q14.11	SLC25A15	0	0
ENSG00000102753	13	49699307	49792921	q14.2	KPNA3	0	0
ENSG00000102755	13	28300344	28495145	q12.3	FLT1	0	0
ENSG00000102763	13	41566837	41961120	q14.11	VWA8	0	0
ENSG00000102780	13	42040036	42256578	q14.11	DGKH	0	0
ENSG00000102786	13	51354077	51454264	q14.3	INTS6	0	0
ENSG00000102796	13	51767993	51804157	q14.3	DHRS12	1	0
ENSG00000102805	13	76990660	77019143	q22.3	CLN5	0	0
ENSG00000102870	16	30778449	30787202	p11.2	ZNF629	0	1
ENSG00000102882	16	30114105	30123506	p11.2	MAPK3	0	0
ENSG00000102893	16	47461123	47701523	q12.1	PHKB	1	0
ENSG00000102898	16	67846732	67872567	q22.1	NUTF2	1	0
ENSG00000102900	16	56730105	56850286	q13	NUP93	0	0
ENSG00000102901	16	67828157	67847811	q22.1	CENPT	1	1
ENSG00000102910	16	48244296	48363122	q12.1	LONP2	1	0
ENSG00000102921	16	48538726	48620148	q12.1	N4BP1	1	0
ENSG00000102977	16	67657512	67660815	q22.1	ACD	0	0
ENSG00000102978	16	57462387	57472010	q21	POLR2C	1	0
ENSG00000102981	16	67660946	67662778	q22.1	PARD6A	0	0
ENSG00000103005	16	57999546	58021618	q21	USB1	1	0
ENSG00000103018	16	69424525	69466266	q22.1	CYB5B	1	0
ENSG00000103024	16	1770286	1771730	p13.3	NME3	1	0
ENSG00000103035	16	74296775	74306288	q23.1	PSMD7	1	0
ENSG00000103037	16	58515479	58521181	q21	SETD6	1	0
ENSG00000103051	16	70480568	70523565	q22.1	COG4	1	0
ENSG00000103091	16	74871367	75000173	q23.1	WDR59	1	0
ENSG00000103111	16	77190835	77202405	q23.1	MON1B	0	0
ENSG00000103126	16	287440	352673	p13.3	AXIN1	1	0
ENSG00000103168	16	84177847	84187070	q24.1	TAF1C	0	0
ENSG00000103194	16	84699978	84779922	q24.1	USP10	1	0
ENSG00000103199	16	4748239	4767624	p13.3	ZNF500	0	1
ENSG00000103245	16	729753	741329	p13.3	CIAO3	0	0
ENSG00000103254	16	720581	722601	p13.3	FAM173A	1	0
ENSG00000103260	16	715115	719655	p13.3	METRN	1	0
ENSG00000103266	16	680224	682870	p13.3	STUB1	1	0
ENSG00000103275	16	1308880	1327018	p13.3	UBE2I	1	0
ENSG00000103319	16	22206282	22288732	p12.2	EEF2K	0	0
ENSG00000103326	16	527717	554636	p13.3	CAPN15	0	0
ENSG00000103343	16	3401235	3409370	p13.3	ZNF174	1	1
ENSG00000103356	16	23522014	23557731	p12.2	EARS2	1	0
ENSG00000103415	16	4474690	4510347	p13.3	HMOX2	1	0
ENSG00000103423	16	4425805	4456775	p13.3	DNAJA3	1	0
ENSG00000103429	16	14632815	14669236	p13.12	BFAR	1	0
ENSG00000103494	16	53598153	53703938	q12.2	RPGRIP1L	0	0
ENSG00000103496	16	31032889	31042975	p11.2	STX4	1	0
ENSG00000103502	16	29858357	29863736	p11.2	CDIPT	1	0
ENSG00000103507	16	31106107	31112791	p11.2	BCKDK	1	0
ENSG00000103510	16	31115754	31131393	p11.2	KAT8	1	0
ENSG00000103549	16	30761745	30776307	p11.2	RNF40	1	0
ENSG00000103550	16	19701934	19718235	p12.3	KNOP1	0	0
ENSG00000103591	15	67201033	67255195	q23	AAGAB	1	0
ENSG00000103599	15	67254800	67502260	q23	IQCH	0	0
ENSG00000103671	15	64387748	64455303	q22.31	TRIP4	1	0
ENSG00000103742	15	65381464	65423072	q22.31	IGDCC4	0	0
ENSG00000103769	15	65726054	65891991	q22.31	RAB11A	1	0
ENSG00000103876	15	80152490	80186946	q25.1	FAH	0	0
ENSG00000103932	15	41517176	41544269	q15.1	RPAP1	0	0
ENSG00000103978	15	42210452	42273663	q15.1	TMEM87A	1	0
ENSG00000103994	15	42412823	42491141	q15.1	ZNF106	0	0
ENSG00000104047	15	49620980	49656232	q21.2	DTWD1	1	0
ENSG00000104067	15	29699367	29968865	q13.1	TJP1	0	0
ENSG00000104131	15	44537057	44563029	q21.1	EIF3J	1	0
ENSG00000104133	15	44562696	44663678	q21.1	SPG11	1	0
ENSG00000104142	15	40894430	40903975	q15.1	VPS18	1	0
ENSG00000104147	15	41309268	41332621	q15.1	OIP5	0	0
ENSG00000104164	15	45587123	45615999	q21.1	BLOC1S6	1	0
ENSG00000104218	8	67062426	67196263	q13.1	CSPP1	0	0
ENSG00000104221	8	37843268	37849904	p11.23	BRF2	1	1
ENSG00000104228	8	27284887	27311319	p21.2	TRIM35	0	0
ENSG00000104290	8	28494205	28574268	p21.1	FZD3	0	0
ENSG00000104299	8	28767661	28890242	p21.1	INTS9	0	0
ENSG00000104343	8	73780097	73878910	q21.11	UBE2W	1	0
ENSG00000104365	8	42271302	42332653	p11.21	IKBKB	0	0
ENSG00000104388	8	60516857	60623627	q12.1	RAB2A	1	0
ENSG00000104413	8	94641074	94707466	q22.1	ESRP1	0	0
ENSG00000104442	8	65602456	65634217	q13.1	ARMC1	1	0
ENSG00000104472	8	140511298	140517137	q24.3	CHRAC1	1	0
ENSG00000104524	8	143603913	143609773	q24.3	PYCR3	0	0
ENSG00000104529	8	143579697	143599541	q24.3	EEF1D	0	0
ENSG00000104611	8	19313617	19396218	p21.3	SH2D4A	0	0
ENSG00000104613	8	19817140	19852083	p21.3	INTS10	1	0
ENSG00000104626	8	9002147	9116746	p23.1	ERI1	0	0
ENSG00000104635	8	22367249	22434129	p21.3	SLC39A14	0	0
ENSG00000104643	8	11284416	11328146	p23.1	MTMR9	0	0
ENSG00000104660	8	30095398	30177208	p12	LEPROTL1	0	0
ENSG00000104671	8	30156297	30183640	p12	DCTN6	1	0
ENSG00000104679	8	23270120	23296279	p21.3	R3HCC1	1	0
ENSG00000104689	8	23190452	23225126	p21.3	TNFRSF10A	0	0
ENSG00000104691	8	30732247	30767006	p12	UBXN8	0	0
ENSG00000104695	8	30774457	30814314	p12	PPP2CB	1	0
ENSG00000104714	8	614746	738106	p23.3	ERICH1	1	0
ENSG00000104728	8	1823976	1958641	p23.3	ARHGEF10	0	0
ENSG00000104731	16	87696485	87765992	q24.2	KLHDC4	0	0
ENSG00000104756	8	25427847	25458476	p21.2	KCTD9	0	0
ENSG00000104763	8	18055992	18084998	p22	ASAH1	0	0
ENSG00000104765	8	26382898	26505636	p21.2	BNIP3L	0	0
ENSG00000104812	19	48968125	48993310	q13.33	GYS1	0	0
ENSG00000104825	19	38899700	38908893	q13.2	NFKBIB	1	0
ENSG00000104853	19	44954585	44993341	q13.32	CLPTM1	1	0
ENSG00000104856	19	45001430	45038198	q13.32	RELB	0	1
ENSG00000104885	19	2164149	2232578	p13.3	DOT1L	0	1
ENSG00000104886	19	2230084	2237704	p13.3	PLEKHJ1	1	0
ENSG00000104897	19	2236504	2248679	p13.3	SF3A2	0	0
ENSG00000104901	19	49361783	49375116	q13.33	DKKL1	0	0
ENSG00000104946	19	49877425	49888749	q13.33	TBC1D17	0	0
ENSG00000104953	19	2977446	2995184	p13.3	TLE6	0	0
ENSG00000104960	19	49850735	49860744	q13.33	PTOV1	1	0
ENSG00000104964	19	3052910	3063107	p13.3	AES	1	0
ENSG00000104969	19	2754714	2783371	p13.3	SGTA	1	0
ENSG00000104973	19	49818279	49840383	q13.33	MED25	0	0
ENSG00000104976	19	7920316	7923250	p13.2	SNAPC2	0	1
ENSG00000105053	19	49976467	50025946	q13.33	VRK3	1	0
ENSG00000105063	19	55229780	55258995	q13.42	PPP6R1	0	0
ENSG00000105136	19	57487711	57496097	q13.43	ZNF419	1	1
ENSG00000105176	19	29923644	30016608	q12	URI1	1	0
ENSG00000105197	19	39480412	39493785	q13.2	TIMM50	1	0
ENSG00000105202	19	39834458	39846414	q13.2	FBL	0	0
ENSG00000105229	19	4007646	4039386	p13.3	PIAS4	0	0
ENSG00000105248	19	4247079	4269090	p13.3	YJU2	0	0
ENSG00000105258	19	36113710	36115346	q13.12	POLR2I	1	0
ENSG00000105287	19	46674275	46717127	q13.32	PRKD2	0	0
ENSG00000105298	19	3610641	3626815	p13.3	CACTIN	0	0
ENSG00000105325	19	3506273	3538330	p13.3	FZR1	1	0
ENSG00000105341	19	41431318	41440717	q13.2	DMAC2	0	0
ENSG00000105372	19	41859918	41872926	q13.2	RPS19	0	0
ENSG00000105373	19	47745522	47757058	q13.33	NOP53	0	0
ENSG00000105374	19	51371606	51372715	q13.41	NKG7	0	0
ENSG00000105401	19	10391134	10420121	p13.2	CDC37	1	0
ENSG00000105402	19	47487637	47515240	q13.33	NAPA	1	0
ENSG00000105404	19	41956681	41959390	q13.2	RABAC1	0	0
ENSG00000105438	19	48382570	48391553	q13.33	KDELR1	0	0
ENSG00000105443	19	48469032	48482314	q13.33	CYTH2	0	0
ENSG00000105447	19	48445773	48457022	q13.33	GRWD1	1	0
ENSG00000105483	19	48180770	48255946	q13.33	CARD8	0	0
ENSG00000105492	19	51519525	51531856	q13.41	SIGLEC6	0	0
ENSG00000105516	19	48630030	48637438	q13.33	DBP	0	1
ENSG00000105518	19	11342776	11346518	p13.2	TMEM205	1	0
ENSG00000105520	19	11355386	11365698	p13.2	PLPPR2	0	0
ENSG00000105556	19	301444	344815	p13.3	MIER2	0	0
ENSG00000105583	19	12668071	12669489	p13.13	WDR83OS	1	0
ENSG00000105618	19	54115410	54131719	q13.42	PRPF31	1	0
ENSG00000105640	19	17859876	17864153	p13.11	RPL18A	0	0
ENSG00000105662	19	18683677	18782333	p13.11	CRTC1	0	0
ENSG00000105669	19	18899514	18919397	p13.11	COPE	1	0
ENSG00000105671	19	18919675	18928633	p13.11	DDX49	1	0
ENSG00000105676	19	19033575	19060311	p13.11	ARMC6	1	0
ENSG00000105677	19	35545595	35547526	q13.12	TMEM147	1	0
ENSG00000105700	19	18557762	18569387	p13.11	KXD1	1	0
ENSG00000105705	19	19276018	19320844	p13.11	SUGP1	1	0
ENSG00000105723	19	42230186	42242625	q13.2	GSK3A	1	0
ENSG00000105726	19	19645198	19663693	p13.11	ATP13A1	0	0
ENSG00000105778	7	32495426	32588721	p14.3	AVL9	0	0
ENSG00000105793	7	90335223	90391455	q21.13	GTPBP10	1	0
ENSG00000105819	7	103297422	103329511	q22.1	PMPCB	1	0
ENSG00000105821	7	103312474	103344873	q22.1	DNAJC2	1	0
ENSG00000105829	7	93962762	94004382	q21.3	BET1	0	0
ENSG00000105856	7	107168961	107202529	q22.3	HBP1	1	1
ENSG00000105865	7	107563484	107578464	q22.3	DUS4L	0	0
ENSG00000105879	7	107743697	107761667	q22.3	CBLL1	0	0
ENSG00000105953	7	44606572	44709066	p13	OGDH	0	0
ENSG00000105968	7	44826791	44848083	p13	H2AFV	1	0
ENSG00000105974	7	116524785	116561184	q31.2	CAV1	0	0
ENSG00000105983	7	156668946	156893230	q36.3	LMBR1	0	0
ENSG00000105993	7	157335381	157417439	q36.3	DNAJB6	0	0
ENSG00000105996	7	27100354	27102811	p15.2	HOXA2	0	1
ENSG00000105997	7	27106184	27152581	p15.2	HOXA3	0	1
ENSG00000106004	7	27141052	27143668	p15.2	HOXA5	0	1
ENSG00000106006	7	27145396	27150603	p15.2	HOXA6	0	1
ENSG00000106009	7	2537877	2555727	p22.3	BRAT1	1	0
ENSG00000106012	7	2558972	2614734	p22.3	IQCE	0	0
ENSG00000106025	7	120787320	120858402	q31.31	TSPAN12	0	0
ENSG00000106028	7	141738321	141787922	q34	SSBP1	1	0
ENSG00000106052	7	27739331	27844564	p15.2	TAX1BP1	1	0
ENSG00000106086	7	30027404	30130483	p14.3	PLEKHA8	0	0
ENSG00000106105	7	30594681	30634033	p14.3	GARS	1	0
ENSG00000106144	7	143288215	143307696	q34	CASP2	0	0
ENSG00000106244	7	99392048	99408829	q22.1	PDAP1	1	0
ENSG00000106245	7	99408641	99419616	q22.1	BUD31	0	0
ENSG00000106246	7	99416739	99466163	q22.1	PTCD1	1	0
ENSG00000106263	7	2354086	2380745	p22.3	EIF3B	1	0
ENSG00000106268	7	2242222	2251146	p22.3	NUDT1	0	0
ENSG00000106290	7	100107070	100119841	q22.1	TAF6	0	0
ENSG00000106299	7	123681935	123749067	q31.32	WASL	0	0
ENSG00000106305	7	6009245	6023834	p22.1	AIMP2	0	0
ENSG00000106330	7	100612102	100615384	q22.1	MOSPD3	0	0
ENSG00000106344	7	128297685	128343908	q32.1	RBM28	1	0
ENSG00000106346	7	6104884	6161564	p22.1	USP42	0	0
ENSG00000106351	7	100539211	100568219	q22.1	AGFG2	0	0
ENSG00000106355	7	32485332	32495283	p14.3	LSM5	1	0
ENSG00000106367	7	101154400	101161596	q22.1	AP1S1	0	0
ENSG00000106399	7	7636518	7718607	p21.3	RPA3	1	0
ENSG00000106400	7	101217668	101224190	q22.1	ZNHIT1	1	0
ENSG00000106460	7	12211241	12243367	p21.3	TMEM106B	1	0
ENSG00000106477	7	130393771	130442433	q32.2	CEP41	0	0
ENSG00000106479	7	149838367	149867479	q36.1	ZNF862	0	0
ENSG00000106565	7	150791285	150801360	q36.1	TMEM176B	0	0
ENSG00000106588	7	42916857	42932223	p14.1	PSMA2	1	0
ENSG00000106591	7	42932200	42948958	p14.1	MRPL32	1	0
ENSG00000106605	7	43758680	43807342	p13	BLVRA	0	0
ENSG00000106608	7	43875894	43926411	p13	URGCP	1	0
ENSG00000106615	7	151466012	151520120	q36.1	RHEB	0	0
ENSG00000106617	7	151556111	151877125	q36.1	PRKAG2	0	0
ENSG00000106628	7	44114681	44124358	p13	POLD2	1	0
ENSG00000106635	7	73536356	73558002	q11.23	BCL7B	1	0
ENSG00000106636	7	44200968	44214294	p13	YKT6	1	0
ENSG00000106682	7	74174245	74197101	q11.23	EIF4H	1	0
ENSG00000106692	9	105558130	105641118	q31.2	FKTN	0	0
ENSG00000106789	9	98120975	98192640	q22.33	CORO2A	0	0
ENSG00000106803	9	99222064	99230615	q22.33	SEC61B	1	0
ENSG00000106993	9	4679559	4708398	p24.1	CDC37L1	1	0
ENSG00000107036	9	5629025	5776557	p24.1	RIC1	0	0
ENSG00000107140	9	35605305	35610041	p13.3	TESK1	0	0
ENSG00000107185	9	35749287	35758575	p13.3	RGP1	1	0
ENSG00000107186	9	13105704	13279590	p23	MPDZ	0	0
ENSG00000107223	9	136862119	136866286	q34.3	EDF1	1	0
ENSG00000107262	9	33247820	33264720	p13.3	BAG1	1	0
ENSG00000107341	9	33817567	33920404	p13.3	UBE2R2	1	0
ENSG00000107566	10	100150094	100188334	q24.31	ERLIN1	0	0
ENSG00000107651	10	119892711	119944658	q26.11	SEC23IP	1	0
ENSG00000107669	10	121740421	121928801	q26.13	ATE1	1	0
ENSG00000107672	10	121957088	121975217	q26.13	NSMCE4A	1	0
ENSG00000107815	10	100987367	100994401	q24.31	TWNK	0	0
ENSG00000107816	10	100996618	101007836	q24.31	LZTS2	0	0
ENSG00000107819	10	101031234	101041244	q24.31	SFXN3	0	0
ENSG00000107829	10	101610664	101695295	q24.32	FBXW4	1	0
ENSG00000107854	10	91798312	91865276	q23.32	TNKS2	1	0
ENSG00000107862	10	102245532	102382899	q24.32	GBF1	1	0
ENSG00000107872	10	102419189	102423136	q24.32	FBXL15	1	0
ENSG00000107874	10	102423245	102432661	q24.32	CUEDC2	1	0
ENSG00000107882	10	102503987	102633535	q24.32	SUFU	0	0
ENSG00000107897	10	27195214	27242130	p12.1	ACBD5	1	0
ENSG00000107929	10	806914	931705	p15.3	LARP4B	0	0
ENSG00000107937	10	988019	1019936	p15.3	GTPBP4	1	0
ENSG00000107949	10	125823546	125853695	q26.2	BCCIP	1	0
ENSG00000107951	10	30309801	30374448	p11.23	MTPAP	1	0
ENSG00000107959	10	3137728	3172841	p15.2	PITRM1	1	0
ENSG00000107960	10	103882542	103918205	q24.33	STN1	0	0
ENSG00000108010	10	130136399	130184521	q26.3	GLRX3	1	0
ENSG00000108055	10	110567691	110604636	q25.2	SMC3	0	0
ENSG00000108094	10	35008551	35090642	p11.21	CUL2	1	0
ENSG00000108100	10	35247025	35572669	p11.21	CCNY	1	0
ENSG00000108106	19	55399745	55407777	q13.42	UBE2S	0	0
ENSG00000108107	19	55385345	55403250	q13.42	RPL28	0	0
ENSG00000108256	17	29255836	29294118	q11.2	NUFIP2	1	0
ENSG00000108262	17	29573469	29594054	q11.2	GIT1	0	0
ENSG00000108298	17	39200283	39204732	q12	RPL19	0	0
ENSG00000108306	17	39252644	39402523	q12	FBXL20	0	0
ENSG00000108344	17	39980797	39997960	q21.1	PSMD3	1	0
ENSG00000108349	17	40140318	40172183	q21.1	CASC3	1	0
ENSG00000108352	17	40177010	40195656	q21.1	RAPGEFL1	0	0
ENSG00000108389	17	58489529	58517905	q22	MTMR4	0	0
ENSG00000108395	17	58982638	59106921	q22	TRIM37	0	0
ENSG00000108406	17	59565525	59608345	q23.1	DHX40	0	0
ENSG00000108423	17	59859482	59892945	q23.1	TUBD1	1	0
ENSG00000108433	17	46923075	46975524	q21.32	GOSR2	1	0
ENSG00000108439	17	47941506	47949308	q21.32	PNPO	1	0
ENSG00000108443	17	59893046	59950564	q23.1	RPS6KB1	1	0
ENSG00000108465	17	47967810	47981774	q21.32	CDK5RAP3	0	0
ENSG00000108468	17	48070052	48101521	q21.32	CBX1	0	0
ENSG00000108474	17	16217191	16351797	p11.2	PIGL	0	0
ENSG00000108506	17	61865367	61928016	q23.2	INTS2	0	0
ENSG00000108509	17	4967992	4987652	p13.2	CAMTA2	1	1
ENSG00000108510	17	61942605	62065282	q23.2	MED13	1	0
ENSG00000108518	17	4945652	4949061	p13.2	PFN1	1	0
ENSG00000108523	17	4940008	4945222	p13.2	RNF167	1	0
ENSG00000108528	17	4937130	4940251	p13.2	SLC25A11	1	0
ENSG00000108557	17	17681473	17811453	p11.2	RAI1	0	0
ENSG00000108559	17	5360963	5420160	p13.2	NUP88	0	0
ENSG00000108561	17	5432777	5448830	p13.2	C1QBP	1	0
ENSG00000108587	17	30477362	30527592	q11.2	GOSR1	1	0
ENSG00000108588	17	63745250	63776351	q23.3	CCDC47	1	0
ENSG00000108590	17	6643315	6651634	p13.1	MED31	1	0
ENSG00000108591	17	18087886	18107971	p11.2	DRG2	1	0
ENSG00000108592	17	63819433	63830012	q23.3	FTSJ3	1	0
ENSG00000108599	17	19904302	19978343	p11.2	AKAP10	0	0
ENSG00000108604	17	63832081	63843065	q23.3	SMARCD2	0	0
ENSG00000108641	17	19337554	19378193	p11.2	B9D1	0	0
ENSG00000108651	17	31860899	31901765	q11.2	UTP6	1	0
ENSG00000108666	17	32324565	32350023	q11.2	C17orf75	0	0
ENSG00000108671	17	32444261	32483318	q11.2	PSMD11	1	0
ENSG00000108733	17	35574795	35578863	q12	PEX12	1	0
ENSG00000108774	17	42124976	42155044	q21.2	RAB5C	1	0
ENSG00000108788	17	42567068	42573239	q21.2	MLX	1	1
ENSG00000108799	17	42700275	42745049	q21.2	EZH1	0	0
ENSG00000108819	17	50133735	50150630	q21.33	PPP1R9B	0	0
ENSG00000108821	17	50183289	50201632	q21.33	COL1A1	0	0
ENSG00000108826	17	50367857	50373214	q21.33	MRPL27	1	0
ENSG00000108829	17	50375059	50397553	q21.33	LRRC59	1	0
ENSG00000108848	17	50719544	50756213	q21.33	LUC7L3	1	0
ENSG00000108883	17	44849943	44899662	q21.31	EFTUD2	1	0
ENSG00000108946	17	68511780	68551319	q24.2	PRKAR1A	1	0
ENSG00000108953	17	1344272	1400378	p13.3	YWHAE	1	0
ENSG00000108961	17	8288497	8290092	p13.1	RANGRF	1	0
ENSG00000108963	17	2030110	2043430	p13.3	DPH1	1	0
