source	target	MI	distance	row_num	interaction_type
ENSG00000167741	ENSG00000175707	0.290562	NA	421	Trans
ENSG00000150625	ENSG00000205038	0.290312	NA	422	Trans
ENSG00000073605	ENSG00000172057	0.290235	16446	423	Intra-Cytoband
ENSG00000184887	ENSG00000221968	0.290194	NA	424	Trans
ENSG00000183856	ENSG00000186185	0.289996	NA	425	Trans
ENSG00000049246	ENSG00000126368	0.289884	NA	426	Trans
ENSG00000112984	ENSG00000123485	0.289687	NA	427	Trans
ENSG00000034152	ENSG00000196850	0.289653	NA	428	Trans
ENSG00000076826	ENSG00000125850	0.289419	NA	429	Trans
ENSG00000169692	ENSG00000171227	0.289367	NA	430	Trans
ENSG00000076826	ENSG00000153404	0.289263	NA	431	Trans
ENSG00000123358	ENSG00000197019	0.289204	NA	432	Trans
ENSG00000173486	ENSG00000179271	0.289059	NA	433	Trans
ENSG00000006327	ENSG00000173846	0.2889	NA	434	Trans
ENSG00000124762	ENSG00000187479	0.28887	NA	435	Trans
ENSG00000132698	ENSG00000179178	0.288834	112791166	436	Inter-Cytoband
ENSG00000142871	ENSG00000179388	0.288706	NA	437	Trans
ENSG00000139826	ENSG00000169193	0.288571	NA	438	Trans
ENSG00000156970	ENSG00000178999	0.2885	NA	439	Trans
ENSG00000066279	ENSG00000178999	0.288361	NA	440	Trans
ENSG00000122877	ENSG00000142871	0.288306	NA	441	Trans
ENSG00000119729	ENSG00000162733	0.288273	NA	442	Trans
ENSG00000113368	ENSG00000127564	0.288197	NA	443	Trans
ENSG00000135451	ENSG00000175063	0.288132	NA	444	Trans
ENSG00000132698	ENSG00000167741	0.287943	NA	445	Trans
ENSG00000105939	ENSG00000121060	0.287831	NA	446	Trans
ENSG00000042286	ENSG00000111275	0.287804	NA	447	Trans
ENSG00000163751	ENSG00000172236	0.287788	NA	448	Trans
ENSG00000088325	ENSG00000111206	0.287768	NA	449	Trans
ENSG00000173276	ENSG00000196428	0.287596	NA	450	Trans
ENSG00000116898	ENSG00000213619	0.287591	NA	451	Trans
ENSG00000134375	ENSG00000265808	0.287469	81804593	452	Inter-Cytoband
ENSG00000105971	ENSG00000105974	0.287384	237405	453	Intra-Cytoband
ENSG00000164741	ENSG00000173276	0.287252	NA	454	Trans
ENSG00000104213	ENSG00000183801	0.287243	NA	455	Trans
ENSG00000155926	ENSG00000157514	0.287165	NA	456	Trans
ENSG00000130522	ENSG00000185022	0.286906	NA	457	Trans
ENSG00000114480	ENSG00000117592	0.28684	NA	458	Trans
ENSG00000057657	ENSG00000100906	0.286818	NA	459	Trans
ENSG00000148773	ENSG00000171320	0.286787	NA	460	Trans
ENSG00000057657	ENSG00000118515	0.286755	28082926	461	Inter-Cytoband
ENSG00000092445	ENSG00000108960	0.286737	NA	462	Trans
ENSG00000161649	ENSG00000167434	0.286642	16302788	463	Inter-Cytoband
ENSG00000168078	ENSG00000183856	0.286637	NA	464	Trans
ENSG00000042286	ENSG00000119471	0.286613	NA	465	Trans
ENSG00000160209	ENSG00000206527	0.28653	NA	466	Trans
ENSG00000105516	ENSG00000126368	0.286359	NA	467	Trans
ENSG00000106976	ENSG00000179954	0.286356	NA	468	Trans
ENSG00000165905	ENSG00000175707	0.286149	NA	469	Trans
ENSG00000116299	ENSG00000125850	0.285993	NA	470	Trans
ENSG00000196715	ENSG00000198624	0.285912	NA	471	Trans
ENSG00000117650	ENSG00000117724	0.285834	2944538	472	Inter-Cytoband
ENSG00000137331	ENSG00000160888	0.285753	NA	473	Trans
ENSG00000104812	ENSG00000118596	0.285583	NA	474	Trans
ENSG00000083307	ENSG00000138771	0.285561	NA	475	Trans
ENSG00000153563	ENSG00000176083	0.285518	NA	476	Trans
ENSG00000118596	ENSG00000168792	0.28524	NA	477	Trans
ENSG00000066279	ENSG00000109805	0.285122	NA	478	Trans
ENSG00000173486	ENSG00000175550	0.285079	1678254	479	Intra-Cytoband
ENSG00000066279	ENSG00000126787	0.285068	NA	480	Trans
ENSG00000129354	ENSG00000165105	0.285005	NA	481	Trans
ENSG00000144648	ENSG00000180432	0.2848	51253	482	Intra-Cytoband
ENSG00000092009	ENSG00000163751	0.284796	NA	483	Trans
ENSG00000116299	ENSG00000153404	0.284729	NA	484	Trans
ENSG00000168078	ENSG00000171320	0.284684	37671	485	Intra-Cytoband
ENSG00000151849	ENSG00000196199	0.284517	5248603	486	Inter-Cytoband
ENSG00000111206	ENSG00000126787	0.284491	NA	487	Trans
ENSG00000162069	ENSG00000183421	0.284476	NA	488	Trans
ENSG00000123485	ENSG00000175063	0.284409	NA	489	Trans
ENSG00000140391	ENSG00000184887	0.284344	NA	490	Trans
ENSG00000170345	ENSG00000177606	0.284272	NA	491	Trans
ENSG00000083307	ENSG00000143375	0.284155	NA	492	Trans
ENSG00000063241	ENSG00000185000	0.284115	NA	493	Trans
ENSG00000182866	ENSG00000198851	0.284107	NA	494	Trans
ENSG00000088325	ENSG00000123485	0.284065	NA	495	Trans
ENSG00000127528	ENSG00000136826	0.284011	NA	496	Trans
ENSG00000138670	ENSG00000142867	0.284005	NA	497	Trans
ENSG00000131828	ENSG00000185000	0.283949	NA	498	Trans
ENSG00000108511	ENSG00000260027	0.283947	11476	499	Intra-Cytoband
ENSG00000159388	ENSG00000171223	0.28376	NA	500	Trans
ENSG00000037280	ENSG00000138722	0.283713	NA	501	Trans
ENSG00000119711	ENSG00000173599	0.283338	NA	502	Trans
ENSG00000111206	ENSG00000127564	0.283329	NA	503	Trans
ENSG00000117682	ENSG00000166548	0.28324	NA	504	Trans
ENSG00000184887	ENSG00000185561	0.283199	NA	505	Trans
ENSG00000088325	ENSG00000127564	0.283196	NA	506	Trans
ENSG00000076826	ENSG00000105289	0.283132	3887793	507	Inter-Cytoband
ENSG00000115425	ENSG00000185000	0.283016	NA	508	Trans
ENSG00000102271	ENSG00000205038	0.282999	NA	509	Trans
ENSG00000076555	ENSG00000117592	0.282957	NA	510	Trans
ENSG00000088325	ENSG00000112984	0.282923	NA	511	Trans
ENSG00000100906	ENSG00000168209	0.282882	NA	512	Trans
ENSG00000111206	ENSG00000183856	0.282811	NA	513	Trans
ENSG00000108960	ENSG00000171227	0.282685	NA	514	Trans
ENSG00000137203	ENSG00000175707	0.282623	NA	515	Trans
ENSG00000100568	ENSG00000170027	0.282518	NA	516	Trans
ENSG00000125148	ENSG00000152804	0.282515	NA	517	Trans
ENSG00000108960	ENSG00000245848	0.282501	NA	518	Trans
ENSG00000117682	ENSG00000147852	0.282442	NA	519	Trans
ENSG00000104413	ENSG00000143375	0.282439	NA	520	Trans
ENSG00000119711	ENSG00000185813	0.28227	NA	521	Trans
ENSG00000175063	ENSG00000276043	0.282166	NA	522	Trans
ENSG00000134531	ENSG00000160789	0.282131	NA	523	Trans
ENSG00000100448	ENSG00000149534	0.282059	NA	524	Trans
ENSG00000109805	ENSG00000186185	0.281967	NA	525	Trans
ENSG00000109805	ENSG00000112984	0.281894	NA	526	Trans
ENSG00000116574	ENSG00000163659	0.281871	NA	527	Trans
ENSG00000072571	ENSG00000123485	0.281821	NA	528	Trans
ENSG00000130254	ENSG00000175467	0.281707	NA	529	Trans
ENSG00000121060	ENSG00000174151	0.281689	NA	530	Trans
ENSG00000153404	ENSG00000175707	0.281503	NA	531	Trans
ENSG00000112984	ENSG00000135451	0.281455	NA	532	Trans
ENSG00000092010	ENSG00000100911	0.28135	7204	533	Intra-Cytoband
ENSG00000168792	ENSG00000245848	0.28122	NA	534	Trans
ENSG00000089685	ENSG00000127564	0.281104	NA	535	Trans
ENSG00000076826	ENSG00000179178	0.280756	NA	536	Trans
ENSG00000184887	ENSG00000185000	0.28069	NA	537	Trans
ENSG00000127377	ENSG00000187260	0.280576	52926	538	Intra-Cytoband
ENSG00000062485	ENSG00000118596	0.280562	3324368	539	Inter-Cytoband
ENSG00000148773	ENSG00000276043	0.280373	NA	540	Trans
ENSG00000174151	ENSG00000175970	0.280204	NA	541	Trans
ENSG00000111206	ENSG00000146670	0.280055	NA	542	Trans
ENSG00000140287	ENSG00000163751	0.279971	NA	543	Trans
ENSG00000173846	ENSG00000196428	0.279882	NA	544	Trans
ENSG00000019144	ENSG00000095637	0.279863	NA	545	Trans
ENSG00000173276	ENSG00000187626	0.279863	NA	546	Trans
ENSG00000072571	ENSG00000175063	0.279799	NA	547	Trans
ENSG00000117318	ENSG00000125968	0.279647	NA	548	Trans
ENSG00000166261	ENSG00000168826	0.279502	NA	549	Trans
ENSG00000167470	ENSG00000167565	0.279102	39192291	550	Inter-Cytoband
ENSG00000090889	ENSG00000127564	0.27904	NA	551	Trans
ENSG00000164741	ENSG00000186130	0.27888	NA	552	Trans
ENSG00000122877	ENSG00000173334	0.278834	NA	553	Trans
ENSG00000141497	ENSG00000161921	0.278595	6489	554	Intra-Cytoband
ENSG00000107372	ENSG00000179094	0.278533	NA	555	Trans
ENSG00000132773	ENSG00000164933	0.278185	NA	556	Trans
ENSG00000039068	ENSG00000067606	0.278101	NA	557	Trans
ENSG00000087299	ENSG00000119711	0.27807	23819287	558	Inter-Cytoband
ENSG00000035499	ENSG00000178999	0.277835	NA	559	Trans
ENSG00000169692	ENSG00000197696	0.277773	NA	560	Trans
ENSG00000114480	ENSG00000187498	0.277734	NA	561	Trans
ENSG00000067606	ENSG00000132698	0.277664	154010690	562	Inter-Cytoband
ENSG00000080986	ENSG00000148773	0.277643	NA	563	Trans
ENSG00000042286	ENSG00000115459	0.277551	NA	564	Trans
ENSG00000137804	ENSG00000178999	0.277461	NA	565	Trans
ENSG00000162733	ENSG00000221968	0.277328	NA	566	Trans
ENSG00000132698	ENSG00000143375	0.277267	4550650	567	Inter-Cytoband
ENSG00000104413	ENSG00000179178	0.277266	NA	568	Trans
ENSG00000198435	ENSG00000203883	0.277254	NA	569	Trans
ENSG00000158792	ENSG00000196428	0.277208	NA	570	Trans
ENSG00000159423	ENSG00000171992	0.277001	NA	571	Trans
ENSG00000039068	ENSG00000116299	0.276991	NA	572	Trans
ENSG00000104413	ENSG00000105289	0.276908	NA	573	Trans
ENSG00000107372	ENSG00000187193	0.276907	NA	574	Trans
ENSG00000142273	ENSG00000174950	0.276882	NA	575	Trans
ENSG00000053254	ENSG00000186469	0.276879	37298676	576	Inter-Cytoband
ENSG00000112984	ENSG00000129195	0.27675	NA	577	Trans
ENSG00000111206	ENSG00000135451	0.276603	46465555	578	Inter-Cytoband
ENSG00000100568	ENSG00000103994	0.2766	NA	579	Trans
ENSG00000111206	ENSG00000123485	0.276559	NA	580	Trans
ENSG00000137193	ENSG00000158859	0.276531	NA	581	Trans
ENSG00000179344	ENSG00000196126	0.276524	80698	582	Intra-Cytoband
ENSG00000117682	ENSG00000170027	0.276406	NA	583	Trans
ENSG00000072571	ENSG00000183856	0.276396	NA	584	Trans
ENSG00000163050	ENSG00000173599	0.276285	NA	585	Trans
ENSG00000062485	ENSG00000100714	0.276224	NA	586	Trans
ENSG00000083307	ENSG00000154639	0.276221	NA	587	Trans
ENSG00000083307	ENSG00000153404	0.276167	NA	588	Trans
ENSG00000122378	ENSG00000186205	0.276104	NA	589	Trans
ENSG00000104892	ENSG00000175707	0.27605	NA	590	Trans
ENSG00000135451	ENSG00000148773	0.275934	NA	591	Trans
ENSG00000067606	ENSG00000175707	0.27586	24899092	592	Inter-Cytoband
ENSG00000115946	ENSG00000164163	0.275772	NA	593	Trans
ENSG00000100568	ENSG00000119185	0.275738	NA	594	Trans
ENSG00000159166	ENSG00000183421	0.275717	NA	595	Trans
ENSG00000161533	ENSG00000184887	0.275685	NA	596	Trans
ENSG00000124762	ENSG00000184557	0.275602	NA	597	Trans
ENSG00000127564	ENSG00000168078	0.275552	NA	598	Trans
ENSG00000137947	ENSG00000163660	0.275516	NA	599	Trans
ENSG00000062485	ENSG00000131828	0.27547	NA	600	Trans
ENSG00000092445	ENSG00000169692	0.275457	NA	601	Trans
ENSG00000079332	ENSG00000117682	0.275246	NA	602	Trans
ENSG00000137947	ENSG00000148339	0.275179	NA	603	Trans
ENSG00000184887	ENSG00000186469	0.275014	53422295	604	Inter-Cytoband
ENSG00000134709	ENSG00000165105	0.275001	NA	605	Trans
ENSG00000122861	ENSG00000222047	0.274893	792	606	Intra-Cytoband
ENSG00000137804	ENSG00000171320	0.274883	NA	607	Trans
ENSG00000113070	ENSG00000138166	0.274864	NA	608	Trans
ENSG00000108848	ENSG00000163728	0.274792	NA	609	Trans
ENSG00000129195	ENSG00000148773	0.27475	NA	610	Trans
ENSG00000171227	ENSG00000245848	0.274734	NA	611	Trans
ENSG00000163344	ENSG00000173486	0.274687	NA	612	Trans
ENSG00000174151	ENSG00000274211	0.274631	NA	613	Trans
ENSG00000143751	ENSG00000158615	0.274453	21579315	614	Inter-Cytoband
ENSG00000173334	ENSG00000179388	0.274177	102742662	615	Inter-Cytoband
ENSG00000168792	ENSG00000170145	0.274054	NA	616	Trans
ENSG00000090889	ENSG00000111206	0.27405	NA	617	Trans
ENSG00000148339	ENSG00000187626	0.273958	NA	618	Trans
ENSG00000197019	ENSG00000213516	0.273889	NA	619	Trans
ENSG00000168175	ENSG00000173846	0.273686	NA	620	Trans
ENSG00000047056	ENSG00000174151	0.273591	NA	621	Trans
ENSG00000167741	ENSG00000183421	0.273431	NA	622	Trans
ENSG00000105289	ENSG00000175707	0.273408	NA	623	Trans
ENSG00000106460	ENSG00000134970	0.273321	NA	624	Trans
ENSG00000088325	ENSG00000117650	0.273318	NA	625	Trans
ENSG00000132773	ENSG00000173276	0.273303	NA	626	Trans
ENSG00000129195	ENSG00000135451	0.273235	NA	627	Trans
ENSG00000168175	ENSG00000244462	0.273053	NA	628	Trans
ENSG00000026751	ENSG00000167077	0.273037	NA	629	Trans
ENSG00000108960	ENSG00000169692	0.272936	NA	630	Trans
ENSG00000116285	ENSG00000116574	0.272926	220730673	631	Inter-Cytoband
ENSG00000140391	ENSG00000197696	0.272897	7613725	632	Inter-Cytoband
ENSG00000111206	ENSG00000113368	0.272886	NA	633	Trans
ENSG00000118596	ENSG00000140391	0.272848	NA	634	Trans
ENSG00000142227	ENSG00000167779	0.272806	NA	635	Trans
ENSG00000171848	ENSG00000183856	0.272802	NA	636	Trans
ENSG00000129354	ENSG00000142273	0.272794	34205198	637	Inter-Cytoband
ENSG00000103994	ENSG00000179364	0.272764	NA	638	Trans
ENSG00000115520	ENSG00000173846	0.272747	NA	639	Trans
ENSG00000092445	ENSG00000122378	0.272686	NA	640	Trans
ENSG00000166831	ENSG00000169692	0.272637	NA	641	Trans
ENSG00000090889	ENSG00000168078	0.272316	NA	642	Trans
ENSG00000104812	ENSG00000173660	0.272261	NA	643	Trans
ENSG00000142867	ENSG00000162772	0.272209	127299558	644	Inter-Cytoband
ENSG00000134531	ENSG00000173846	0.272129	NA	645	Trans
ENSG00000111335	ENSG00000137965	0.272054	NA	646	Trans
ENSG00000123358	ENSG00000128342	0.27198	NA	647	Trans
ENSG00000117682	ENSG00000135677	0.271808	NA	648	Trans
ENSG00000097033	ENSG00000100568	0.271794	NA	649	Trans
ENSG00000179344	ENSG00000196735	0.271774	31288	650	Intra-Cytoband
ENSG00000120129	ENSG00000120738	0.271739	34302600	651	Inter-Cytoband
ENSG00000100934	ENSG00000119638	0.271553	36047434	652	Inter-Cytoband
ENSG00000135677	ENSG00000145901	0.271531	NA	653	Trans
ENSG00000103363	ENSG00000141552	0.271489	NA	654	Trans
ENSG00000164741	ENSG00000241839	0.271416	NA	655	Trans
ENSG00000128016	ENSG00000158615	0.271354	NA	656	Trans
ENSG00000042286	ENSG00000171227	0.271342	NA	657	Trans
ENSG00000143479	ENSG00000222009	0.271274	161827054	658	Inter-Cytoband
ENSG00000163430	ENSG00000174807	0.271247	NA	659	Trans
ENSG00000135940	ENSG00000213619	0.271157	NA	660	Trans
ENSG00000117682	ENSG00000184887	0.271136	NA	661	Trans
ENSG00000125850	ENSG00000175707	0.271055	NA	662	Trans
ENSG00000196715	ENSG00000221968	0.271051	NA	663	Trans
ENSG00000107372	ENSG00000118689	0.270977	NA	664	Trans
ENSG00000081760	ENSG00000278540	0.270794	NA	665	Trans
ENSG00000090889	ENSG00000123485	0.270711	NA	666	Trans
ENSG00000005249	ENSG00000131378	0.27068	NA	667	Trans
ENSG00000169231	ENSG00000186665	0.270528	NA	668	Trans
ENSG00000100448	ENSG00000140287	0.270491	NA	669	Trans
ENSG00000101447	ENSG00000175063	0.270461	6886264	670	Inter-Cytoband
ENSG00000062485	ENSG00000100412	0.27044	NA	671	Trans
ENSG00000152804	ENSG00000203883	0.27035	NA	672	Trans
ENSG00000127564	ENSG00000135451	0.270313	NA	673	Trans
ENSG00000076555	ENSG00000168792	0.270266	NA	674	Trans
ENSG00000124225	ENSG00000162733	0.27025	NA	675	Trans
ENSG00000157514	ENSG00000198435	0.270149	NA	676	Trans
ENSG00000111275	ENSG00000169692	0.270084	NA	677	Trans
ENSG00000117399	ENSG00000175063	0.270067	NA	678	Trans
ENSG00000173846	ENSG00000178053	0.270039	NA	679	Trans
ENSG00000039068	ENSG00000179178	0.270005	NA	680	Trans
ENSG00000171223	ENSG00000184557	0.269911	NA	681	Trans
ENSG00000089685	ENSG00000112984	0.26981	NA	682	Trans
ENSG00000140832	ENSG00000165105	0.269786	NA	683	Trans
ENSG00000123485	ENSG00000171848	0.269783	223712718	684	Inter-Cytoband
ENSG00000134255	ENSG00000156171	0.26975	22294	685	Intra-Cytoband
ENSG00000143384	ENSG00000158615	0.269741	53828836	686	Inter-Cytoband
ENSG00000071082	ENSG00000145592	0.269704	NA	687	Trans
ENSG00000115875	ENSG00000132661	0.269645	NA	688	Trans
ENSG00000100412	ENSG00000136521	0.269622	NA	689	Trans
ENSG00000162191	ENSG00000175467	0.269607	3285191	690	Inter-Cytoband
ENSG00000126787	ENSG00000135451	0.269584	NA	691	Trans
ENSG00000067064	ENSG00000110921	0.269395	NA	692	Trans
ENSG00000067082	ENSG00000144655	0.269278	NA	693	Trans
ENSG00000129354	ENSG00000179178	0.269254	NA	694	Trans
ENSG00000145901	ENSG00000171914	0.269214	NA	695	Trans
ENSG00000122877	ENSG00000142867	0.269176	NA	696	Trans
ENSG00000158859	ENSG00000164741	0.269161	NA	697	Trans
ENSG00000162733	ENSG00000184887	0.269124	NA	698	Trans
ENSG00000072571	ENSG00000168078	0.269097	NA	699	Trans
ENSG00000100664	ENSG00000111358	0.269072	NA	700	Trans
ENSG00000067606	ENSG00000083307	0.268971	NA	701	Trans
ENSG00000116299	ENSG00000183421	0.268967	NA	702	Trans
ENSG00000115425	ENSG00000123080	0.268935	NA	703	Trans
ENSG00000115459	ENSG00000184887	0.268882	NA	704	Trans
ENSG00000129354	ENSG00000183421	0.268879	NA	705	Trans
ENSG00000131828	ENSG00000250479	0.268695	NA	706	Trans
ENSG00000117724	ENSG00000135451	0.268638	NA	707	Trans
ENSG00000093144	ENSG00000150768	0.268599	NA	708	Trans
ENSG00000109805	ENSG00000111206	0.268594	NA	709	Trans
ENSG00000088325	ENSG00000109805	0.268411	NA	710	Trans
ENSG00000120616	ENSG00000168826	0.268305	NA	711	Trans
ENSG00000153404	ENSG00000170027	0.268273	NA	712	Trans
ENSG00000087074	ENSG00000158615	0.268223	NA	713	Trans
ENSG00000173846	ENSG00000181274	0.268209	NA	714	Trans
ENSG00000075426	ENSG00000144655	0.268206	NA	715	Trans
ENSG00000116299	ENSG00000129354	0.268075	NA	716	Trans
ENSG00000039068	ENSG00000253313	0.268069	NA	717	Trans
ENSG00000139722	ENSG00000173846	0.267981	NA	718	Trans
ENSG00000072571	ENSG00000127564	0.267926	NA	719	Trans
ENSG00000039068	ENSG00000167741	0.267861	NA	720	Trans
ENSG00000142867	ENSG00000142871	0.267827	314985	721	Intra-Cytoband
ENSG00000165914	ENSG00000184887	0.26782	14723926	722	Inter-Cytoband
ENSG00000124762	ENSG00000158859	0.267727	NA	723	Trans
ENSG00000132698	ENSG00000184012	0.267708	NA	724	Trans
ENSG00000125356	ENSG00000169020	0.267706	NA	725	Trans
ENSG00000160888	ENSG00000162772	0.267693	NA	726	Trans
ENSG00000090889	ENSG00000143476	0.267657	NA	727	Trans
ENSG00000059804	ENSG00000164741	0.267638	NA	728	Trans
ENSG00000171346	ENSG00000183421	0.267634	NA	729	Trans
ENSG00000185829	ENSG00000238083	0.26751	5191	730	Intra-Cytoband
ENSG00000116574	ENSG00000118515	0.267501	NA	731	Trans
ENSG00000126787	ENSG00000183856	0.267498	NA	732	Trans
ENSG00000109805	ENSG00000137804	0.267456	NA	733	Trans
ENSG00000148773	ENSG00000158402	0.267443	NA	734	Trans
ENSG00000116285	ENSG00000118689	0.267416	NA	735	Trans
ENSG00000147010	ENSG00000187498	0.267362	NA	736	Trans
ENSG00000111275	ENSG00000186205	0.267354	NA	737	Trans
ENSG00000160588	ENSG00000173846	0.267259	NA	738	Trans
ENSG00000171680	ENSG00000215788	0.267189	5306	739	Intra-Cytoband
ENSG00000067082	ENSG00000143384	0.267158	NA	740	Trans
ENSG00000077942	ENSG00000126218	0.267156	NA	741	Trans
ENSG00000130522	ENSG00000158615	0.267156	NA	742	Trans
ENSG00000187626	ENSG00000222009	0.267063	NA	743	Trans
ENSG00000118596	ENSG00000245848	0.266892	NA	744	Trans
ENSG00000122674	ENSG00000146574	0.266843	895409	745	Intra-Cytoband
ENSG00000105220	ENSG00000140391	0.266708	NA	746	Trans
ENSG00000137331	ENSG00000171223	0.266708	NA	747	Trans
ENSG00000120784	ENSG00000188283	0.266704	395823	748	Intra-Cytoband
ENSG00000120738	ENSG00000142871	0.266681	NA	749	Trans
ENSG00000100605	ENSG00000119185	0.266588	NA	750	Trans
ENSG00000123080	ENSG00000168792	0.266517	NA	751	Trans
ENSG00000119471	ENSG00000186205	0.266384	NA	752	Trans
ENSG00000177119	ENSG00000189077	0.266255	NA	753	Trans
ENSG00000107372	ENSG00000125148	0.266082	NA	754	Trans
ENSG00000136938	ENSG00000162191	0.26607	NA	755	Trans
ENSG00000042286	ENSG00000108960	0.26606	NA	756	Trans
ENSG00000105643	ENSG00000157514	0.26605	NA	757	Trans
ENSG00000181274	ENSG00000187626	0.26605	NA	758	Trans
ENSG00000167565	ENSG00000179388	0.266018	NA	759	Trans
ENSG00000159713	ENSG00000163815	0.266017	NA	760	Trans
ENSG00000160789	ENSG00000173276	0.265961	NA	761	Trans
ENSG00000087074	ENSG00000184557	0.265943	NA	762	Trans
ENSG00000111206	ENSG00000168078	0.265891	NA	763	Trans
ENSG00000173915	ENSG00000183648	0.265786	NA	764	Trans
ENSG00000171055	ENSG00000198898	0.265699	NA	765	Trans
ENSG00000167604	ENSG00000197019	0.265587	4533939	766	Inter-Cytoband
ENSG00000076555	ENSG00000177666	0.265583	NA	767	Trans
ENSG00000078098	ENSG00000087245	0.265519	NA	768	Trans
ENSG00000168792	ENSG00000189077	0.265422	NA	769	Trans
ENSG00000125356	ENSG00000241468	0.265266	NA	770	Trans
ENSG00000168792	ENSG00000173599	0.265215	NA	771	Trans
ENSG00000112984	ENSG00000183856	0.265171	NA	772	Trans
ENSG00000117724	ENSG00000175063	0.265161	NA	773	Trans
ENSG00000104812	ENSG00000119711	0.265092	NA	774	Trans
ENSG00000113070	ENSG00000162772	0.26505	NA	775	Trans
ENSG00000049540	ENSG00000135218	0.265047	6341786	776	Inter-Cytoband
ENSG00000143333	ENSG00000171223	0.265047	NA	777	Trans
ENSG00000104413	ENSG00000142273	0.26487	NA	778	Trans
ENSG00000153234	ENSG00000171223	0.264858	NA	779	Trans
ENSG00000089685	ENSG00000186185	0.26471	33289477	780	Inter-Cytoband
ENSG00000173276	ENSG00000215301	0.264699	NA	781	Trans
ENSG00000173276	ENSG00000178053	0.264691	NA	782	Trans
ENSG00000137947	ENSG00000183161	0.26469	NA	783	Trans
ENSG00000179820	ENSG00000196428	0.2646	NA	784	Trans
ENSG00000079332	ENSG00000147852	0.264447	NA	785	Trans
ENSG00000169905	ENSG00000186575	0.264348	NA	786	Trans
ENSG00000138722	ENSG00000182885	0.264318	NA	787	Trans
ENSG00000108960	ENSG00000197696	0.264295	NA	788	Trans
ENSG00000072571	ENSG00000088325	0.264278	NA	789	Trans
ENSG00000117399	ENSG00000178999	0.264276	NA	790	Trans
ENSG00000060762	ENSG00000118596	0.264265	NA	791	Trans
ENSG00000129514	ENSG00000139865	0.264245	5863	792	Intra-Cytoband
ENSG00000137804	ENSG00000166803	0.264245	23031617	793	Inter-Cytoband
ENSG00000118689	ENSG00000157514	0.264219	NA	794	Trans
ENSG00000184557	ENSG00000197019	0.264169	NA	795	Trans
ENSG00000108960	ENSG00000166831	0.263979	NA	796	Trans
ENSG00000112984	ENSG00000127564	0.263947	NA	797	Trans
ENSG00000173846	ENSG00000197019	0.263946	NA	798	Trans
ENSG00000165997	ENSG00000197019	0.263898	NA	799	Trans
ENSG00000100605	ENSG00000186469	0.263842	41110719	800	Inter-Cytoband
ENSG00000060237	ENSG00000103994	0.263793	NA	801	Trans
ENSG00000115875	ENSG00000136527	0.26369	NA	802	Trans
ENSG00000145103	ENSG00000175707	0.263636	NA	803	Trans
