chr	start	end	id	score	phits	ghits	near_region	near_distance	type
1	63240507	63240918	MACS_peak_349	76.72	0	0	ENSG00000203965	277453	intergen
1	63241557	63241905	MACS_peak_350	53.89	0	0	ENSG00000203965	276466	intergen
1	63387051	63387271	MACS_peak_351	1472.89	0	0	ENSG00000203965	131100	intergen
1	63575180	63575531	MACS_peak_352	629.58	0	0	ENSG00000203965	2486	intergen
1	64246422	64246727	MACS_peak_353	686.76	0	0	ENSG00000203965	673728	intergen
1	64269086	64269403	MACS_peak_354	677.44	0	0	ENSG00000203965	696392	intergen
1	64675873	64676087	MACS_peak_355	1264.23	0	0	ENSG00000203965	1103179	intergen
1	64719364	64719497	MACS_peak_356	1396.21	0	0	ENSG00000203965	1146670	intergen
1	64740425	64740673	MACS_peak_357	261.67	0	0	ENSG00000203965	1167731	intergen
1	64798160	64798456	MACS_peak_358	103.45	0	0	ENSG00000203965	1225466	intergen
1	65060008	65060331	MACS_peak_359	672.92	0	0	ENSG00000203965	1487314	intergen
1	65431195	65431404	MACS_peak_360	613.04	0	0	ENSG00000203965	1858501	intergen
1	65453176	65453548	MACS_peak_361	72.11	0	0	ENSG00000203965	1880482	intergen
1	65453964	65454258	MACS_peak_362	69	0	0	ENSG00000203965	1881270	intergen
1	65672147	65672526	MACS_peak_364	69.76	0	0	ENSG00000203965	2099453	intergen
1	66187747	66188199	MACS_peak_365	76.73	0	0	ENSG00000203965	2615053	intergen
1	66200838	66201103	MACS_peak_366	84.4	0	0	ENSG00000203965	2628144	intergen
1	66459443	66459648	MACS_peak_367	690.17	0	0	ENSG00000203965	2886749	intergen
1	66492274	66492476	MACS_peak_368	814.37	0	0	ENSG00000203965	2919580	intergen
1	66765043	66765342	MACS_peak_369	380.3	0	0	ENSG00000203965	3192349	intergen
1	66823993	66824321	MACS_peak_370	79.66	0	0	ENSG00000203965	3251299	intergen
1	66824450	66824701	MACS_peak_371	103.13	0	0	ENSG00000203965	3251756	intergen
1	66957460	66957713	MACS_peak_372	470.06	0	0	ENSG00000116754	3242968	intergen
1	66995959	66996365	MACS_peak_373	739.13	0	0	ENSG00000116754	3204316	intergen
1	67213247	67213460	MACS_peak_374	596.79	0	0	ENSG00000116754	2987221	intergen
1	67214480	67214700	MACS_peak_375	564.54	0	0	ENSG00000116754	2985981	intergen
1	67549916	67550264	MACS_peak_376	76.3	0	0	ENSG00000116754	2650417	intergen
1	67709881	67710177	MACS_peak_377	380.3	0	0	ENSG00000116754	2490504	intergen
1	67766154	67766420	MACS_peak_378	588.83	0	0	ENSG00000116754	2434261	intergen
1	68116619	68116943	MACS_peak_380	429.45	0	0	ENSG00000116754	2083738	intergen
1	68734381	68734730	MACS_peak_381	61.75	0	0	ENSG00000116754	1465951	intergen
1	68880268	68880649	MACS_peak_382	63.13	0	0	ENSG00000116754	1320032	intergen
1	68927425	68927754	MACS_peak_383	63.79	0	0	ENSG00000116754	1272927	intergen
1	68963696	68963961	MACS_peak_384	306.6	0	0	ENSG00000116754	1236720	intergen
1	69097941	69098315	MACS_peak_386	63.46	0	0	ENSG00000116754	1102366	intergen
1	69117208	69117567	MACS_peak_387	52.99	0	0	ENSG00000116754	1083114	intergen
1	69395484	69395745	MACS_peak_388	436.82	0	0	ENSG00000116754	804936	intergen
1	69536898	69537142	MACS_peak_389	160.58	0	0	ENSG00000116754	663539	intergen
1	69915994	69916283	MACS_peak_392	2199.84	0	0	ENSG00000116754	284398	intergen
1	70098299	70098636	MACS_peak_393	56.38	0	0	ENSG00000116754	102045	intergen
1	70132345	70132614	MACS_peak_394	243.49	0	0	ENSG00000116754	68067	intergen
1	70239596	70239850	MACS_peak_395	596.79	0	1	ENSG00000116754	0	gene
1	70311529	70311821	MACS_peak_396	1835.72	0	1	ENSG00000118454	0	gene
1	70487983	70488224	MACS_peak_397	936.57	0	0	ENSG00000118454	133248	intergen
1	70782905	70783039	MACS_peak_398	1666.76	0	0	ENSG00000132485	275251	intergen
1	70966036	70966220	MACS_peak_399	729.14	0	0	ENSG00000132485	92070	intergen
1	71119838	71120155	MACS_peak_400	93.4	0	0	ENSG00000132485	38540	intergen
1	71503987	71504231	MACS_peak_401	501.16	0	0	ENSG00000132485	422689	intergen
1	71519140	71519565	MACS_peak_403	141.52	0	0	ENSG00000132485	437842	intergen
1	71521761	71522002	MACS_peak_404	238.86	0	0	ENSG00000132485	440463	intergen
1	71892970	71893344	MACS_peak_405	84.01	0	0	ENSG00000132485	811672	intergen
1	72037765	72038148	MACS_peak_406	513.56	0	0	ENSG00000132485	956467	intergen
1	72828135	72828540	MACS_peak_407	127.15	0	0	ENSG00000259030	1364694	intergen
1	72901010	72901441	MACS_peak_408	100.11	0	0	ENSG00000259030	1291793	intergen
1	72901468	72901888	MACS_peak_409	67.33	0	0	ENSG00000259030	1291346	intergen
1	73291595	73291950	MACS_peak_410	95.51	0	0	ENSG00000259030	901284	intergen
1	73330343	73330718	MACS_peak_411	111.49	0	0	ENSG00000259030	862516	intergen
1	73674794	73675243	MACS_peak_412	465.3	0	0	ENSG00000259030	517991	intergen
1	73971754	73972172	MACS_peak_413	495.64	0	0	ENSG00000259030	221062	intergen
1	74228846	74229154	MACS_peak_415	380.3	0	1	ENSG00000259030	0	gene
1	74500408	74500743	MACS_peak_416	84.4	0	2	ENSG00000259030	0	gene
1	74771992	74772260	MACS_peak_417	587.27	0	0	ENSG00000116783	227563	intergen
1	74882596	74882873	MACS_peak_418	148.68	0	0	ENSG00000116783	338167	intergen
1	74901517	74901762	MACS_peak_419	117.08	0	0	ENSG00000116783	357088	intergen
1	75053265	75053520	MACS_peak_420	470.06	0	0	ENSG00000116783	508836	intergen
1	75323067	75323438	MACS_peak_421	75.01	0	0	ENSG00000117054	395908	intergen
1	75381998	75382285	MACS_peak_422	514.54	0	0	ENSG00000117054	337061	intergen
1	75477454	75477879	MACS_peak_423	183.93	0	0	ENSG00000117054	241467	intergen
1	75479370	75479732	MACS_peak_424	51.84	0	0	ENSG00000117054	239614	intergen
1	75518552	75518777	MACS_peak_425	712.32	0	0	ENSG00000117054	200569	intergen
1	75634976	75635384	MACS_peak_426	164.26	0	0	ENSG00000117054	83962	intergen
1	75644964	75645332	MACS_peak_427	81.45	0	0	ENSG00000117054	74014	intergen
1	75680094	75680400	MACS_peak_428	101	0	0	ENSG00000117054	38946	intergen
1	75680522	75680825	MACS_peak_429	66.53	0	0	ENSG00000117054	38521	intergen
1	75699734	75700078	MACS_peak_430	75.26	0	0	ENSG00000117054	19268	intergen
1	75708416	75708549	MACS_peak_431	1098.16	0	0	ENSG00000117054	10797	intergen
1	75782828	75783195	MACS_peak_432	150.31	0	1	ENSG00000117054	0	gene
1	75842459	75842786	MACS_peak_433	611.86	0	0	ENSG00000117054	54883	intergen
1	75906341	75906627	MACS_peak_434	602.79	0	0	ENSG00000117054	118765	intergen
1	75962510	75962768	MACS_peak_435	389.76	0	0	ENSG00000117054	174934	intergen
1	76342849	76343048	MACS_peak_436	685.59	0	0	ENSG00000117054	555273	intergen
1	76605399	76605598	MACS_peak_437	627.67	0	0	ENSG00000142892	478391	intergen
1	76973311	76973613	MACS_peak_438	441.54	0	0	ENSG00000142892	110376	intergen
1	77367657	77367954	MACS_peak_439	825.22	0	0	ENSG00000142892	148226	intergen
1	77402689	77403097	MACS_peak_440	103.15	0	0	ENSG00000036549	154318	intergen
1	77403257	77403684	MACS_peak_441	84.25	0	0	ENSG00000036549	153731	intergen
1	77512553	77512797	MACS_peak_442	108.03	0	0	ENSG00000036549	44618	intergen
1	77899165	77899478	MACS_peak_443	103.45	0	1	ENSG00000162614	0	gene
1	77900841	77901162	MACS_peak_444	214.38	0	1	ENSG00000162614	0	gene
1	78116703	78117061	MACS_peak_445	103.45	0	0	ENSG00000162614	172807	intergen
1	78130812	78131057	MACS_peak_446	896.52	0	0	ENSG00000162614	186916	intergen
1	78188116	78188368	MACS_peak_447	88.17	0	0	ENSG00000162614	244220	intergen
1	78462175	78462307	MACS_peak_449	1116.4	0	0	ENSG00000137965	182488	intergen
1	78580010	78580471	MACS_peak_450	81.3	0	0	ENSG00000137965	64324	intergen
1	78616559	78616809	MACS_peak_451	712.64	0	0	ENSG00000137965	27986	intergen
1	78617554	78617744	MACS_peak_452	1235.46	0	0	ENSG00000137965	27051	intergen
1	78676451	78676672	MACS_peak_453	564.54	0	0	ENSG00000137965	12372	intergen
1	78839678	78840147	MACS_peak_454	820.08	0	0	ENSG00000162618	44616	intergen
1	78845420	78845763	MACS_peak_455	79.89	0	0	ENSG00000162618	39000	intergen
1	78846076	78846344	MACS_peak_456	58.19	0	0	ENSG00000162618	38419	intergen
1	79255445	79255727	MACS_peak_457	1564.49	0	0	ENSG00000162618	248726	intergen
1	79360726	79361017	MACS_peak_458	306.6	0	0	ENSG00000162618	354007	intergen
1	79497256	79497543	MACS_peak_459	450.32	0	0	ENSG00000162618	490537	intergen
1	79505110	79505398	MACS_peak_460	833.73	0	0	ENSG00000162618	498391	intergen
1	79512739	79513104	MACS_peak_461	50.92	0	0	ENSG00000162618	506020	intergen
1	79870263	79870510	MACS_peak_462	584.42	0	0	ENSG00000162618	863544	intergen
1	80088232	80088608	MACS_peak_463	78.93	0	0	ENSG00000162618	1081513	intergen
1	80217441	80217752	MACS_peak_464	556.45	0	0	ENSG00000162618	1210722	intergen
1	80294436	80294650	MACS_peak_465	918.92	0	0	ENSG00000162618	1287717	intergen
1	80702976	80703357	MACS_peak_467	93.4	0	0	ENSG00000162618	1696257	intergen
1	80733133	80733535	MACS_peak_468	60.38	0	0	ENSG00000162618	1726414	intergen
1	80948352	80948602	MACS_peak_469	52.02	0	0	ENSG00000162618	1941633	intergen
1	80974503	80974769	MACS_peak_470	463.44	0	0	ENSG00000162618	1967784	intergen
1	81158381	81158567	MACS_peak_471	1098.16	0	0	ENSG00000162618	2151662	intergen
1	81811951	81812334	MACS_peak_472	631.92	0	0	ENSG00000142875	2260727	intergen
1	81858712	81859008	MACS_peak_473	445	0	0	ENSG00000142875	2214053	intergen
1	82255422	82255830	MACS_peak_475	131.57	0	0	ENSG00000142875	1817231	intergen
1	83013476	83013626	MACS_peak_476	1060.6	0	0	ENSG00000142875	1059435	intergen
1	83146074	83146294	MACS_peak_477	668.87	0	0	ENSG00000142875	926767	intergen
1	83168854	83169098	MACS_peak_478	136.71	0	0	ENSG00000142875	903963	intergen
1	83170020	83170362	MACS_peak_479	100.19	0	0	ENSG00000142875	902699	intergen
1	83184592	83184967	MACS_peak_480	70.59	0	0	ENSG00000142875	888094	intergen
1	83267172	83267617	MACS_peak_481	53.72	0	0	ENSG00000142875	805444	intergen
1	83268176	83268573	MACS_peak_482	84.14	0	0	ENSG00000142875	804488	intergen
1	83340014	83340404	MACS_peak_483	57.85	0	0	ENSG00000142875	732657	intergen
1	83340513	83340790	MACS_peak_484	55.16	0	0	ENSG00000142875	732271	intergen
1	83353575	83353999	MACS_peak_485	110.12	0	0	ENSG00000142875	719062	intergen
1	83674333	83674471	MACS_peak_486	1065.38	0	0	ENSG00000142875	398590	intergen
1	83737732	83737865	MACS_peak_487	1396.21	0	0	ENSG00000142875	335196	intergen
1	83905393	83905707	MACS_peak_488	944.21	0	0	ENSG00000142875	167354	intergen
1	84021095	84021292	MACS_peak_489	641.55	0	0	ENSG00000142875	51769	intergen
1	84141168	84141498	MACS_peak_490	426.3	0	1	ENSG00000142875	0	gene
1	84230950	84231171	MACS_peak_491	132.92	0	1	ENSG00000142875	0	gene
1	84234349	84234710	MACS_peak_492	102.84	0	1	ENSG00000142875	0	gene
1	84844517	84844726	MACS_peak_493	613.04	0	0	ENSG00000117155	153713	intergen
1	84936364	84936636	MACS_peak_494	714.45	0	0	ENSG00000117155	245560	intergen
1	84944946	84945343	MACS_peak_495	722.05	0	0	ENSG00000117155	254142	intergen
1	85185656	85186108	MACS_peak_496	50.18	0	0	ENSG00000162642	58844	intergen
1	85186768	85187116	MACS_peak_497	122.99	0	0	ENSG00000162642	57836	intergen
1	85254798	85255033	MACS_peak_498	516.86	0	0	ENSG00000162642	0	intergen
1	85346931	85347167	MACS_peak_499	187.23	0	0	ENSG00000142867	70026	intergen
1	85644928	85645334	MACS_peak_500	170.56	0	0	ENSG00000142871	60965	intergen
1	85646459	85646804	MACS_peak_501	60.82	0	0	ENSG00000142871	62496	intergen
1	85754078	85754421	MACS_peak_502	107.69	0	0	ENSG00000142871	170115	intergen
1	85825769	85826169	MACS_peak_503	83.78	0	0	ENSG00000142871	241806	intergen
1	85828778	85829046	MACS_peak_504	72.24	0	0	ENSG00000142871	244815	intergen
1	85925310	85925676	MACS_peak_505	122.66	0	0	ENSG00000142871	341347	intergen
1	85932070	85932488	MACS_peak_507	55.83	0	0	ENSG00000142871	348107	intergen
1	86162943	86163288	MACS_peak_508	81.72	0	0	ENSG00000142871	578980	intergen
1	86182160	86182545	MACS_peak_509	81.72	0	0	ENSG00000142871	598197	intergen
1	86275506	86275859	MACS_peak_510	77.65	0	0	ENSG00000183291	581585	intergen
1	86474118	86474507	MACS_peak_511	603.02	0	0	ENSG00000183291	382937	intergen
1	86499923	86500291	MACS_peak_512	894.97	0	0	ENSG00000183291	357153	intergen
1	86797641	86797956	MACS_peak_513	660.35	0	0	ENSG00000183291	59488	intergen
1	86816335	86816793	MACS_peak_514	77.93	0	0	ENSG00000183291	40651	intergen
1	86953935	86954168	MACS_peak_515	385.14	0	0	ENSG00000183291	39510	intergen
1	88346580	88346975	MACS_peak_517	105.65	0	0	ENSG00000065243	332246	intergen
1	88657171	88657397	MACS_peak_518	138.33	0	0	ENSG00000065243	21824	intergen
1	88736708	88736954	MACS_peak_519	485.56	0	1	ENSG00000065243	0	gene
1	89388530	89388894	MACS_peak_520	115.7	0	0	ENSG00000162654	189597	intergen
1	89388927	89389307	MACS_peak_521	74.78	0	0	ENSG00000162654	189994	intergen
1	89456353	89456697	MACS_peak_522	419.18	0	0	ENSG00000162654	257420	intergen
1	90061124	90061445	MACS_peak_524	94.93	0	0	ENSG00000122482	848852	intergen
1	91001012	91001361	MACS_peak_525	57.54	0	1	ENSG00000122482	0	gene
1	91002416	91002765	MACS_peak_526	125.87	0	1	ENSG00000122482	0	gene
1	91099620	91099888	MACS_peak_527	229.83	0	0	ENSG00000122482	77347	intergen
1	91166165	91166455	MACS_peak_528	698.94	0	0	ENSG00000122482	143892	intergen
1	91215577	91215931	MACS_peak_530	74.66	0	0	ENSG00000122482	193304	intergen
1	91445457	91445835	MACS_peak_532	55.56	0	0	ENSG00000122482	423184	intergen
1	91459255	91459714	MACS_peak_533	1211.54	0	0	ENSG00000122482	436982	intergen
1	92232755	92233030	MACS_peak_535	94.11	0	0	ENSG00000174842	8371	intergen
1	92234895	92235277	MACS_peak_536	64.38	0	0	ENSG00000174842	6124	intergen
1	92538234	92538418	MACS_peak_537	829.69	0	0	ENSG00000122484	136177	intergen
1	92707928	92708212	MACS_peak_538	704	0	0	ENSG00000122406	118770	intergen
1	92894749	92895109	MACS_peak_539	84.06	0	0	ENSG00000122406	52824	intergen
1	92895525	92895808	MACS_peak_540	85.54	0	0	ENSG00000122406	53600	intergen
1	93257237	93257371	MACS_peak_542	1666.76	0	0	ENSG00000117500	76508	intergen
1	93391535	93391872	MACS_peak_543	142.05	0	0	ENSG00000117505	22036	intergen
1	93402920	93403284	MACS_peak_544	55.24	0	0	ENSG00000117505	33421	intergen
1	93629452	93629714	MACS_peak_545	466.05	0	0	ENSG00000137942	74790	intergen
1	93791637	93792046	MACS_peak_546	86.46	0	0	ENSG00000067334	69236	intergen
1	93850836	93851104	MACS_peak_547	832.28	0	0	ENSG00000067334	10178	intergen
1	94018915	94019048	MACS_peak_548	1098.16	0	0	ENSG00000067334	138996	intergen
1	94510195	94510587	MACS_peak_549	62.64	0	0	ENSG00000067334	630276	intergen
1	94760483	94760895	MACS_peak_550	194.77	0	0	ENSG00000122481	468259	intergen
1	95043478	95043737	MACS_peak_551	726.32	0	0	ENSG00000122481	185417	intergen
1	95309058	95309397	MACS_peak_553	421.69	0	0	ENSG00000122481	61832	intergen
1	96244313	96244679	MACS_peak_554	63.35	0	0	ENSG00000117569	471985	intergen
1	96245234	96245586	MACS_peak_555	72.64	0	0	ENSG00000117569	471078	intergen
1	96265267	96265552	MACS_peak_556	451.52	0	0	ENSG00000117569	451112	intergen
1	96591698	96591915	MACS_peak_557	528	0	0	ENSG00000117569	124749	intergen
1	96609451	96609749	MACS_peak_558	163.87	0	0	ENSG00000117569	106915	intergen
1	97084211	97084410	MACS_peak_561	627.67	0	0	ENSG00000117569	260472	intergen
1	97264159	97264294	MACS_peak_562	925.76	0	0	ENSG00000117569	440420	intergen
1	97289115	97289498	MACS_peak_563	75.55	0	0	ENSG00000117569	465376	intergen
1	97290804	97291197	MACS_peak_564	101.16	0	0	ENSG00000117569	467065	intergen
1	97319245	97319664	MACS_peak_565	63.63	0	0	ENSG00000117569	495506	intergen
1	97385284	97385619	MACS_peak_566	791.99	0	0	ENSG00000117569	561545	intergen
1	97556501	97556870	MACS_peak_568	53.86	0	0	ENSG00000117569	732762	intergen
1	97584042	97584345	MACS_peak_569	161.03	0	0	ENSG00000117569	760303	intergen
1	97942896	97943277	MACS_peak_570	643.65	0	0	ENSG00000117569	1119157	intergen
1	98153966	98154343	MACS_peak_572	75.69	0	0	ENSG00000117569	1330227	intergen
1	98214026	98214297	MACS_peak_573	62.38	0	0	ENSG00000117569	1390287	intergen
1	98214701	98215030	MACS_peak_574	159.56	0	0	ENSG00000117569	1390962	intergen
1	98468083	98468480	MACS_peak_575	745.28	0	0	ENSG00000117620	1495870	intergen
1	98590544	98590920	MACS_peak_576	98.1	0	0	ENSG00000117620	1373430	intergen
1	98922033	98922333	MACS_peak_577	1387.53	0	0	ENSG00000117620	1042017	intergen
1	98991227	98991433	MACS_peak_578	784.8	0	0	ENSG00000117620	972917	intergen
1	99707653	99707908	MACS_peak_579	470.06	0	0	ENSG00000117620	256442	intergen
1	100258755	100259101	MACS_peak_580	149.97	0	0	ENSG00000137996	2105	intergen
1	100666653	100667056	MACS_peak_581	112.08	0	0	ENSG00000162695	224019	intergen
1	100678027	100678356	MACS_peak_582	77.81	0	0	ENSG00000162695	212719	intergen
1	101373052	101373189	MACS_peak_584	1061.85	0	0	ENSG00000170989	129338	intergen
1	101506527	101506909	MACS_peak_585	514.09	0	0	ENSG00000170989	262813	intergen
1	101628191	101628627	MACS_peak_586	87.62	0	0	ENSG00000170989	384477	intergen
1	101811658	101811972	MACS_peak_587	202.59	0	0	ENSG00000170989	567944	intergen
1	102073757	102074136	MACS_peak_588	72.27	0	0	ENSG00000170989	830043	intergen
1	102134268	102134648	MACS_peak_590	76.3	0	0	ENSG00000170989	890554	intergen
1	102343182	102343598	MACS_peak_591	100.01	0	0	ENSG00000170989	1099468	intergen
1	102385401	102385774	MACS_peak_592	209.38	0	0	ENSG00000185946	1134916	intergen
1	102444778	102445031	MACS_peak_593	164.73	0	0	ENSG00000185946	1075659	intergen
1	102461617	102461990	MACS_peak_594	126.54	0	0	ENSG00000185946	1058700	intergen
1	102702441	102702895	MACS_peak_595	190.81	0	0	ENSG00000185946	817795	intergen
1	102932401	102932663	MACS_peak_596	60.57	0	0	ENSG00000185946	588027	intergen
1	103277830	103278044	MACS_peak_597	391.65	0	0	ENSG00000185946	242646	intergen
1	103461259	103461722	MACS_peak_598	586.55	0	0	ENSG00000185946	58968	intergen
1	104263264	104263543	MACS_peak_601	611.86	0	0	ENSG00000240038	683729	intergen
1	104659641	104660099	MACS_peak_602	69.36	0	0	ENSG00000240038	1080106	intergen
1	104780552	104780733	MACS_peak_604	936.57	0	0	ENSG00000240038	1201017	intergen
1	104786729	104786969	MACS_peak_605	170.71	0	0	ENSG00000240038	1207194	intergen
1	104820278	104820592	MACS_peak_606	50.92	0	0	ENSG00000240038	1240743	intergen
1	104938351	104938660	MACS_peak_608	70.61	0	0	ENSG00000240038	1358816	intergen
1	104959965	104960127	MACS_peak_609	848.95	0	0	ENSG00000240038	1380430	intergen
1	104977743	104978085	MACS_peak_610	158.81	0	0	ENSG00000240038	1398208	intergen
1	105361651	105361848	MACS_peak_611	579.03	0	0	ENSG00000240038	1782116	intergen
1	105576162	105576566	MACS_peak_612	60	0	0	ENSG00000240038	1996627	intergen
1	105578105	105578485	MACS_peak_613	114.5	0	0	ENSG00000240038	1998570	intergen
1	105948544	105948840	MACS_peak_614	102.01	0	0	ENSG00000240038	2369009	intergen
1	106194899	106195116	MACS_peak_615	562.73	0	0	ENSG00000134186	2492206	intergen
1	106210896	106211061	MACS_peak_616	460.95	0	0	ENSG00000134186	2476261	intergen
1	106217883	106218299	MACS_peak_617	346.63	0	0	ENSG00000134186	2469023	intergen
1	106241980	106242309	MACS_peak_618	93.4	0	0	ENSG00000134186	2445013	intergen
1	106247686	106247909	MACS_peak_619	273.64	0	0	ENSG00000134186	2439413	intergen
1	106252364	106252694	MACS_peak_620	941.19	0	0	ENSG00000134186	2434628	intergen
1	106258406	106258770	MACS_peak_621	206.15	0	0	ENSG00000134186	2428552	intergen
1	106325954	106326094	MACS_peak_622	1501.11	0	0	ENSG00000134186	2361228	intergen
1	106334618	106334926	MACS_peak_623	133.84	0	0	ENSG00000134186	2352396	intergen
1	106344390	106344799	MACS_peak_624	271.67	0	0	ENSG00000134186	2342523	intergen
1	106349883	106350225	MACS_peak_625	3176.73	0	0	ENSG00000134186	2337097	intergen
1	106391233	106391625	MACS_peak_627	826.18	0	0	ENSG00000134186	2295697	intergen
1	106402003	106402411	MACS_peak_628	454.93	0	0	ENSG00000134186	2284911	intergen
1	106429801	106430144	MACS_peak_629	504.2	0	0	ENSG00000134186	2257178	intergen
1	106456338	106456695	MACS_peak_631	893.16	0	0	ENSG00000134186	2230627	intergen
1	106488872	106489307	MACS_peak_632	1272.41	0	0	ENSG00000134186	2198015	intergen
1	106534649	106534987	MACS_peak_633	519.54	0	0	ENSG00000134186	2152335	intergen
1	106574048	106574484	MACS_peak_634	873.32	0	0	ENSG00000134186	2112838	intergen
1	106596687	106597026	MACS_peak_635	130.56	0	0	ENSG00000134186	2090296	intergen
1	106624765	106625073	MACS_peak_636	1733.47	0	0	ENSG00000134186	2062249	intergen
1	106632405	106632686	MACS_peak_637	255.86	0	0	ENSG00000134186	2054636	intergen
1	106639946	106640291	MACS_peak_638	1148.55	0	0	ENSG00000134186	2047031	intergen
1	106642325	106642597	MACS_peak_639	233.14	0	0	ENSG00000134186	2044725	intergen
1	106731993	106732373	MACS_peak_640	212.28	0	0	ENSG00000134186	1954949	intergen
1	106766646	106766916	MACS_peak_641	530.67	0	0	ENSG00000134186	1920406	intergen
1	106768783	106769151	MACS_peak_642	247.6	0	0	ENSG00000134186	1918171	intergen
1	106772222	106772530	MACS_peak_643	803.92	0	0	ENSG00000134186	1914792	intergen
1	106793196	106793532	MACS_peak_644	835.2	0	0	ENSG00000134186	1893790	intergen
1	106798984	106799277	MACS_peak_645	364.81	0	0	ENSG00000134186	1888045	intergen
1	106804655	106804836	MACS_peak_646	612.16	0	0	ENSG00000134186	1882486	intergen
