chr	start	end	id	score	size	phits	ghits	ohits	type
1	77402689	77403097	MACS_peak_440	103.15	408	0	1	0	gen
1	77403257	77403684	MACS_peak_441	84.25	427	0	1	0	gen
1	77512553	77512797	MACS_peak_442	108.03	244	0	1	0	gen
1	77899165	77899478	MACS_peak_443	103.45	313	0	1	0	gen
1	77900841	77901162	MACS_peak_444	214.38	321	0	1	0	gen
1	78116703	78117061	MACS_peak_445	103.45	358	0	1	0	gen
1	78130812	78131057	MACS_peak_446	896.52	245	0	1	0	gen
1	78188116	78188368	MACS_peak_447	88.17	252	0	0	0	intergen
1	78462175	78462307	MACS_peak_449	1116.4	132	0	1	0	gen
1	78580010	78580471	MACS_peak_450	81.3	461	0	0	0	intergen
1	78616559	78616809	MACS_peak_451	712.64	250	1	0	0	promoter
1	78617554	78617744	MACS_peak_452	1235.46	190	1	0	0	promoter
1	78676451	78676672	MACS_peak_453	564.54	221	0	0	0	intergen
1	78839678	78840147	MACS_peak_454	820.08	469	0	0	0	intergen
1	78845420	78845763	MACS_peak_455	79.89	343	0	0	0	intergen
1	78846076	78846344	MACS_peak_456	58.19	268	0	0	0	intergen
1	79255445	79255727	MACS_peak_457	1564.49	282	0	0	0	intergen
1	79360726	79361017	MACS_peak_458	306.6	291	0	0	0	intergen
1	79497256	79497543	MACS_peak_459	450.32	287	0	0	0	intergen
1	79505110	79505398	MACS_peak_460	833.73	288	0	0	0	intergen
1	79512739	79513104	MACS_peak_461	50.92	365	0	0	0	intergen
1	79870263	79870510	MACS_peak_462	584.42	247	0	0	0	intergen
1	80088232	80088608	MACS_peak_463	78.93	376	0	0	0	intergen
1	80217441	80217752	MACS_peak_464	556.45	311	0	0	0	intergen
1	80294436	80294650	MACS_peak_465	918.92	214	0	0	0	intergen
1	80702976	80703357	MACS_peak_467	93.4	381	0	0	0	intergen
1	80733133	80733535	MACS_peak_468	60.38	402	0	0	0	intergen
1	80948352	80948602	MACS_peak_469	52.02	250	0	0	0	intergen
1	80974503	80974769	MACS_peak_470	463.44	266	0	0	0	intergen
1	81158381	81158567	MACS_peak_471	1098.16	186	0	0	0	intergen
1	81811951	81812334	MACS_peak_472	631.92	383	0	1	0	gen
1	81858712	81859008	MACS_peak_473	445	296	0	1	0	gen
1	82255422	82255830	MACS_peak_475	131.57	408	0	0	1	other
1	83013476	83013626	MACS_peak_476	1060.6	150	0	0	1	other
1	83146074	83146294	MACS_peak_477	668.87	220	0	0	1	other
1	83168854	83169098	MACS_peak_478	136.71	244	0	0	0	intergen
1	83170020	83170362	MACS_peak_479	100.19	342	0	0	0	intergen
1	83184592	83184967	MACS_peak_480	70.59	375	0	0	0	intergen
1	83267172	83267617	MACS_peak_481	53.72	445	0	0	0	intergen
1	83268176	83268573	MACS_peak_482	84.14	397	0	0	0	intergen
1	83340014	83340404	MACS_peak_483	57.85	390	0	0	0	intergen
1	83340513	83340790	MACS_peak_484	55.16	277	0	0	0	intergen
1	83353575	83353999	MACS_peak_485	110.12	424	0	0	0	intergen
1	83674333	83674471	MACS_peak_486	1065.38	138	0	0	1	other
1	83737732	83737865	MACS_peak_487	1396.21	133	0	0	1	other
1	83905393	83905707	MACS_peak_488	944.21	314	0	1	0	gen
1	84021095	84021292	MACS_peak_489	641.55	197	0	0	0	intergen
1	84141168	84141498	MACS_peak_490	426.3	330	0	1	0	gen
1	84230950	84231171	MACS_peak_491	132.92	221	0	1	0	gen
1	84234349	84234710	MACS_peak_492	102.84	361	0	1	0	gen
1	84844517	84844726	MACS_peak_493	613.04	209	0	1	0	gen
1	84936364	84936636	MACS_peak_494	714.45	272	0	1	0	gen
1	84944946	84945343	MACS_peak_495	722.05	397	0	1	0	gen
1	85185656	85186108	MACS_peak_496	50.18	452	0	1	0	gen
1	85186768	85187116	MACS_peak_497	122.99	348	0	1	0	gen
1	85254798	85255033	MACS_peak_498	516.86	235	0	0	0	intergen
1	85346931	85347167	MACS_peak_499	187.23	236	0	1	1	gen
1	85644928	85645334	MACS_peak_500	170.56	406	1	0	0	promoter
1	85646459	85646804	MACS_peak_501	60.82	345	1	0	0	promoter
1	85754078	85754421	MACS_peak_502	107.69	343	0	1	0	gen
1	85825769	85826169	MACS_peak_503	83.78	400	0	1	0	gen
1	85828778	85829046	MACS_peak_504	72.24	268	0	1	0	gen
1	85925310	85925676	MACS_peak_505	122.66	366	0	1	0	gen
1	85932070	85932488	MACS_peak_507	55.83	418	0	1	0	gen
1	86162943	86163288	MACS_peak_508	81.72	345	0	0	0	intergen
1	86182160	86182545	MACS_peak_509	81.72	385	0	0	0	intergen
1	86275506	86275859	MACS_peak_510	77.65	353	0	0	0	intergen
1	86474118	86474507	MACS_peak_511	603.02	389	0	1	0	gen
1	86499923	86500291	MACS_peak_512	894.97	368	0	0	0	intergen
1	86797641	86797956	MACS_peak_513	660.35	315	0	0	0	intergen
1	86816335	86816793	MACS_peak_514	77.93	458	0	0	0	intergen
1	86953935	86954168	MACS_peak_515	385.14	233	0	1	0	gen
1	88346580	88346975	MACS_peak_517	105.65	395	0	0	1	other
1	88657171	88657397	MACS_peak_518	138.33	226	0	0	1	other
1	88736708	88736954	MACS_peak_519	485.56	246	0	1	0	gen
1	89388530	89388894	MACS_peak_520	115.7	364	0	0	0	intergen
1	89388927	89389307	MACS_peak_521	74.78	380	0	0	0	intergen
1	89456353	89456697	MACS_peak_522	419.18	344	0	0	0	intergen
1	90061124	90061445	MACS_peak_524	94.93	321	0	0	0	intergen
1	91001012	91001361	MACS_peak_525	57.54	349	0	1	0	gen
1	91002416	91002765	MACS_peak_526	125.87	349	0	1	0	gen
1	91099620	91099888	MACS_peak_527	229.83	268	0	0	0	intergen
1	91166165	91166455	MACS_peak_528	698.94	290	0	0	0	intergen
1	91215577	91215931	MACS_peak_530	74.66	354	0	0	0	intergen
1	91445457	91445835	MACS_peak_532	55.56	378	0	0	0	intergen
1	91459255	91459714	MACS_peak_533	1211.54	459	0	0	0	intergen
1	92232755	92233030	MACS_peak_535	94.11	275	0	1	0	gen
1	92234895	92235277	MACS_peak_536	64.38	382	0	1	0	gen
1	92538234	92538418	MACS_peak_537	829.69	184	0	1	0	gen
1	92707928	92708212	MACS_peak_538	704	284	0	1	0	gen
1	92894749	92895109	MACS_peak_539	84.06	360	0	1	0	gen
1	92895525	92895808	MACS_peak_540	85.54	283	0	1	0	gen
1	93257237	93257371	MACS_peak_542	1666.76	134	0	1	0	gen
1	93391535	93391872	MACS_peak_543	142.05	337	0	0	0	intergen
1	93402920	93403284	MACS_peak_544	55.24	364	0	0	0	intergen
1	93629452	93629714	MACS_peak_545	466.05	262	0	1	0	gen
1	93791637	93792046	MACS_peak_546	86.46	409	0	1	0	gen
1	93850836	93851104	MACS_peak_547	832.28	268	0	0	0	intergen
1	94018915	94019048	MACS_peak_548	1098.16	133	0	1	0	gen
1	94510195	94510587	MACS_peak_549	62.64	392	0	1	0	gen
1	94760483	94760895	MACS_peak_550	194.77	412	0	0	1	other
1	95043478	95043737	MACS_peak_551	726.32	259	0	1	0	gen
1	95309058	95309397	MACS_peak_553	421.69	339	0	0	0	intergen
1	96244313	96244679	MACS_peak_554	63.35	366	0	0	0	intergen
1	96245234	96245586	MACS_peak_555	72.64	352	0	0	0	intergen
1	96265267	96265552	MACS_peak_556	451.52	285	0	0	1	other
1	96591698	96591915	MACS_peak_557	528	217	0	0	0	intergen
1	96609451	96609749	MACS_peak_558	163.87	298	0	0	0	intergen
1	97084211	97084410	MACS_peak_561	627.67	199	0	1	0	gen
1	97264159	97264294	MACS_peak_562	925.76	135	0	1	1	gen
1	97289115	97289498	MACS_peak_563	75.55	383	0	1	1	gen
1	97290804	97291197	MACS_peak_564	101.16	393	0	1	1	gen
1	97319245	97319664	MACS_peak_565	63.63	419	0	1	1	gen
1	97385284	97385619	MACS_peak_566	791.99	335	0	1	0	gen
1	97556501	97556870	MACS_peak_568	53.86	369	0	1	0	gen
1	97584042	97584345	MACS_peak_569	161.03	303	0	1	0	gen
1	97942896	97943277	MACS_peak_570	643.65	381	0	1	1	gen
1	98153966	98154343	MACS_peak_572	75.69	377	0	0	0	intergen
1	98214026	98214297	MACS_peak_573	62.38	271	0	0	1	other
1	98214701	98215030	MACS_peak_574	159.56	329	0	0	1	other
1	98468083	98468480	MACS_peak_575	745.28	397	0	0	0	intergen
1	98590544	98590920	MACS_peak_576	98.1	376	0	0	0	intergen
1	98922033	98922333	MACS_peak_577	1387.53	300	0	1	0	gen
1	98991227	98991433	MACS_peak_578	784.8	206	0	1	0	gen
1	99707653	99707908	MACS_peak_579	470.06	255	1	0	0	promoter
1	100258755	100259101	MACS_peak_580	149.97	346	0	0	1	other
1	100666653	100667056	MACS_peak_581	112.08	403	0	0	0	intergen
1	100678027	100678356	MACS_peak_582	77.81	329	0	0	0	intergen
1	101373052	101373189	MACS_peak_584	1061.85	137	0	0	1	other
1	101506527	101506909	MACS_peak_585	514.09	382	0	0	0	intergen
1	101628191	101628627	MACS_peak_586	87.62	436	0	0	0	intergen
1	101811658	101811972	MACS_peak_587	202.59	314	0	1	0	gen
1	102073757	102074136	MACS_peak_588	72.27	379	0	0	0	intergen
1	102134268	102134648	MACS_peak_590	76.3	380	0	0	0	intergen
1	102343182	102343598	MACS_peak_591	100.01	416	0	0	1	other
1	102385401	102385774	MACS_peak_592	209.38	373	0	0	1	other
1	102444778	102445031	MACS_peak_593	164.73	253	0	0	0	intergen
1	102461617	102461990	MACS_peak_594	126.54	373	0	0	0	intergen
1	102702441	102702895	MACS_peak_595	190.81	454	0	0	0	intergen
1	102932401	102932663	MACS_peak_596	60.57	262	0	1	0	gen
1	103277830	103278044	MACS_peak_597	391.65	214	0	0	0	intergen
1	103461259	103461722	MACS_peak_598	586.55	463	0	0	1	other
1	104263264	104263543	MACS_peak_601	611.86	279	0	0	0	intergen
1	104659641	104660099	MACS_peak_602	69.36	458	0	0	0	intergen
1	104780552	104780733	MACS_peak_604	936.57	181	0	0	0	intergen
1	104786729	104786969	MACS_peak_605	170.71	240	0	0	0	intergen
1	104820278	104820592	MACS_peak_606	50.92	314	0	0	0	intergen
1	104938351	104938660	MACS_peak_608	70.61	309	0	0	0	intergen
1	104959965	104960127	MACS_peak_609	848.95	162	0	0	0	intergen
1	104977743	104978085	MACS_peak_610	158.81	342	0	0	0	intergen
1	105361651	105361848	MACS_peak_611	579.03	197	0	0	0	intergen
1	105576162	105576566	MACS_peak_612	60	404	0	0	0	intergen
1	105578105	105578485	MACS_peak_613	114.5	380	0	0	0	intergen
1	105948544	105948840	MACS_peak_614	102.01	296	0	0	1	other
1	106194899	106195116	MACS_peak_615	562.73	217	0	0	0	intergen
1	106210896	106211061	MACS_peak_616	460.95	165	0	0	0	intergen
1	106217883	106218299	MACS_peak_617	346.63	416	0	0	0	intergen
1	106241980	106242309	MACS_peak_618	93.4	329	0	0	0	intergen
1	106247686	106247909	MACS_peak_619	273.64	223	0	0	0	intergen
1	106252364	106252694	MACS_peak_620	941.19	330	0	0	0	intergen
1	106258406	106258770	MACS_peak_621	206.15	364	0	0	0	intergen
1	106325954	106326094	MACS_peak_622	1501.11	140	0	0	0	intergen
1	106334618	106334926	MACS_peak_623	133.84	308	0	0	0	intergen
1	106344390	106344799	MACS_peak_624	271.67	409	0	0	0	intergen
1	106349883	106350225	MACS_peak_625	3176.73	342	0	0	0	intergen
1	106391233	106391625	MACS_peak_627	826.18	392	0	0	0	intergen
1	106402003	106402411	MACS_peak_628	454.93	408	0	0	0	intergen
1	106429801	106430144	MACS_peak_629	504.2	343	0	0	0	intergen
1	106456338	106456695	MACS_peak_631	893.16	357	0	0	0	intergen
1	106488872	106489307	MACS_peak_632	1272.41	435	0	0	0	intergen
1	106534649	106534987	MACS_peak_633	519.54	338	0	0	0	intergen
1	106574048	106574484	MACS_peak_634	873.32	436	0	0	0	intergen
1	106596687	106597026	MACS_peak_635	130.56	339	0	0	0	intergen
1	106624765	106625073	MACS_peak_636	1733.47	308	0	0	0	intergen
1	106632405	106632686	MACS_peak_637	255.86	281	0	0	0	intergen
1	106639946	106640291	MACS_peak_638	1148.55	345	0	0	0	intergen
1	106642325	106642597	MACS_peak_639	233.14	272	0	0	0	intergen
1	106731993	106732373	MACS_peak_640	212.28	380	0	0	0	intergen
1	106766646	106766916	MACS_peak_641	530.67	270	0	0	0	intergen
1	106768783	106769151	MACS_peak_642	247.6	368	0	0	0	intergen
1	106772222	106772530	MACS_peak_643	803.92	308	0	0	0	intergen
1	106793196	106793532	MACS_peak_644	835.2	336	0	0	0	intergen
1	106798984	106799277	MACS_peak_645	364.81	293	0	0	0	intergen
1	106804655	106804836	MACS_peak_646	612.16	181	0	0	1	other
1	106875051	106875316	MACS_peak_647	402.21	265	0	0	0	intergen
1	106894024	106894402	MACS_peak_648	1383.87	378	0	0	0	intergen
1	106895154	106895577	MACS_peak_649	603.06	423	0	0	0	intergen
1	106897377	106897609	MACS_peak_650	689.95	232	0	0	0	intergen
1	106930905	106931223	MACS_peak_651	96.1	318	0	0	0	intergen
1	106937570	106937886	MACS_peak_652	209.78	316	0	0	0	intergen
1	106957851	106958283	MACS_peak_653	1099.07	432	0	0	0	intergen
1	106976061	106976317	MACS_peak_654	608.9	256	0	0	0	intergen
1	107059700	107060044	MACS_peak_655	235.73	344	1	0	0	promoter
1	107068225	107068576	MACS_peak_656	217.69	351	0	0	0	intergen
1	107083930	107084234	MACS_peak_657	253.11	304	0	0	0	intergen
1	107120024	107120327	MACS_peak_658	511.25	303	0	0	0	intergen
1	107127295	107127720	MACS_peak_659	352.76	425	0	0	0	intergen
1	107157707	107158043	MACS_peak_662	454.12	336	0	1	0	gen
1	107229141	107229415	MACS_peak_664	800.66	274	0	1	0	gen
1	107276581	107276958	MACS_peak_665	287.01	377	0	1	0	gen
1	107277007	107277263	MACS_peak_666	741.97	256	0	1	0	gen
1	107309624	107309948	MACS_peak_667	140.94	324	0	1	0	gen
1	107331773	107332243	MACS_peak_668	847.08	470	0	1	0	gen
1	107386841	107387118	MACS_peak_669	1051.14	277	0	1	0	gen
1	107430616	107430917	MACS_peak_670	800.2	301	0	1	0	gen
1	107529521	107529889	MACS_peak_671	394.47	368	0	0	0	intergen
1	107552408	107552575	MACS_peak_672	814.37	167	0	0	0	intergen
1	107567936	107568160	MACS_peak_673	564.54	224	1	0	0	promoter
1	107657855	107658072	MACS_peak_674	1632.23	217	0	1	0	gen
1	107782292	107782524	MACS_peak_675	387.94	232	0	1	0	gen
1	108086731	108087092	MACS_peak_677	603.02	361	0	0	0	intergen
1	108125600	108125835	MACS_peak_678	1282.94	235	0	0	0	intergen
1	108146530	108146691	MACS_peak_679	545.76	161	0	1	0	gen
1	108165543	108165916	MACS_peak_680	113.38	373	0	1	0	gen
1	108279014	108279330	MACS_peak_682	347.97	316	0	0	1	other
1	108316670	108316876	MACS_peak_683	797.18	206	0	0	1	other
1	108415050	108415328	MACS_peak_684	269.75	278	0	0	1	other
1	108512500	108512839	MACS_peak_685	1043.77	339	0	0	0	intergen
1	108523050	108523332	MACS_peak_686	272.05	282	0	0	0	intergen
1	108561703	108562111	MACS_peak_687	616.76	408	1	0	0	promoter
1	108676516	108676877	MACS_peak_688	239.82	361	0	0	0	intergen
1	108729797	108730062	MACS_peak_689	464.09	265	0	1	0	gen
1	108746332	108746612	MACS_peak_690	454.58	280	1	0	0	promoter
1	108898131	108898421	MACS_peak_692	413.6	290	0	2	0	gen
1	109027860	109028091	MACS_peak_693	678.9	231	0	1	0	gen
1	109201075	109201416	MACS_peak_694	420.68	341	0	1	0	gen
1	109263610	109263986	MACS_peak_695	760.2	376	0	1	0	gen
1	109490456	109490929	MACS_peak_696	581.45	473	1	1	0	promoter
1	109499995	109500233	MACS_peak_697	954.29	238	1	1	0	promoter
1	109546307	109546618	MACS_peak_698	1085.67	311	1	1	0	promoter
1	109640164	109640566	MACS_peak_699	620.31	402	0	0	0	intergen
1	109649757	109650076	MACS_peak_700	527.2	319	0	0	0	intergen
1	109980685	109980904	MACS_peak_702	580.62	219	1	0	0	promoter
1	110079968	110080183	MACS_peak_703	543.04	215	0	0	0	intergen
1	110196876	110197206	MACS_peak_704	426.3	330	0	1	0	gen
1	110203075	110203278	MACS_peak_705	814.37	203	0	0	0	intergen
1	110457942	110458162	MACS_peak_706	416.26	220	0	0	0	intergen
1	110460291	110460566	MACS_peak_707	1274.41	275	0	0	0	intergen
1	110496039	110496359	MACS_peak_708	550.56	320	0	0	0	intergen
1	110766145	110766415	MACS_peak_709	460.86	270	0	0	0	intergen
1	110780974	110781220	MACS_peak_710	763.02	246	0	0	0	intergen
1	110783337	110783650	MACS_peak_711	789.42	313	0	0	0	intergen
1	110808425	110808804	MACS_peak_712	72.07	379	0	0	0	intergen
1	110847840	110848044	MACS_peak_713	874.07	204	0	0	0	intergen
1	110947891	110948128	MACS_peak_714	516.86	237	1	0	1	promoter
1	111208725	111208963	MACS_peak_715	797.18	238	0	1	0	gen
1	111290910	111291120	MACS_peak_716	1290.85	210	1	0	0	promoter
1	111769591	111769832	MACS_peak_717	1098.16	241	1	0	0	promoter
1	111968914	111969122	MACS_peak_718	459.7	208	0	1	0	gen
1	111991484	111991732	MACS_peak_719	485.56	248	0	0	1	other
1	112155560	112155988	MACS_peak_721	55.51	428	0	0	0	intergen
1	112199616	112199929	MACS_peak_722	119.12	313	0	0	1	other
1	112200137	112200569	MACS_peak_723	85.5	432	0	0	1	other
1	112298680	112298949	MACS_peak_724	406.81	269	0	0	1	other
1	112340810	112341160	MACS_peak_725	69	350	0	0	1	other
1	112804116	112804493	MACS_peak_726	516.8	377	0	0	0	intergen
1	112897781	112898066	MACS_peak_727	175.74	285	0	0	0	intergen
1	113015870	113016317	MACS_peak_728	243.49	447	0	0	2	other
1	113070881	113071224	MACS_peak_729	89.02	343	1	0	1	promoter
1	113140557	113140852	MACS_peak_730	445.58	295	0	0	0	intergen
1	113342945	113343371	MACS_peak_731	94.79	426	0	0	0	intergen
1	113348526	113348679	MACS_peak_732	541.82	153	0	0	0	intergen
1	113434524	113434734	MACS_peak_733	613.04	210	0	1	0	gen
1	113474362	113474738	MACS_peak_734	122.51	376	0	1	0	gen
1	113502210	113502528	MACS_peak_735	50.5	318	0	1	0	gen
1	113513715	113514178	MACS_peak_736	75.42	463	0	1	0	gen
1	113555223	113555505	MACS_peak_737	643.11	282	0	1	0	gen
1	113565180	113565433	MACS_peak_738	2499.77	253	0	1	0	gen
1	113576931	113577149	MACS_peak_739	636.28	218	0	1	0	gen
1	113640913	113641181	MACS_peak_741	292.39	268	0	1	0	gen
1	113668439	113668717	MACS_peak_742	567.67	278	0	1	0	gen
1	113835770	113836065	MACS_peak_743	1344.81	295	0	1	0	gen
1	113851289	113851527	MACS_peak_744	315.53	238	0	1	0	gen
1	113874520	113874898	MACS_peak_745	832.59	378	1	0	1	promoter
1	113905131	113905326	MACS_peak_746	447.48	195	1	0	0	promoter
1	113949258	113949470	MACS_peak_747	856.48	212	0	1	0	gen
1	114033334	114033636	MACS_peak_749	1155.27	302	0	1	1	gen
1	114104915	114105268	MACS_peak_750	867.54	353	0	1	0	gen
1	114193580	114193869	MACS_peak_751	1069.92	289	0	0	0	intergen
1	114224994	114225388	MACS_peak_752	399.79	394	0	0	1	other
1	114282901	114283344	MACS_peak_753	942.66	443	0	0	0	intergen
1	114363365	114363614	MACS_peak_755	410.82	249	0	0	0	intergen
1	114428154	114428526	MACS_peak_756	1656.19	372	0	1	0	gen
1	114431606	114431846	MACS_peak_757	589.16	240	0	1	0	gen
1	114468513	114468879	MACS_peak_758	369.28	366	0	1	1	gen
1	114471441	114471645	MACS_peak_759	552.85	204	0	1	0	gen
1	114489037	114489430	MACS_peak_760	655.79	393	0	1	0	gen
1	114522506	114522907	MACS_peak_761	899.23	401	0	0	0	intergen
1	114558602	114559055	MACS_peak_762	907.19	453	0	0	0	intergen
1	114570367	114570602	MACS_peak_763	366.7	235	1	0	0	promoter
1	114609814	114610127	MACS_peak_764	346.5	313	0	1	0	gen
1	114620483	114620814	MACS_peak_765	500.47	331	0	1	0	gen
1	114632588	114632936	MACS_peak_766	3100	348	0	1	0	gen
1	114671496	114671811	MACS_peak_767	475.35	315	1	0	0	promoter
1	114758093	114758320	MACS_peak_768	665.93	227	0	1	0	gen
1	114765218	114765351	MACS_peak_769	820.94	133	1	0	0	promoter
1	114859766	114860062	MACS_peak_770	367.21	296	0	0	0	intergen
1	114867024	114867319	MACS_peak_771	713.3	295	0	1	0	gen
1	114956595	114956920	MACS_peak_773	1676.81	325	0	1	0	gen
1	114965375	114965620	MACS_peak_774	581.33	245	0	1	0	gen
1	114979347	114979604	MACS_peak_775	542.24	257	0	1	0	gen
1	115040477	115040824	MACS_peak_777	506.92	347	0	0	0	intergen
1	115041698	115042005	MACS_peak_778	744.6	307	0	0	0	intergen
1	115052442	115052773	MACS_peak_779	974.79	331	1	0	0	promoter
1	115112834	115113104	MACS_peak_780	716.24	270	0	0	0	intergen
1	115595888	115596126	MACS_peak_781	516.86	238	0	0	0	intergen
1	115635585	115635768	MACS_peak_782	174.78	183	0	0	0	intergen
1	115784133	115784451	MACS_peak_783	237.25	318	0	0	0	intergen
1	115840442	115840675	MACS_peak_784	666.96	233	1	0	0	promoter
1	115849852	115850078	MACS_peak_785	827.89	226	0	0	0	intergen
1	115974882	115975141	MACS_peak_786	721.05	259	1	0	0	promoter
1	116020668	116020971	MACS_peak_787	558.88	303	0	1	0	gen
1	116052725	116053025	MACS_peak_788	106.7	300	0	1	0	gen
1	116135088	116135507	MACS_peak_789	94.29	419	0	0	0	intergen
1	116152101	116152340	MACS_peak_790	797.18	239	0	0	0	intergen
1	116280850	116281287	MACS_peak_791	314.16	437	0	0	0	intergen
1	116394177	116394470	MACS_peak_792	843.52	293	0	1	1	gen
1	116436827	116437167	MACS_peak_793	534.92	340	0	0	1	other
1	116485341	116485569	MACS_peak_794	695.57	228	0	0	0	intergen
1	116499002	116499387	MACS_peak_795	603.02	385	0	0	0	intergen
1	116531261	116531590	MACS_peak_796	801.89	329	0	1	0	gen
1	116570337	116570571	MACS_peak_797	814.37	234	1	1	0	promoter
1	116574451	116574841	MACS_peak_798	1418.79	390	1	0	0	promoter
1	116581209	116581341	MACS_peak_799	1116.4	132	0	1	0	gen
1	116724308	116724685	MACS_peak_801	312.33	377	0	0	0	intergen
1	116724804	116725161	MACS_peak_802	399.64	357	0	0	0	intergen
1	116764050	116764398	MACS_peak_803	417.2	348	0	1	0	gen
1	116817654	116817951	MACS_peak_804	550.01	297	0	0	0	intergen
1	117055323	117055660	MACS_peak_805	662.69	337	1	0	1	promoter
1	117221937	117222228	MACS_peak_806	105.65	291	0	0	0	intergen
1	117312544	117312796	MACS_peak_807	761.83	252	0	0	1	other
1	117402383	117402597	MACS_peak_808	1098.16	214	0	1	0	gen
1	117512765	117513012	MACS_peak_809	629.38	247	0	1	0	gen
1	117535020	117535376	MACS_peak_810	528.58	356	0	0	0	intergen
1	117722651	117722963	MACS_peak_811	81.45	312	0	0	0	intergen
1	117725570	117726004	MACS_peak_812	686.1	434	0	0	0	intergen
1	117758907	117759177	MACS_peak_813	460.86	270	0	0	0	intergen
1	117895633	117895936	MACS_peak_814	440.97	303	0	1	0	gen
1	118151344	118151800	MACS_peak_815	590.18	456	0	1	0	gen
1	118283256	118283594	MACS_peak_816	77.29	338	0	0	0	intergen
1	118283739	118284153	MACS_peak_817	82.18	414	0	0	0	intergen
1	118350535	118350887	MACS_peak_818	187.65	352	0	0	0	intergen
1	118350938	118351290	MACS_peak_819	83.72	352	0	0	0	intergen
1	118430039	118430229	MACS_peak_821	767.82	190	0	0	0	intergen
1	118466122	118466381	MACS_peak_822	972.38	259	0	0	0	intergen
1	118856106	118856382	MACS_peak_823	71.7	276	0	0	0	intergen
1	118857378	118857742	MACS_peak_824	64.01	364	0	0	0	intergen
1	119023582	119023834	MACS_peak_825	98.27	252	0	0	0	intergen
1	119025019	119025351	MACS_peak_826	122.64	332	0	0	0	intergen
1	119078519	119078811	MACS_peak_828	829.92	292	0	1	0	gen
1	119141042	119141371	MACS_peak_829	544.83	329	0	0	1	other
1	119165971	119166206	MACS_peak_830	654.6	235	0	0	1	other
1	119275496	119275745	MACS_peak_831	763.02	249	0	0	2	other
1	119276579	119276852	MACS_peak_832	583.44	273	0	0	1	other
1	119367566	119367822	MACS_peak_833	470.06	256	1	0	0	promoter
1	119675577	119675859	MACS_peak_834	453.35	282	0	1	0	gen
1	119744028	119744414	MACS_peak_835	989.58	386	1	0	0	promoter
1	119786520	119786855	MACS_peak_836	533.47	335	0	0	0	intergen
1	119809017	119809277	MACS_peak_837	1295.79	260	0	1	0	gen
1	119870997	119871201	MACS_peak_838	1358.26	204	0	0	0	intergen
1	120020066	120020357	MACS_peak_839	454.64	291	0	1	0	gen
1	120031946	120032174	MACS_peak_840	342.97	228	0	1	0	gen
1	120053070	120053385	MACS_peak_841	210.27	315	0	1	0	gen
1	120058808	120059187	MACS_peak_842	2049.6	379	0	1	0	gen
1	120118043	120118316	MACS_peak_843	1804.99	273	0	0	0	intergen
1	143943645	143944028	MACS_peak_847	669.03	383	0	0	0	intergen
1	121481487	121481756	MACS_peak_848	114.39	269	0	0	0	intergen
1	121534597	121534843	MACS_peak_849	64.61	246	0	0	1	other
1	121579359	121579633	MACS_peak_850	127.5	274	0	0	1	other
1	121585388	121585766	MACS_peak_851	178.37	378	0	0	0	intergen
1	121590110	121590367	MACS_peak_852	469.39	257	0	0	0	intergen
