chr	start	end	id	score	size	phits	ghits	ohits
17	59038715	59038900	MACS_peak_8427	308.59	185	0	1	0
17	59061423	59061791	MACS_peak_8429	158.24	368	0	1	0
17	59072966	59073262	MACS_peak_8430	162.76	296	0	1	0
17	59076069	59076303	MACS_peak_8431	290.02	234	0	1	0
17	59087603	59087840	MACS_peak_8433	186.7	237	0	1	0
17	59091361	59091804	MACS_peak_8434	356.5	443	0	1	0
17	59097268	59097568	MACS_peak_8435	86.12	300	0	1	0
17	59101020	59101152	MACS_peak_8436	511.39	132	0	1	0
17	59569937	59570343	MACS_peak_8446	832.63	406	1	0	0
17	59574260	59574682	MACS_peak_8447	87.91	422	0	1	0
17	59592253	59592552	MACS_peak_8448	147.3	299	0	1	0
17	59855498	59855874	MACS_peak_8461	114.09	376	1	0	0
17	59857379	59857611	MACS_peak_8462	170.22	232	1	0	0
17	59874709	59875089	MACS_peak_8465	166.6	380	0	1	0
17	59909145	59909299	MACS_peak_8466	508.47	154	0	1	0
17	59918663	59918851	MACS_peak_8468	634.81	188	0	1	0
17	59929362	59929710	MACS_peak_8469	120.35	348	0	1	0
17	59938059	59938495	MACS_peak_8470	100.62	436	1	1	0
17	59941205	59941430	MACS_peak_8471	309.39	225	1	1	0
17	60059593	60059953	MACS_peak_8478	137.66	360	0	1	0
17	60068608	60069062	MACS_peak_8479	181.44	454	0	1	0
17	60174633	60175035	MACS_peak_8485	1578.28	402	1	0	0
17	60188293	60188651	MACS_peak_8486	117.9	358	0	1	0
17	60216260	60216640	MACS_peak_8487	74.78	380	0	1	0
17	60229432	60229780	MACS_peak_8488	690.03	348	0	1	0
17	60230183	60230567	MACS_peak_8489	146.15	384	0	1	0
17	60242299	60242506	MACS_peak_8491	211.96	207	0	1	0
17	60254691	60255065	MACS_peak_8493	206.31	374	0	1	0
17	60256426	60256803	MACS_peak_8494	106.43	377	0	1	0
17	60256897	60257131	MACS_peak_8495	174.8	234	0	1	1
17	60281903	60282350	MACS_peak_8496	125.63	447	0	1	0
17	60283139	60283505	MACS_peak_8497	103.45	366	0	1	0
17	60283863	60284101	MACS_peak_8498	415.7	238	0	1	0
17	60284921	60285262	MACS_peak_8499	93.4	341	0	1	0
17	60288113	60288341	MACS_peak_8500	451.74	228	0	1	0
17	60319219	60319553	MACS_peak_8502	84.4	334	0	1	0
17	60329677	60330057	MACS_peak_8503	343.7	380	0	1	0
17	60346663	60347143	MACS_peak_8504	329.83	480	0	1	0
17	60358846	60359214	MACS_peak_8505	181.4	368	0	1	0
17	60362801	60363036	MACS_peak_8506	167.64	235	0	1	0
17	60373331	60373464	MACS_peak_8507	625.5	133	0	1	0
17	60392222	60392545	MACS_peak_8508	221.26	323	1	1	0
17	60420082	60420422	MACS_peak_8509	171.96	340	0	2	0
17	60421294	60421596	MACS_peak_8510	186.16	302	0	2	0
17	60447739	60447871	MACS_peak_8513	517.86	132	1	0	0
17	60462946	60463283	MACS_peak_8514	126.47	337	0	1	0
17	60463322	60463628	MACS_peak_8515	195.04	306	0	1	0
17	60517657	60518050	MACS_peak_8516	137.55	393	0	1	0
17	60519664	60519932	MACS_peak_8517	651.39	268	0	1	0
17	60610205	60610461	MACS_peak_8524	151	256	0	1	0
17	60638695	60639174	MACS_peak_8525	3100	479	0	1	0
17	60640026	60640283	MACS_peak_8526	198.02	257	0	1	0
17	60641806	60642219	MACS_peak_8528	960.88	413	0	1	0
17	60647378	60647592	MACS_peak_8529	176.28	214	0	1	0
17	60656576	60656789	MACS_peak_8530	185.02	213	0	1	0
17	60656910	60657305	MACS_peak_8531	480.11	395	0	1	0
17	60660222	60660591	MACS_peak_8532	112.17	369	0	1	0
17	61676846	61677289	MACS_peak_8642	64.68	443	1	0	0
17	61678138	61678510	MACS_peak_8643	92.17	372	1	0	0
17	61680291	61680610	MACS_peak_8644	93.82	319	1	0	0
17	61687279	61687725	MACS_peak_8645	371.68	446	0	1	0
17	61688394	61688754	MACS_peak_8646	58.9	360	0	1	0
17	61697223	61697702	MACS_peak_8648	66.39	479	0	1	0
17	61713130	61713524	MACS_peak_8650	133.25	394	0	1	0
17	61714970	61715358	MACS_peak_8651	62.5	388	0	1	0
17	61723088	61723523	MACS_peak_8652	105.42	435	0	1	0
17	61729731	61730135	MACS_peak_8653	417.23	404	0	1	0
17	61730612	61730911	MACS_peak_8654	51.77	299	0	1	0
17	61744118	61744480	MACS_peak_8655	50.92	362	0	1	0
17	61745751	61745975	MACS_peak_8656	290.28	224	0	1	0
17	61748872	61749148	MACS_peak_8657	61.68	276	0	1	0
17	61757174	61757512	MACS_peak_8659	133.59	338	0	1	0
17	61765936	61766296	MACS_peak_8661	54.82	360	0	1	0
17	61768363	61768757	MACS_peak_8662	70.01	394	0	1	0
17	61783074	61783369	MACS_peak_8664	80.61	295	0	1	0
17	61783902	61784235	MACS_peak_8665	72.43	333	0	1	0
17	61803488	61803731	MACS_peak_8667	153.99	243	0	1	0
17	61810772	61811145	MACS_peak_8668	67.08	373	0	1	0
17	61811284	61811605	MACS_peak_8669	54.52	321	0	1	0
17	61813045	61813403	MACS_peak_8670	73.11	358	0	1	0
17	61819330	61819706	MACS_peak_8671	50.79	376	0	1	0
17	61824308	61824760	MACS_peak_8673	62.57	452	0	1	0
17	61825506	61825826	MACS_peak_8674	74.54	320	0	1	0
17	61826334	61826774	MACS_peak_8675	52.06	440	0	1	0
17	61829574	61829949	MACS_peak_8676	60.82	375	0	1	0
17	61837918	61838231	MACS_peak_8678	145.8	313	0	1	0
17	61840595	61840909	MACS_peak_8680	68.03	314	0	1	0
17	61843309	61843668	MACS_peak_8681	55.04	359	0	1	0
17	61847914	61848290	MACS_peak_8682	56.1	376	0	1	0
17	61849703	61850100	MACS_peak_8684	81.33	397	0	1	0
17	61853135	61853420	MACS_peak_8685	67.31	285	0	1	0
17	61863604	61863946	MACS_peak_8686	72.36	342	1	0	0
17	61865299	61865736	MACS_peak_8687	187.59	437	1	0	0
17	61875561	61875809	MACS_peak_8688	97.98	248	0	1	0
17	61878674	61879056	MACS_peak_8689	62.39	382	0	1	0
17	61879394	61879827	MACS_peak_8690	150.9	433	0	1	0
17	61880708	61881009	MACS_peak_8691	83.91	301	0	1	0
17	61891949	61892310	MACS_peak_8692	100.3	361	0	1	0
17	61893087	61893396	MACS_peak_8693	76.3	309	0	1	0
17	61906959	61907094	MACS_peak_8695	753.78	135	0	1	0
17	61908343	61908736	MACS_peak_8696	67.53	393	0	1	0
17	61992198	61992575	MACS_peak_8697	342.79	377	0	1	0
17	62030622	62030866	MACS_peak_8699	491.61	244	0	1	0
17	62421392	62421871	MACS_peak_8708	2036.87	479	1	0	0
17	62421988	62422294	MACS_peak_8709	233.14	306	1	0	0
17	62423683	62423963	MACS_peak_8710	334.08	280	1	0	0
17	62484116	62484332	MACS_peak_8711	1396.66	216	0	1	0
17	62484836	62485248	MACS_peak_8712	2259.35	412	0	1	0
17	62553056	62553446	MACS_peak_8713	1258.57	390	0	1	0
17	62592684	62592969	MACS_peak_8714	398.02	285	0	1	0
17	63688767	63689011	MACS_peak_8738	483.55	244	0	2	0
17	63697911	63698170	MACS_peak_8739	594.37	259	2	1	0
17	63809780	63810025	MACS_peak_8740	986.28	245	0	1	0
17	64473346	64473478	MACS_peak_8761	940.81	132	1	0	0
17	64480337	64480638	MACS_peak_8762	790.81	301	1	0	0
17	64492581	64492799	MACS_peak_8764	666.39	218	0	1	0
17	64507448	64507801	MACS_peak_8765	611.86	353	1	1	0
17	64514415	64514762	MACS_peak_8766	1129.64	347	0	1	0
17	64540658	64540794	MACS_peak_8767	927.9	136	1	1	0
17	65027243	65027599	MACS_peak_8779	1091.17	356	0	1	0
17	67195832	67195974	MACS_peak_8818	921.89	142	0	1	0
17	67200729	67201043	MACS_peak_8819	322.23	314	0	1	0
17	67359898	67360112	MACS_peak_8821	460.03	214	0	1	0
17	67717692	67717989	MACS_peak_8831	626.7	297	1	0	0
17	67825308	67825565	MACS_peak_8834	714.38	257	1	0	0
17	67891813	67892260	MACS_peak_8835	1617	447	0	1	0
17	67942865	67943071	MACS_peak_8836	655.89	206	0	1	0
17	67953862	67954086	MACS_peak_8837	86.67	224	0	1	0
17	67963280	67963650	MACS_peak_8838	911.5	370	0	1	0
17	68263146	68263347	MACS_peak_8845	478.76	201	2	0	0
17	68410865	68411260	MACS_peak_8846	87.49	395	0	1	0
17	68436481	68436685	MACS_peak_8847	617.05	204	0	1	1
17	68972197	68972514	MACS_peak_8860	731.28	317	1	0	1
17	69085062	69085457	MACS_peak_8862	825.48	395	0	1	0
17	69138762	69138984	MACS_peak_8863	103.93	222	0	1	0
17	73310853	73311235	MACS_peak_8909	401.26	382	0	1	0
17	74791471	74791762	MACS_peak_8915	549.74	291	0	1	0
17	75105889	75106114	MACS_peak_8916	529.68	225	1	1	0
17	75201808	75202112	MACS_peak_8917	488.85	304	1	0	0
17	75323091	75323362	MACS_peak_8918	599.17	271	0	1	0
17	75404247	75404629	MACS_peak_8919	1320.51	382	0	1	0
17	75504212	75504542	MACS_peak_8921	928.77	330	1	0	0
17	75515679	75516087	MACS_peak_8922	616.76	408	1	0	0
17	75625906	75626236	MACS_peak_8925	1642.21	330	1	1	0
17	75632955	75633204	MACS_peak_8926	1162.47	249	1	1	0
17	75633794	75634087	MACS_peak_8927	828.97	293	1	1	0
17	75653031	75653250	MACS_peak_8928	528	219	0	1	0
17	75674928	75675209	MACS_peak_8929	460.95	281	0	1	0
17	75778977	75779166	MACS_peak_8932	616.5	189	1	0	0
17	75783440	75783688	MACS_peak_8933	1399.91	248	1	1	0
17	75792110	75792406	MACS_peak_8934	810.4	296	0	1	0
17	76062424	76062732	MACS_peak_8935	1576.26	308	0	1	0
17	76398044	76398364	MACS_peak_8936	550.56	320	0	1	0
17	78422051	78422433	MACS_peak_8948	388.11	382	1	1	0
17	78745455	78745693	MACS_peak_8950	662.31	238	0	1	0
17	79960595	79960814	MACS_peak_8956	901.33	219	0	1	0
17	79991744	79991938	MACS_peak_8957	678.9	194	0	1	0
17	80005783	80006062	MACS_peak_8958	455.19	279	0	1	0
17	80548071	80548414	MACS_peak_8961	419.68	343	1	0	0
17	80575402	80575594	MACS_peak_8962	866.35	192	0	1	0
17	80672259	80672489	MACS_peak_8963	429.38	230	0	1	0
17	80740639	80740937	MACS_peak_8964	960.47	298	0	1	0
17	81200911	81201149	MACS_peak_8966	516.86	238	0	1	0
17	82021198	82021436	MACS_peak_8970	662.31	238	2	0	0
17	82424497	82424939	MACS_peak_8971	964.62	442	0	1	0
17	82551819	82552087	MACS_peak_8972	442.05	268	0	1	0
17	82777869	82778128	MACS_peak_8973	953.02	259	0	1	0
17	82781811	82782005	MACS_peak_8974	1434.33	194	0	1	0
18	171006	171251	MACS_peak_8991	629.38	245	0	1	0
18	730101	730397	MACS_peak_8995	438.73	296	0	1	0
18	2541999	2542346	MACS_peak_9009	843.52	347	1	0	0
18	2692486	2692707	MACS_peak_9010	564.54	221	0	1	1
18	3246135	3246338	MACS_peak_9011	814.37	203	1	0	1
18	9549383	9549770	MACS_peak_9036	511.42	387	1	0	0
18	9951360	9951542	MACS_peak_9037	729.14	182	0	1	0
18	12333048	12333422	MACS_peak_9050	518.44	374	1	1	0
18	12827756	12828134	MACS_peak_9052	403.06	378	0	1	0
18	13003452	13003657	MACS_peak_9053	797.18	205	0	1	0
18	13031110	13031266	MACS_peak_9054	840.92	156	0	1	0
18	20958793	20959235	MACS_peak_9077	1094.3	442	0	1	0
18	20972026	20972277	MACS_peak_9078	485.56	251	0	1	0
18	21591605	21591991	MACS_peak_9079	89.02	386	0	1	0
18	21738805	21738957	MACS_peak_9080	446.36	152	0	1	0
18	21805889	21806031	MACS_peak_9081	877.38	142	0	1	0
18	23248503	23248644	MACS_peak_9097	676.31	141	0	2	0
18	23565733	23566021	MACS_peak_9098	681.96	288	0	1	0
18	24176841	24177137	MACS_peak_9099	826.15	296	0	1	0
18	24186905	24187039	MACS_peak_9100	877.68	134	0	1	0
18	24315612	24315863	MACS_peak_9101	746.04	251	0	1	0
18	31506292	31506616	MACS_peak_9143	338.74	324	0	1	0
18	36133793	36133929	MACS_peak_9165	753.52	136	1	0	0
18	36136822	36137145	MACS_peak_9166	845.32	323	0	1	0
18	37027744	37028126	MACS_peak_9172	76.3	382	0	1	0
18	37053873	37054076	MACS_peak_9173	814.37	203	0	1	0
18	37075318	37075727	MACS_peak_9174	69.67	409	0	1	0
18	37076432	37076850	MACS_peak_9175	70.01	418	0	1	0
18	37078545	37078821	MACS_peak_9176	125.63	276	0	1	0
18	37215080	37215356	MACS_peak_9177	107.89	276	0	1	0
18	45910457	45910796	MACS_peak_9218	421.69	339	0	1	0
18	46044462	46044714	MACS_peak_9220	108.7	252	0	1	0
18	46044785	46045195	MACS_peak_9221	85.66	410	0	1	0
18	46081430	46081785	MACS_peak_9222	269.22	355	1	0	0
18	46195469	46195694	MACS_peak_9223	346.64	225	0	1	0
18	49219087	49219423	MACS_peak_9236	57.49	336	0	1	0
18	49292572	49292955	MACS_peak_9238	678.93	383	0	1	0
18	49447902	49448114	MACS_peak_9240	596.79	212	0	1	0
18	50043267	50043674	MACS_peak_9243	584.98	407	0	1	0
18	51173818	51173950	MACS_peak_9245	1116.4	132	1	0	0
18	54728799	54729012	MACS_peak_9259	671.02	213	0	1	0
18	54769673	54769884	MACS_peak_9260	596.79	211	0	1	0
18	56716026	56716162	MACS_peak_9267	1061.85	136	0	1	0
18	56869131	56869444	MACS_peak_9268	435.38	313	0	1	0
18	57721664	57722031	MACS_peak_9271	84.48	367	0	1	1
18	57723292	57723603	MACS_peak_9272	72.19	311	0	1	1
18	58262435	58262651	MACS_peak_9273	746.04	216	0	1	0
18	62052374	62052713	MACS_peak_9290	220.21	339	0	1	0
18	62183627	62183927	MACS_peak_9291	1387.53	300	1	1	0
18	62584353	62584612	MACS_peak_9292	468.05	259	0	1	0
18	62911236	62911681	MACS_peak_9295	87.54	445	0	1	0
18	62911864	62912091	MACS_peak_9296	164.16	227	0	1	0
18	74751826	74752169	MACS_peak_9337	149.97	343	0	1	0
18	79287494	79287786	MACS_peak_9346	62.38	292	0	1	0
18	79287817	79288155	MACS_peak_9347	57.94	338	0	1	0
19	1194579	1194950	MACS_peak_9361	262.11	371	0	1	0
19	1813030	1813193	MACS_peak_9364	848.95	163	1	0	0
19	3021062	3021224	MACS_peak_9367	270.22	162	0	1	0
19	3545169	3545442	MACS_peak_9368	458.95	273	0	1	1
19	4352504	4352913	MACS_peak_9373	616.18	409	0	1	1
19	10000237	10000504	MACS_peak_9393	843.52	267	0	1	0
19	10388884	10389170	MACS_peak_9397	450.92	286	1	0	0
19	10404195	10404569	MACS_peak_9398	404.88	374	0	1	0
19	10413596	10413847	MACS_peak_9399	272.3	251	1	1	0
19	10551698	10551831	MACS_peak_9401	1396.21	133	1	1	0
19	10581053	10581363	MACS_peak_9402	803.33	310	0	1	0
19	11939141	11939451	MACS_peak_9408	102.5	310	0	2	0
19	12394068	12394276	MACS_peak_9410	613.04	208	2	1	0
19	12676353	12676635	MACS_peak_9413	453.35	282	1	1	0
19	12796642	12797039	MACS_peak_9416	871.49	397	1	1	0
19	15264161	15264409	MACS_peak_9432	901.33	248	0	1	0
19	15278366	15278681	MACS_peak_9433	312.33	315	0	1	0
19	15302654	15302801	MACS_peak_9434	1836.32	147	0	1	0
19	18279491	18279773	MACS_peak_9451	705.71	282	1	0	0
19	19342746	19343074	MACS_peak_9455	545.46	328	0	1	0
19	19724567	19724922	MACS_peak_9458	71.69	355	0	1	0
19	19869659	19869792	MACS_peak_9460	877.68	133	1	0	0
19	19919832	19920135	MACS_peak_9461	60.7	303	0	1	0
19	19920989	19921210	MACS_peak_9462	140.69	221	0	1	0
19	19959365	19959586	MACS_peak_9463	492.22	221	0	1	0
19	20628016	20628236	MACS_peak_9465	227.1	220	0	1	1
19	21718560	21718692	MACS_peak_9471	963	132	1	0	0
19	21722547	21722840	MACS_peak_9472	132.1	293	1	0	0
19	22476433	22476775	MACS_peak_9475	380.3	342	0	1	0
19	23362291	23362544	MACS_peak_9479	378.3	253	0	1	0
19	37021808	37021971	MACS_peak_9566	772.28	163	0	1	0
19	37120130	37120571	MACS_peak_9567	129.96	441	0	3	0
19	38930301	38930545	MACS_peak_9578	629.38	244	1	2	0
19	39443973	39444314	MACS_peak_9580	216.22	341	0	1	0
19	39881548	39881855	MACS_peak_9583	685.18	307	0	1	0
19	44095210	44095482	MACS_peak_9616	584.2	272	1	0	0
19	44224816	44225123	MACS_peak_9617	129.01	307	1	1	0
19	44415352	44415722	MACS_peak_9619	383.44	370	1	0	1
19	44667525	44667833	MACS_peak_9621	424.89	308	0	1	1
19	44951585	44951870	MACS_peak_9625	574.52	285	1	0	1
19	46728830	46729085	MACS_peak_9644	470.06	255	0	1	1
19	46840595	46840747	MACS_peak_9646	1965.34	152	1	0	0
19	47367325	47367621	MACS_peak_9653	170.16	296	0	1	0
19	48187390	48187712	MACS_peak_9696	413.88	322	0	2	0
19	48320105	48320319	MACS_peak_9698	596.79	214	1	1	0
19	48993218	48993580	MACS_peak_9702	410.45	362	1	0	0
19	48999729	49000179	MACS_peak_9703	622.87	450	0	1	0
19	49821817	49821949	MACS_peak_9706	771.26	132	1	0	0
19	51016751	51017099	MACS_peak_9745	912.29	348	1	0	0
19	52047721	52047938	MACS_peak_9754	553.1	217	0	1	0
19	53189856	53190159	MACS_peak_9756	1232.34	303	0	1	0
19	54172924	54173286	MACS_peak_9761	410.92	362	1	0	0
19	54580430	54580744	MACS_peak_9763	183.74	314	0	1	0
19	55632401	55632742	MACS_peak_9769	659.85	341	2	0	0
19	56396244	56396572	MACS_peak_9773	429.01	328	1	0	1
19	58513933	58514161	MACS_peak_9778	695.57	228	1	0	0
19	58519003	58519241	MACS_peak_9779	516.86	238	0	1	0
20	2506039	2506401	MACS_peak_11676	72.08	362	0	2	0
20	2910206	2910637	MACS_peak_11678	306.6	431	0	1	0
20	3494337	3494614	MACS_peak_11679	250.69	277	0	1	0
20	3496247	3496668	MACS_peak_11680	108.17	421	0	1	0
20	3513723	3513988	MACS_peak_11681	56.38	265	0	1	0
20	3563662	3563991	MACS_peak_11682	426.82	329	0	1	0
20	3630832	3631057	MACS_peak_11683	442.71	225	0	1	0
20	3753100	3753289	MACS_peak_11684	695.57	189	1	0	0
20	4008258	4008553	MACS_peak_11685	567.38	295	0	1	0
20	6011560	6011709	MACS_peak_11691	843.6	149	0	1	0
20	7980709	7981026	MACS_peak_11699	552.5	317	1	0	0
20	8661893	8662287	MACS_peak_11701	873.84	394	0	1	0
20	8759524	8759906	MACS_peak_11702	603.02	382	0	1	0
20	8790537	8790783	MACS_peak_11703	927.9	246	0	1	0
20	8853889	8854083	MACS_peak_11704	778.31	194	0	1	0
20	13436978	13437388	MACS_peak_11733	60	410	0	1	0
20	13458815	13459186	MACS_peak_11734	763.88	371	0	1	0
20	13483671	13483882	MACS_peak_11735	386.13	211	0	1	0
20	13788273	13788427	MACS_peak_11736	918.92	154	1	0	0
20	18537247	18537546	MACS_peak_11768	265.34	299	0	1	0
20	20054006	20054140	MACS_peak_11786	1666.76	134	1	1	0
20	24552963	24553253	MACS_peak_11823	89.02	290	0	1	0
20	24554914	24555335	MACS_peak_11824	84.14	421	0	1	0
20	25262992	25263438	MACS_peak_11829	86.87	446	0	1	0
20	25332673	25333045	MACS_peak_11830	67.63	372	0	1	0
20	25383850	25384089	MACS_peak_11831	513.53	239	0	1	0
20	31927110	31927312	MACS_peak_11874	705.57	202	0	1	0
20	32790112	32790430	MACS_peak_11880	432.66	318	0	1	0
20	34874145	34874342	MACS_peak_11888	831.63	197	1	0	0
20	35713652	35713789	MACS_peak_11893	1081.35	137	0	1	0
20	35954426	35954782	MACS_peak_11895	413.31	356	2	0	0
20	37368439	37368642	MACS_peak_11900	343.13	203	0	1	0
20	37384743	37384991	MACS_peak_11901	1208.41	248	0	1	0
20	38512188	38512424	MACS_peak_11908	465.7	236	0	1	0
20	38751330	38751685	MACS_peak_11909	529.16	355	1	0	0
20	41411505	41411742	MACS_peak_11929	516.86	237	0	1	0
20	41571134	41571401	MACS_peak_11930	391.8	267	0	1	0
20	41571994	41572307	MACS_peak_11931	429.13	313	0	1	0
20	45373958	45374113	MACS_peak_11973	1134.69	155	1	2	0
20	45422880	45423092	MACS_peak_11974	423.63	212	0	1	0
20	45446030	45446197	MACS_peak_11975	814.37	167	0	1	1
20	45799222	45799466	MACS_peak_11980	409.44	244	0	1	0
20	49065208	49065347	MACS_peak_12071	471.15	139	0	1	0
20	49082684	49083032	MACS_peak_12072	480.06	348	0	1	0
20	49132946	49133243	MACS_peak_12073	565.98	297	0	1	0
20	49858144	49858392	MACS_peak_12080	763.02	248	0	1	0
20	49888465	49888806	MACS_peak_12081	659.85	341	0	1	0
20	49943768	49943908	MACS_peak_12083	1345.15	140	0	1	0
20	50085439	50085720	MACS_peak_12087	925.1	281	2	0	0
20	50929307	50929720	MACS_peak_12126	968.33	413	0	1	0
20	51594946	51595390	MACS_peak_12135	388.99	444	1	0	0
20	51624362	51624600	MACS_peak_12136	415.95	238	0	1	0
20	51700801	51701070	MACS_peak_12137	1091.86	269	0	1	0
20	51704091	51704310	MACS_peak_12138	566.67	219	0	1	0
20	51712505	51712776	MACS_peak_12139	777.55	271	0	1	0
20	52083749	52083958	MACS_peak_12143	525.79	209	0	1	0
20	52150599	52151039	MACS_peak_12144	717.1	440	0	1	0
20	54207693	54207989	MACS_peak_12267	3100	296	1	0	0
20	54214769	54215075	MACS_peak_12269	118.28	306	0	1	0
20	54224193	54224327	MACS_peak_12271	514.05	134	0	1	0
20	56400108	56400336	MACS_peak_12358	465.76	228	0	1	0
20	56505631	56506022	MACS_peak_12359	594.54	391	0	2	0
20	56516133	56516556	MACS_peak_12360	611.86	423	1	2	0
20	57346420	57346691	MACS_peak_12397	1183.08	271	1	0	0
20	58403100	58403341	MACS_peak_12416	208.93	241	0	1	0
20	58447699	58448169	MACS_peak_12417	812.61	470	0	1	0
20	58650547	58650935	MACS_peak_12420	1857.04	388	2	0	0
20	59222426	59222791	MACS_peak_12429	409.04	365	0	1	0
20	59234686	59234941	MACS_peak_12430	506	255	0	1	0
20	61981123	61981285	MACS_peak_12468	1320.51	162	0	1	0
20	62010900	62011120	MACS_peak_12469	564.54	220	0	1	0
20	62136887	62137168	MACS_peak_12470	1192.27	281	1	0	0
20	62156858	62157188	MACS_peak_12471	426.3	330	0	1	0
20	62260264	62260643	MACS_peak_12472	402.61	379	0	1	0
20	62270687	62271076	MACS_peak_12473	202.06	389	0	1	0
20	62302632	62302849	MACS_peak_12474	580.62	217	1	0	0
20	62791573	62791805	MACS_peak_12476	1824.95	232	1	0	0
20	62808319	62808561	MACS_peak_12477	645.81	242	1	0	0
20	62900203	62900525	MACS_peak_12479	802.9	322	0	1	0
20	62900776	62901115	MACS_peak_12480	421.69	339	0	1	0
20	62907439	62907645	MACS_peak_12481	629.38	206	0	1	0
20	63614270	63614524	MACS_peak_12489	629.32	254	0	1	0
20	63706798	63707167	MACS_peak_12490	640.87	369	2	1	0
20	63909644	63909936	MACS_peak_12491	634.74	292	0	1	0
21	25591074	25591210	MACS_peak_12657	1061.85	136	0	1	0
21	31683944	31684175	MACS_peak_12690	532.66	231	0	1	0
21	32601128	32601313	MACS_peak_12692	1348.66	185	0	2	0
21	32653360	32653582	MACS_peak_12693	712.32	222	0	1	0
21	33605689	33606087	MACS_peak_12697	381.26	398	0	2	0
21	33701990	33702233	MACS_peak_12698	333.51	243	0	2	0
21	36388368	36388596	MACS_peak_12715	675.78	228	1	0	0
21	39244769	39244955	MACS_peak_12732	421.25	186	0	1	0
21	39248547	39248784	MACS_peak_12733	511.17	237	0	1	0
21	43789245	43789578	MACS_peak_12765	793.64	333	1	0	0
21	43907014	43907157	MACS_peak_12767	2712.67	143	0	1	0
21	43975580	43975856	MACS_peak_12768	845.51	276	0	1	0
21	44793259	44793626	MACS_peak_12772	394.93	367	0	1	0
21	44800180	44800438	MACS_peak_12773	468.72	258	0	1	0
21	45270236	45270473	MACS_peak_12777	498.83	237	0	1	0
21	46147417	46147762	MACS_peak_12784	1329.55	345	0	1	0
21	46285548	46285894	MACS_peak_12785	325.68	346	1	1	0
22	18076134	18076328	MACS_peak_12819	678.9	194	1	0	0
22	19037038	19037233	MACS_peak_12836	662.31	195	1	0	0
22	19947829	19948061	MACS_peak_12837	514.21	232	0	1	0
22	20317648	20317932	MACS_peak_12839	575.25	284	1	0	0
22	20460511	20460655	MACS_peak_12849	2638.81	144	0	1	0
22	20496427	20496694	MACS_peak_12850	462.79	267	1	0	0
22	20564217	20564577	MACS_peak_12851	488.85	360	0	1	0
22	20741940	20742253	MACS_peak_12852	638.96	313	0	1	0
22	20813763	20814081	MACS_peak_12853	432.66	318	0	1	0
22	21773330	21773602	MACS_peak_12861	265.34	272	0	1	0
22	23178489	23178702	MACS_peak_12877	1453.47	213	1	0	0
22	24064427	24064842	MACS_peak_12883	115.17	415	0	1	0
22	25129652	25129882	MACS_peak_12894	517.97	230	0	1	0
22	27880875	27881118	MACS_peak_12898	501.16	243	0	1	0
22	29406094	29406250	MACS_peak_12912	1506.46	156	0	1	1
22	31345834	31346054	MACS_peak_12918	564.54	220	0	1	0
22	31687710	31688041	MACS_peak_12919	127.5	331	0	1	0
22	39514453	39514733	MACS_peak_12945	454.58	280	0	1	0
22	39529271	39529452	MACS_peak_12946	936.57	181	1	0	0
22	40372014	40372313	MACS_peak_12949	429.01	299	1	2	0
22	40487702	40487986	MACS_peak_12950	452.13	284	0	1	0
22	41125015	41125297	MACS_peak_12951	229.83	282	0	1	0
22	42253851	42254109	MACS_peak_12952	380.3	258	0	1	0
22	49874273	49874416	MACS_peak_12961	983.72	143	0	1	0
22	50273284	50273554	MACS_peak_12962	476.21	270	1	0	0
22	50276153	50276497	MACS_peak_12963	535.64	344	1	0	0
22	25057278	25057471	MACS_peak_22007	678.9	193	0	1	1
X	7132480	7132779	MACS_peak_22030	443.26	299	0	1	0
X	9791900	9792225	MACS_peak_22041	1104.73	325	0	1	0
X	9875077	9875236	MACS_peak_22042	485.23	159	0	1	0
X	14016832	14017083	MACS_peak_22064	356.87	251	0	1	0
X	16953446	16953660	MACS_peak_22081	1453.47	214	0	1	0
X	56871608	56871983	MACS_peak_22256	79.24	375	0	1	0
X	56879687	56880068	MACS_peak_22257	56.38	381	0	1	0
X	65528815	65529016	MACS_peak_22328	645.81	201	0	1	0
X	70365418	70365750	MACS_peak_22366	79.37	332	0	1	0
X	71516533	71516858	MACS_peak_22375	405.72	325	0	1	0
X	72271163	72271398	MACS_peak_22382	502.51	235	0	2	0
X	77739953	77740185	MACS_peak_22413	941.25	232	0	1	0
X	81147884	81148140	MACS_peak_22435	127.5	256	0	1	0
X	101439765	101440114	MACS_peak_22536	104.89	349	0	1	0
X	101474638	101474925	MACS_peak_22537	74.44	287	0	1	0
X	106768467	106768832	MACS_peak_22593	124.55	365	0	1	0
X	106788268	106788510	MACS_peak_22594	645.81	242	0	1	0
X	106788649	106788975	MACS_peak_22595	546.72	326	0	1	0
X	154051264	154051469	MACS_peak_22941	972.07	205	0	1	0
X	154129115	154129250	MACS_peak_22942	1554.14	135	0	1	0
X	154534807	154535060	MACS_peak_22949	470.06	253	1	0	0
