chr	start	end	id	score
1	105520365	105520707	MACS_peak_610	158.81
1	105904273	105904470	MACS_peak_611	579.03
1	106118784	106119188	MACS_peak_612	60
1	106120727	106121107	MACS_peak_613	114.5
1	106491166	106491462	MACS_peak_614	102.01
1	106737521	106737738	MACS_peak_615	562.73
1	106753518	106753683	MACS_peak_616	460.95
1	106760505	106760921	MACS_peak_617	346.63
1	106784602	106784931	MACS_peak_618	93.4
1	106790308	106790531	MACS_peak_619	273.64
1	106794986	106795316	MACS_peak_620	941.19
1	106801028	106801392	MACS_peak_621	206.15
1	106868576	106868716	MACS_peak_622	1501.11
1	106877240	106877548	MACS_peak_623	133.84
1	106887012	106887421	MACS_peak_624	271.67
1	106892505	106892847	MACS_peak_625	3176.73
1	106902856	106903350	MACS_peak_626	1083.98
1	106933855	106934247	MACS_peak_627	826.18
1	106944625	106945033	MACS_peak_628	454.93
1	106972423	106972766	MACS_peak_629	504.2
1	106973560	106974139	MACS_peak_630	1293.29
1	106998960	106999317	MACS_peak_631	893.16
1	107031494	107031929	MACS_peak_632	1272.41
1	107077271	107077609	MACS_peak_633	519.54
1	107116670	107117106	MACS_peak_634	873.32
1	107139309	107139648	MACS_peak_635	130.56
1	107167387	107167695	MACS_peak_636	1733.47
1	107175027	107175308	MACS_peak_637	255.86
1	107182568	107182913	MACS_peak_638	1148.55
1	107184947	107185219	MACS_peak_639	233.14
1	107274615	107274995	MACS_peak_640	212.28
1	107309268	107309538	MACS_peak_641	530.67
1	107311405	107311773	MACS_peak_642	247.6
1	107314844	107315152	MACS_peak_643	803.92
1	107335818	107336154	MACS_peak_644	835.2
1	107341606	107341899	MACS_peak_645	364.81
1	107347277	107347458	MACS_peak_646	612.16
1	107417673	107417938	MACS_peak_647	402.21
1	107436646	107437024	MACS_peak_648	1383.87
1	107437776	107438199	MACS_peak_649	603.06
1	107439999	107440231	MACS_peak_650	689.95
1	107473527	107473845	MACS_peak_651	96.1
1	107480192	107480508	MACS_peak_652	209.78
1	107500473	107500905	MACS_peak_653	1099.07
1	107518683	107518939	MACS_peak_654	608.9
1	107602322	107602666	MACS_peak_655	235.73
1	107610847	107611198	MACS_peak_656	217.69
1	107626552	107626856	MACS_peak_657	253.11
1	107662646	107662949	MACS_peak_658	511.25
1	107669917	107670342	MACS_peak_659	352.76
1	107684602	107685282	MACS_peak_660	3100
1	107695716	107696207	MACS_peak_661	376.97
1	107700329	107700665	MACS_peak_662	454.12
1	107739468	107739976	MACS_peak_663	347.81
1	107771763	107772037	MACS_peak_664	800.66
1	107819203	107819580	MACS_peak_665	287.01
1	107819629	107819885	MACS_peak_666	741.97
1	107852246	107852570	MACS_peak_667	140.94
1	107874395	107874865	MACS_peak_668	847.08
1	107929463	107929740	MACS_peak_669	1051.14
1	107973238	107973539	MACS_peak_670	800.2
1	108072143	108072511	MACS_peak_671	394.47
1	108095030	108095197	MACS_peak_672	814.37
1	108110558	108110782	MACS_peak_673	564.54
1	108200477	108200694	MACS_peak_674	1632.23
1	108324914	108325146	MACS_peak_675	387.94
1	108565758	108566450	MACS_peak_676	1430.48
1	108629353	108629714	MACS_peak_677	603.02
1	108668222	108668457	MACS_peak_678	1282.94
1	108689152	108689313	MACS_peak_679	545.76
1	108708165	108708538	MACS_peak_680	113.38
1	108757085	108757720	MACS_peak_681	3100
1	108821636	108821952	MACS_peak_682	347.97
1	108859292	108859498	MACS_peak_683	797.18
1	108957672	108957950	MACS_peak_684	269.75
1	109055122	109055461	MACS_peak_685	1043.77
1	109065672	109065954	MACS_peak_686	272.05
1	109104325	109104733	MACS_peak_687	616.76
1	109219138	109219499	MACS_peak_688	239.82
1	109272419	109272684	MACS_peak_689	464.09
1	109288954	109289234	MACS_peak_690	454.58
1	109313901	109314440	MACS_peak_691	1145.45
1	109440753	109441043	MACS_peak_692	413.6
1	109570482	109570713	MACS_peak_693	678.9
1	109743697	109744038	MACS_peak_694	420.68
1	109806232	109806608	MACS_peak_695	760.2
1	110033078	110033551	MACS_peak_696	581.45
1	110042617	110042855	MACS_peak_697	954.29
1	110088929	110089240	MACS_peak_698	1085.67
1	110182786	110183188	MACS_peak_699	620.31
1	110192379	110192698	MACS_peak_700	527.2
1	110288029	110288600	MACS_peak_701	53.74
1	110523307	110523526	MACS_peak_702	580.62
1	110622590	110622805	MACS_peak_703	543.04
1	110739498	110739828	MACS_peak_704	426.3
1	110745697	110745900	MACS_peak_705	814.37
1	111000564	111000784	MACS_peak_706	416.26
1	111002913	111003188	MACS_peak_707	1274.41
1	111038661	111038981	MACS_peak_708	550.56
1	111308767	111309037	MACS_peak_709	460.86
1	111323596	111323842	MACS_peak_710	763.02
1	111325959	111326272	MACS_peak_711	789.42
1	111351047	111351426	MACS_peak_712	72.07
1	111390462	111390666	MACS_peak_713	874.07
1	111490513	111490750	MACS_peak_714	516.86
1	111751347	111751585	MACS_peak_715	797.18
1	111833532	111833742	MACS_peak_716	1290.85
1	112312213	112312454	MACS_peak_717	1098.16
1	112511536	112511744	MACS_peak_718	459.7
1	112534106	112534354	MACS_peak_719	485.56
1	112646906	112647545	MACS_peak_720	838.86
1	112698182	112698610	MACS_peak_721	55.51
1	112742238	112742551	MACS_peak_722	119.12
1	112742759	112743191	MACS_peak_723	85.5
1	112841302	112841571	MACS_peak_724	406.81
1	112883432	112883782	MACS_peak_725	69
1	113346738	113347115	MACS_peak_726	516.8
1	113440403	113440688	MACS_peak_727	175.74
1	113558492	113558939	MACS_peak_728	243.49
1	113613503	113613846	MACS_peak_729	89.02
1	113683179	113683474	MACS_peak_730	445.58
1	113885567	113885993	MACS_peak_731	94.79
1	113891148	113891301	MACS_peak_732	541.82
1	113977146	113977356	MACS_peak_733	613.04
1	114016984	114017360	MACS_peak_734	122.51
1	114044832	114045150	MACS_peak_735	50.5
1	114056337	114056800	MACS_peak_736	75.42
1	114097845	114098127	MACS_peak_737	643.11
1	114107802	114108055	MACS_peak_738	2499.77
1	114119553	114119771	MACS_peak_739	636.28
1	114144095	114144613	MACS_peak_740	121.14
1	114183535	114183803	MACS_peak_741	292.39
1	114211061	114211339	MACS_peak_742	567.67
1	114378392	114378687	MACS_peak_743	1344.81
1	114393911	114394149	MACS_peak_744	315.53
1	114417142	114417520	MACS_peak_745	832.59
1	114447753	114447948	MACS_peak_746	447.48
1	114491880	114492092	MACS_peak_747	856.48
1	114521196	114521714	MACS_peak_748	1135
1	114575956	114576258	MACS_peak_749	1155.27
1	114647537	114647890	MACS_peak_750	867.54
1	114736202	114736491	MACS_peak_751	1069.92
1	114767616	114768010	MACS_peak_752	399.79
1	114825523	114825966	MACS_peak_753	942.66
1	114888942	114889570	MACS_peak_754	2700.52
1	114905987	114906236	MACS_peak_755	410.82
1	114970776	114971148	MACS_peak_756	1656.19
1	114974228	114974468	MACS_peak_757	589.16
1	115011135	115011501	MACS_peak_758	369.28
1	115014063	115014267	MACS_peak_759	552.85
1	115031659	115032052	MACS_peak_760	655.79
1	115065127	115065528	MACS_peak_761	899.23
1	115101223	115101676	MACS_peak_762	907.19
1	115112988	115113223	MACS_peak_763	366.7
1	115152435	115152748	MACS_peak_764	346.5
1	115163104	115163435	MACS_peak_765	500.47
1	115175209	115175557	MACS_peak_766	3100
1	115214117	115214432	MACS_peak_767	475.35
1	115300714	115300941	MACS_peak_768	665.93
1	115307839	115307972	MACS_peak_769	820.94
1	115402387	115402683	MACS_peak_770	367.21
1	115409645	115409940	MACS_peak_771	713.3
1	115479819	115480337	MACS_peak_772	106.26
1	115499216	115499541	MACS_peak_773	1676.81
1	115507996	115508241	MACS_peak_774	581.33
1	115521968	115522225	MACS_peak_775	542.24
1	115527515	115528181	MACS_peak_776	2001.99
1	115583098	115583445	MACS_peak_777	506.92
1	115584319	115584626	MACS_peak_778	744.6
1	115595063	115595394	MACS_peak_779	974.79
1	115655455	115655725	MACS_peak_780	716.24
1	116138509	116138747	MACS_peak_781	516.86
1	116178206	116178389	MACS_peak_782	174.78
1	116326754	116327072	MACS_peak_783	237.25
1	116383063	116383296	MACS_peak_784	666.96
1	116392473	116392699	MACS_peak_785	827.89
1	116517503	116517762	MACS_peak_786	721.05
1	116563289	116563592	MACS_peak_787	558.88
1	116595346	116595646	MACS_peak_788	106.7
1	116677709	116678128	MACS_peak_789	94.29
1	116694722	116694961	MACS_peak_790	797.18
1	116823472	116823909	MACS_peak_791	314.16
1	116936799	116937092	MACS_peak_792	843.52
1	116979449	116979789	MACS_peak_793	534.92
1	117027963	117028191	MACS_peak_794	695.57
1	117041624	117042009	MACS_peak_795	603.02
1	117073883	117074212	MACS_peak_796	801.89
1	117112959	117113193	MACS_peak_797	814.37
1	117117073	117117463	MACS_peak_798	1418.79
1	117123831	117123963	MACS_peak_799	1116.4
1	117261308	117262206	MACS_peak_800	222.04
1	117266930	117267307	MACS_peak_801	312.33
1	117267426	117267783	MACS_peak_802	399.64
1	117306672	117307020	MACS_peak_803	417.2
1	117360276	117360573	MACS_peak_804	550.01
1	117597945	117598282	MACS_peak_805	662.69
1	117764559	117764850	MACS_peak_806	105.65
1	117855166	117855418	MACS_peak_807	761.83
1	117945005	117945219	MACS_peak_808	1098.16
1	118055387	118055634	MACS_peak_809	629.38
1	118077642	118077998	MACS_peak_810	528.58
1	118265273	118265585	MACS_peak_811	81.45
1	118268192	118268626	MACS_peak_812	686.1
1	118301529	118301799	MACS_peak_813	460.86
1	118438255	118438558	MACS_peak_814	440.97
1	118693967	118694423	MACS_peak_815	590.18
1	118825879	118826217	MACS_peak_816	77.29
1	118826362	118826776	MACS_peak_817	82.18
1	118893158	118893510	MACS_peak_818	187.65
1	118893561	118893913	MACS_peak_819	83.72
1	118943930	118944508	MACS_peak_820	1248.12
1	118972662	118972852	MACS_peak_821	767.82
1	119008745	119009004	MACS_peak_822	972.38
1	119398729	119399005	MACS_peak_823	71.7
1	119400001	119400365	MACS_peak_824	64.01
1	119566205	119566457	MACS_peak_825	98.27
1	119567642	119567974	MACS_peak_826	122.64
1	119600949	119601472	MACS_peak_827	159.03
1	119621142	119621434	MACS_peak_828	829.92
1	119683665	119683994	MACS_peak_829	544.83
1	119708594	119708829	MACS_peak_830	654.6
1	119818119	119818368	MACS_peak_831	763.02
1	119819202	119819475	MACS_peak_832	583.44
1	119910189	119910445	MACS_peak_833	470.06
1	120218200	120218482	MACS_peak_834	453.35
1	120286651	120287037	MACS_peak_835	989.58
1	120329143	120329478	MACS_peak_836	533.47
1	120351640	120351900	MACS_peak_837	1295.79
1	120413620	120413824	MACS_peak_838	1358.26
1	120562689	120562980	MACS_peak_839	454.64
1	120574569	120574797	MACS_peak_840	342.97
1	120595684	120595999	MACS_peak_841	210.27
1	120601422	120601801	MACS_peak_842	2049.6
1	120660628	120660901	MACS_peak_843	1804.99
1	120688267	120688867	MACS_peak_844	2713.81
1	120808201	120808540	MACS_peak_845	478.32
1	120865930	120866293	MACS_peak_846	761.56
1	120866921	120867304	MACS_peak_847	669.03
1	121223285	121223554	MACS_peak_848	114.39
1	121276395	121276641	MACS_peak_849	64.61
1	121321157	121321431	MACS_peak_850	127.5
1	121327186	121327564	MACS_peak_851	178.37
1	121331908	121332165	MACS_peak_852	469.39
1	121351600	121352678	MACS_peak_853	154.51
1	121353103	121353439	MACS_peak_854	57.93
1	121379874	121380477	MACS_peak_855	99.63
1	121391212	121391580	MACS_peak_856	61.29
1	121396584	121397078	MACS_peak_857	74.59
1	121402274	121402841	MACS_peak_858	53.32
1	121407869	121408654	MACS_peak_859	54.45
1	121409735	121410235	MACS_peak_860	67.03
1	121411509	121411999	MACS_peak_861	150.2
1	121413467	121413869	MACS_peak_862	186.65
1	121419064	121419466	MACS_peak_863	84.94
1	121420930	121421497	MACS_peak_864	105.92
1	121422796	121423363	MACS_peak_865	84.99
1	121424662	121425135	MACS_peak_866	102.44
1	121428507	121428792	MACS_peak_867	67.03
1	121473299	121473767	MACS_peak_868	89.57
1	121475164	121475390	MACS_peak_869	77.95
1	121482579	121485517	MACS_peak_870	3100
1	142540018	142540415	MACS_peak_871	189.75
1	142542000	142542501	MACS_peak_872	77.25
1	142553555	142554169	MACS_peak_873	989.1
1	142583466	142583849	MACS_peak_874	76.3
1	142586148	142586596	MACS_peak_875	622.18
1	142596797	142597151	MACS_peak_876	106.9
1	142724224	142724412	MACS_peak_877	654.79
1	142783900	142784185	MACS_peak_878	92.36
1	142789310	142789538	MACS_peak_879	158.16
1	142798212	142798590	MACS_peak_880	220.04
1	142800057	142800331	MACS_peak_881	175.76
1	142815770	142816005	MACS_peak_882	505.31
1	142862996	142863358	MACS_peak_883	142.05
1	142895153	142895485	MACS_peak_884	1031.51
1	142923389	142923799	MACS_peak_885	1213.63
1	142943685	142943939	MACS_peak_886	138.74
1	142955841	142956468	MACS_peak_887	748.46
1	142961101	142961452	MACS_peak_888	93.52
1	142967532	142967793	MACS_peak_889	62.38
1	143196323	143196602	MACS_peak_890	130.75
1	143236315	143236589	MACS_peak_891	208.01
1	143282653	143283394	MACS_peak_892	339.59
1	143351815	143352075	MACS_peak_893	223.69
1	143367338	143367742	MACS_peak_894	319.59
1	143499964	143500303	MACS_peak_895	198.49
1	143508838	143509107	MACS_peak_896	135.77
1	143521512	143521935	MACS_peak_897	117.69
1	143522384	143522777	MACS_peak_898	132.86
1	143532396	143532788	MACS_peak_899	431.61
1	143539034	143539488	MACS_peak_900	105.65
1	143655979	143656484	MACS_peak_901	437.67
1	143884675	143885313	MACS_peak_902	1123.43
1	143885828	143886191	MACS_peak_903	662.91
1	143943567	143943906	MACS_peak_904	786.03
1	144039238	144039587	MACS_peak_905	55.54
1	144041835	144042133	MACS_peak_906	53.71
1	144042624	144043113	MACS_peak_907	55.51
1	144095239	144095581	MACS_peak_908	327.62
1	144146594	144147177	MACS_peak_909	886.97
1	144322150	144322470	MACS_peak_910	71.25
1	144342406	144342701	MACS_peak_911	127.1
1	144379196	144379475	MACS_peak_912	206.7
1	144381335	144381556	MACS_peak_913	166.81
1	144560015	144560231	MACS_peak_914	394.99
1	144572699	144573001	MACS_peak_915	256.43
1	144615084	144615434	MACS_peak_916	315.5
1	144621349	144621816	MACS_peak_917	1886.64
1	144694235	144694626	MACS_peak_918	423.29
1	144697539	144697935	MACS_peak_919	866.21
1	144811623	144812117	MACS_peak_920	828.24
1	144859689	144860051	MACS_peak_921	383.84
1	144917810	144918363	MACS_peak_922	1646.88
1	144969601	144969952	MACS_peak_923	631.41
1	144972857	144973176	MACS_peak_924	1524.85
1	144988425	144988705	MACS_peak_925	340.31
1	145002782	145002996	MACS_peak_926	670.24
1	145014245	145014762	MACS_peak_927	1817.96
1	145031807	145032059	MACS_peak_928	226.12
1	145058930	145059237	MACS_peak_929	687.07
1	145065229	145065556	MACS_peak_930	356.9
1	145108910	145109283	MACS_peak_931	261.74
1	145126640	145127240	MACS_peak_932	1666.96
1	145138831	145139139	MACS_peak_933	307.98
1	145158827	145159100	MACS_peak_934	1804.99
1	145202867	145203052	MACS_peak_935	587.56
1	145219635	145220117	MACS_peak_936	1828.38
1	145225327	145225751	MACS_peak_937	200.37
1	145246632	145246860	MACS_peak_938	335
1	145258393	145258720	MACS_peak_939	573.34
1	145261058	145261298	MACS_peak_940	406.06
1	145293308	145293738	MACS_peak_941	1381.65
1	145299632	145300097	MACS_peak_942	1241.95
1	145421668	145421962	MACS_peak_943	730.33
1	145427471	145427751	MACS_peak_944	691.08
1	145457264	145457581	MACS_peak_945	536.57
1	145588639	145588887	MACS_peak_946	485.56
1	145589289	145589652	MACS_peak_947	769.88
1	145713628	145713821	MACS_peak_948	856.26
1	145773738	145773980	MACS_peak_949	111.29
1	145817371	145817606	MACS_peak_950	421.83
1	145825002	145825487	MACS_peak_951	576.68
1	146011713	146012262	MACS_peak_952	1651.8
1	146050951	146051422	MACS_peak_953	702.27
1	146057160	146057515	MACS_peak_954	219.26
1	146236085	146236302	MACS_peak_955	216.26
1	146244386	146244856	MACS_peak_956	1190.97
1	146250668	146251042	MACS_peak_957	1254.58
1	146305765	146306136	MACS_peak_958	56
1	146306774	146307147	MACS_peak_959	239.63
1	146335553	146336004	MACS_peak_960	701.25
1	146395275	146395647	MACS_peak_961	439.14
1	146401627	146401937	MACS_peak_962	1362.1
1	146407818	146408237	MACS_peak_963	857.26
1	146434811	146435004	MACS_peak_964	108.52
1	146480285	146480603	MACS_peak_965	200.37
1	146570035	146570333	MACS_peak_966	265.34
1	146598256	146598526	MACS_peak_967	60.64
1	146777968	146778267	MACS_peak_968	97.7
1	146846166	146846760	MACS_peak_969	90.29
1	146877052	146877505	MACS_peak_970	113.86
1	146897786	146898547	MACS_peak_971	57.39
1	146914850	146915216	MACS_peak_972	226.51
1	146952974	146953419	MACS_peak_973	761.72
1	146966716	146967086	MACS_peak_974	893.29
1	146973198	146973431	MACS_peak_975	529.74
1	147113779	147114112	MACS_peak_976	603.02
1	147172120	147172394	MACS_peak_977	1102.85
1	147196126	147196365	MACS_peak_978	516.86
1	147362393	147362657	MACS_peak_979	836.44
1	147364885	147365181	MACS_peak_980	1869.05
1	147402141	147402573	MACS_peak_981	388.99
1	147409976	147410196	MACS_peak_982	566.9
1	147454799	147455320	MACS_peak_983	129.9
1	147455685	147456043	MACS_peak_984	61.23
1	147553490	147554039	MACS_peak_985	2615.67
1	147592737	147593026	MACS_peak_986	813.61
1	147598997	147599352	MACS_peak_987	187.57
1	147688998	147689281	MACS_peak_988	439.72
1	147703646	147703926	MACS_peak_989	465.75
1	147727232	147727609	MACS_peak_990	382.29
1	147811319	147811773	MACS_peak_991	568.02
1	147817814	147818086	MACS_peak_992	638.32
1	147843479	147843984	MACS_peak_993	429.2
1	147970355	147970634	MACS_peak_994	190.74
1	147999986	148000478	MACS_peak_995	396.8
1	148182047	148182180	MACS_peak_996	821.49
1	148236128	148236508	MACS_peak_997	406.15
1	148247300	148247937	MACS_peak_998	647.88
1	148327701	148327874	MACS_peak_999	66.54
1	148340081	148340664	MACS_peak_1000	805.95
1	148346499	148346822	MACS_peak_1001	331.79
1	148512023	148512295	MACS_peak_1002	201.59
1	148531968	148532270	MACS_peak_1003	774.05
1	148577450	148577955	MACS_peak_1004	802.01
1	148584829	148585154	MACS_peak_1005	133.29
1	148598564	148598981	MACS_peak_1006	781.84
1	148663852	148664230	MACS_peak_1007	115.65
1	148672727	148672942	MACS_peak_1008	241.91
1	148739666	148740040	MACS_peak_1009	824.41
1	148760606	148761082	MACS_peak_1010	699.72
1	148777350	148777595	MACS_peak_1011	241.2
1	148849772	148850030	MACS_peak_1012	99.45
1	148880354	148880489	MACS_peak_1013	543.24
1	148886524	148886784	MACS_peak_1014	467.29
1	148887790	148888036	MACS_peak_1015	613.11
1	149033141	149033578	MACS_peak_1016	279.91
1	149033901	149035001	MACS_peak_1017	450.82
1	149035110	149035868	MACS_peak_1018	784.74
1	149204298	149204650	MACS_peak_1019	721.05
1	149272915	149273365	MACS_peak_1020	503.81
1	149299970	149300308	MACS_peak_1021	265.34
1	149438074	149438712	MACS_peak_1022	1128.27
1	149439215	149439590	MACS_peak_1023	603.06
1	149518512	149518890	MACS_peak_1024	274.48
1	149537742	149538021	MACS_peak_1025	191.39
1	149658348	149658967	MACS_peak_1026	675.94
1	149764104	149764343	MACS_peak_1027	596.12
1	149973817	149974169	MACS_peak_1028	464.59
1	150022625	150022928	MACS_peak_1029	370.35
1	150040346	150040577	MACS_peak_1030	744.89
1	150045029	150045306	MACS_peak_1031	566.95
1	150064723	150064949	MACS_peak_1032	615.31
1	150087100	150087411	MACS_peak_1033	627.75
1	150138117	150138480	MACS_peak_1034	644.81
1	150159580	150159852	MACS_peak_1035	584.2
1	150186944	150187121	MACS_peak_1036	1218.65
1	150193960	150194323	MACS_peak_1037	556.44
1	150425035	150425391	MACS_peak_1038	343.22
1	150473677	150473897	MACS_peak_1039	360.97
1	150505133	150505304	MACS_peak_1040	771.99
1	150533314	150533621	MACS_peak_1041	816.07
1	150593920	150594384	MACS_peak_1042	554.79
1	150603773	150603988	MACS_peak_1043	829.69
1	150716023	150717247	MACS_peak_1044	1560.98
1	150785671	150785889	MACS_peak_1045	994.28
1	150894992	150895371	MACS_peak_1046	695.87
1	150952025	150952278	MACS_peak_1047	1965.34
1	150968485	150968830	MACS_peak_1048	783.88
1	151072273	151072572	MACS_peak_1049	1143.98
1	151128401	151128764	MACS_peak_1050	1180.37
1	151168652	151169048	MACS_peak_1051	1028.03
1	151224219	151224519	MACS_peak_1052	989.86
1	151507007	151507478	MACS_peak_1053	1070.32
1	151566630	151566982	MACS_peak_1054	778.35
1	151614133	151614436	MACS_peak_1055	380.31
1	151632708	151632840	MACS_peak_1056	1077.07
1	151648069	151648422	MACS_peak_1057	216.68
1	151648658	151648821	MACS_peak_1058	277.89
1	151665558	151665928	MACS_peak_1059	346.45
1	151861362	151861755	MACS_peak_1060	495.92
1	151877874	151878010	MACS_peak_1061	1024.03
1	151940503	151940868	MACS_peak_1062	1306.2
1	151974231	151974638	MACS_peak_1063	1494.02
1	151986022	151986501	MACS_peak_1064	860.1
1	152114350	152114724	MACS_peak_1065	1217.01
1	152319576	152320060	MACS_peak_1066	439.97
1	152346713	152346924	MACS_peak_1067	449.52
1	152375706	152375997	MACS_peak_1068	103.45
1	152406080	152406483	MACS_peak_1069	77.66
1	152413352	152413710	MACS_peak_1070	629.59
1	152424148	152424441	MACS_peak_1071	912.13
1	152430987	152431159	MACS_peak_1072	690.17
1	152432805	152433099	MACS_peak_1073	491.46
1	152452692	152452856	MACS_peak_1074	831.63
1	152462565	152462911	MACS_peak_1075	147.64
1	152708161	152708539	MACS_peak_1076	635.08
1	152843650	152844020	MACS_peak_1077	488.85
1	152928202	152928670	MACS_peak_1078	167.18
1	153096779	153096981	MACS_peak_1079	289.07
1	153115783	153116021	MACS_peak_1080	148.57
1	153195587	153195873	MACS_peak_1081	702.3
1	153201776	153202090	MACS_peak_1082	554.47
1	153324889	153325212	MACS_peak_1083	672.92
1	153327987	153328278	MACS_peak_1084	447.93
