id	chr	start	end	gene_sum	genes	distance
MACS_peak_10357	2	73260429	73260621	53	1	145171
MACS_peak_10361	2	73857744	73858155	53	0	88812
MACS_peak_10362	2	73893463	73893819	54	1	35308
MACS_peak_10369	2	74375016	74375224	54	0	18440
MACS_peak_10370	2	74477264	74477469	58	4	102040
MACS_peak_10371	2	74488663	74489014	58	0	11194
MACS_peak_10372	2	74562024	74562311	61	3	73010
MACS_peak_10472	2	86448264	86448537	61	0	251783
MACS_peak_10473	2	86817248	86817524	63	2	368711
MACS_peak_10599	2	92312485	92315632	63	0	49
MACS_peak_10600	2	95462988	95463298	64	1	3147356
MACS_peak_10605	2	95781140	95781429	64	0	17520
MACS_peak_10606	2	95858639	95858901	65	1	77210
MACS_peak_10608	2	96079845	96080008	65	0	150155
MACS_peak_10609	2	96446150	96446521	67	2	366142
MACS_peak_10610	2	96489366	96489886	67	0	42845
MACS_peak_10611	2	96658392	96658968	68	1	168506
MACS_peak_10612	2	96664477	96665016	68	0	5509
MACS_peak_10613	2	97050240	97050540	72	4	385224
MACS_peak_10614	2	97122616	97122916	73	1	72076
MACS_peak_10615	2	97175141	97175428	73	0	52225
MACS_peak_10616	2	97652905	97653046	74	1	477477
MACS_peak_10617	2	97669749	97670183	74	0	16703
MACS_peak_10618	2	97777965	97778392	75	1	107782
MACS_peak_10628	2	98557632	98558019	75	0	17280
MACS_peak_10629	2	99104450	99104664	76	1	546431
MACS_peak_10631	2	99211302	99211749	76	0	25371
MACS_peak_10632	2	99607419	99607829	77	1	395670
MACS_peak_10634	2	100071008	100071147	77	0	447723
MACS_peak_10635	2	100356846	100357100	78	1	285699
MACS_peak_10636	2	100646009	100646249	79	1	288909
MACS_peak_10640	2	100879114	100879555	79	0	19407
MACS_peak_10641	2	101629167	101629400	80	1	749612
MACS_peak_10650	2	102055564	102055751	80	0	194230
MACS_peak_10651	2	102928225	102928561	85	5	872474
MACS_peak_10704	2	109520546	109520779	85	0	167598
MACS_peak_10705	2	109544935	109545204	86	1	24156
MACS_peak_10706	2	109605671	109605951	86	0	60467
MACS_peak_10707	2	109815709	109816373	87	1	209758
MACS_peak_10737	2	111611180	111611524	87	0	166450
MACS_peak_10738	2	112130618	112130893	88	1	519094
MACS_peak_10746	2	112721612	112721872	88	0	112907
MACS_peak_10747	2	112806419	112806761	89	1	84547
MACS_peak_10797	2	117746899	117747094	89	0	57694
MACS_peak_10798	2	117983649	117984025	90	1	236555
MACS_peak_10818	2	119274974	119275180	90	0	29615
MACS_peak_10819	2	119465502	119465709	91	1	190322
MACS_peak_10863	2	127063473	127063605	91	0	186645
MACS_peak_10864	2	128554661	128555000	94	3	1491056
MACS_peak_10870	2	129724005	129724364	94	0	103342
MACS_peak_10871	2	130443550	130444041	99	5	719186
MACS_peak_10876	2	131002514	131002983	99	0	88661
MACS_peak_10877	2	131118078	131118431	100	1	115095
MACS_peak_10878	2	131764928	131765299	102	2	646497
MACS_peak_10913	2	134823937	134824259	102	0	19426
MACS_peak_10914	2	134985937	134986344	103	1	161678
MACS_peak_10915	2	135208532	135208735	105	2	222188
MACS_peak_10917	2	135514211	135514348	105	0	60980
MACS_peak_10918	2	135896470	135896644	107	2	382122
MACS_peak_10988	2	147910518	147910925	107	0	418549
MACS_peak_10989	2	148485370	148485731	108	1	574445
MACS_peak_10991	2	148503141	148503451	108	0	575
MACS_peak_10992	2	148668543	148668797	109	1	165092
MACS_peak_10996	2	148951808	148952149	109	0	4100
MACS_peak_10997	2	149049366	149049593	110	1	97217
MACS_peak_11000	2	149139475	149139858	110	0	54943
MACS_peak_11001	2	149537944	149538182	111	1	398086
MACS_peak_11015	2	150974243	150974548	111	0	92214
MACS_peak_11016	2	151456465	151456775	114	3	481917
MACS_peak_11017	2	151866534	151866850	115	1	409759
MACS_peak_11055	2	156167207	156167706	115	0	86625
MACS_peak_11056	2	156428207	156428526	116	1	260501
MACS_peak_11057	2	156646566	156646887	117	1	218040
MACS_peak_11067	2	158159047	158159474	117	0	108099
MACS_peak_11068	2	158184129	158184392	118	1	24655
MACS_peak_11074	2	158454071	158454285	118	0	25479
MACS_peak_11075	2	158485708	158485978	119	1	31423
MACS_peak_11102	2	161775523	161775777	119	0	36346
MACS_peak_11103	2	162129739	162130061	120	1	353962
MACS_peak_11106	2	162202857	162203180	120	0	64946
MACS_peak_11107	2	162366598	162366730	121	1	163418
MACS_peak_11155	2	169543899	169544183	121	0	55456
MACS_peak_11156	2	169615830	169616057	122	1	71647
MACS_peak_11159	2	169777047	169777429	122	0	8793
MACS_peak_11160	2	169831623	169832134	123	1	54194
MACS_peak_11170	2	170623922	170624136	123	0	155557
MACS_peak_11171	2	171181145	171181373	125	2	557009
MACS_peak_11175	2	171505411	171506060	125	0	83
MACS_peak_11176	2	171729819	171730057	126	1	223759
MACS_peak_11177	2	171772567	171772853	126	0	42510
MACS_peak_11178	2	171785417	171785784	127	1	12564
MACS_peak_11179	2	171999962	172000164	128	1	214178
MACS_peak_11198	2	174341225	174341636	128	0	412993
MACS_peak_11199	2	174395946	174396278	129	1	54310
MACS_peak_11214	2	176098278	176098581	129	0	627548
MACS_peak_11215	2	176147141	176147374	132	3	48560
MACS_peak_11216	2	176187087	176187408	133	1	39713
MACS_peak_11223	2	176991830	176992042	133	0	162596
MACS_peak_11224	2	177597246	177597487	134	1	605204
MACS_peak_11225	2	177665635	177665995	135	1	68148
MACS_peak_11247	2	179852188	179852780	135	0	45366
MACS_peak_11248	2	179953126	179953301	136	1	100346
MACS_peak_11256	2	180942044	180942353	136	0	325788
MACS_peak_11257	2	181565963	181566419	138	2	623610
MACS_peak_11302	2	186449588	186449855	138	0	162655
MACS_peak_11303	2	186493897	186494144	139	1	44042
MACS_peak_11310	2	187332902	187333134	139	0	154042
MACS_peak_11311	2	187645777	187646152	140	1	312643
MACS_peak_11320	2	188523749	188523966	140	0	63815
MACS_peak_11321	2	189286607	189286827	142	2	762641
MACS_peak_11322	2	189389282	189389514	142	0	102455
MACS_peak_11323	2	189691047	189691402	145	3	301533
MACS_peak_11331	2	190331426	190331734	145	0	50253
MACS_peak_11332	2	190525645	190526121	147	2	193911
MACS_peak_11341	2	191646350	191646705	147	0	5746
MACS_peak_11342	2	192029786	192030084	148	1	383081
MACS_peak_11384	2	196183268	196183560	148	0	57247
MACS_peak_11385	2	196239047	196239424	149	1	55487
MACS_peak_11394	2	197391507	197391824	149	0	4800
MACS_peak_11395	2	197622207	197622464	151	2	230383
MACS_peak_11419	2	199713255	199713472	151	0	190621
MACS_peak_11420	2	200014331	200014529	153	2	300859
MACS_peak_11425	2	200777834	200778319	153	0	51548
MACS_peak_11426	2	200996302	200996525	155	2	217983
MACS_peak_11427	2	201152069	201152249	156	1	155544
MACS_peak_11428	2	201426824	201427144	158	2	274575
MACS_peak_11435	2	202156550	202156887	158	0	59164
MACS_peak_11436	2	202700565	202700983	160	2	543678
MACS_peak_11438	2	203143754	203144086	160	0	16483
MACS_peak_11439	2	203325369	203325668	161	1	181283
MACS_peak_11455	2	205939000	205939240	161	0	244247
MACS_peak_11456	2	206244839	206246029	162	1	305599
MACS_peak_11540	2	216060634	216060971	162	0	151884
MACS_peak_11541	2	216118813	216119260	163	1	57842
MACS_peak_11544	2	216400417	216400660	163	0	80930
MACS_peak_11545	2	216898653	216899011	164	1	497993
MACS_peak_11551	2	218175959	218176358	164	0	95553
MACS_peak_11552	2	218378397	218378529	165	1	202039
MACS_peak_11555	2	218578229	218578524	165	0	36987
MACS_peak_11556	2	218653993	218654222	166	1	75469
MACS_peak_11557	2	219050994	219051295	167	1	396772
MACS_peak_11558	2	219166044	219166290	167	0	114749
MACS_peak_11559	2	219552216	219552475	173	6	385926
MACS_peak_11560	2	219712430	219712676	174	1	159955
MACS_peak_11572	2	222046237	222046500	174	0	633496
MACS_peak_11573	2	222852986	222853269	175	1	806486
MACS_peak_11582	2	223763712	223764149	175	0	97797
MACS_peak_11583	2	224263997	224264189	176	1	499848
MACS_peak_11584	2	224282340	224282695	176	0	18151
MACS_peak_11585	2	224556091	224556342	177	1	273396
MACS_peak_11598	2	226975624	226976051	177	0	122451
MACS_peak_11599	2	227334237	227335225	178	1	358186
MACS_peak_11600	2	227372624	227372766	178	0	37399
MACS_peak_11601	2	227677891	227678134	179	1	305125
MACS_peak_11612	2	229437652	229438037	179	0	90560
MACS_peak_11613	2	230323575	230323771	181	2	885538
MACS_peak_11614	2	230608577	230608909	182	1	284806
MACS_peak_11619	2	231766945	231767216	182	0	290575
MACS_peak_11620	2	231853659	231853987	183	1	86443
MACS_peak_11627	2	232544350	232544505	183	0	37888
MACS_peak_11628	2	232765222	232765523	184	1	220717
MACS_peak_11630	2	233043646	233043831	184	0	36542
MACS_peak_11631	2	233222019	233222363	185	1	178188
MACS_peak_11632	2	233553083	233553215	186	1	330720
MACS_peak_11633	2	234095253	234095454	187	1	542038
MACS_peak_11638	2	235197484	235197890	187	0	500700
MACS_peak_11639	2	235797478	235797740	188	1	599588
MACS_peak_11648	2	237980981	237981279	188	0	203814
MACS_peak_11649	2	238252154	238252297	189	1	270875
MACS_peak_11650	2	238318808	238318971	189	0	66511
MACS_peak_11651	2	238973758	238973954	190	1	654787
MACS_peak_11652	2	239165284	239165512	191	1	191330
MACS_peak_11655	2	239693722	239693969	191	0	26506
MACS_peak_11656	2	240279477	240279802	193	2	585508
MACS_peak_11658	2	240849294	240849549	193	0	89320
MACS_peak_11659	2	241172419	241172591	194	1	322870
MACS_peak_11663	2	241486676	241487320	194	0	270
MACS_peak_11664	2	241614930	241615120	196	2	127610
MACS_peak_11665	2	241638614	241638804	197	1	23494
MACS_peak_11666	2	242277995	242278471	199	2	639191
MACS_peak_11673	2	243175675	243176063	199	0	21676
MACS_peak_12964	3	177372	177567	0	0	177372
MACS_peak_12991	3	2747097	2747680	0	0	104582
MACS_peak_12992	3	3173455	3173828	2	2	425775
MACS_peak_13015	3	5022079	5022368	2	0	3864
MACS_peak_13016	3	5206982	5207169	4	2	184614
MACS_peak_13046	3	9344351	9344717	4	0	234827
MACS_peak_13047	3	9466553	9466761	6	2	121836
MACS_peak_13048	3	9544992	9545252	6	0	78231
MACS_peak_13049	3	9862720	9862932	9	3	317468
MACS_peak_13050	3	10266700	10266871	12	3	403768
MACS_peak_13071	3	12236166	12236431	12	0	56358
MACS_peak_13072	3	12748025	12748246	14	2	511594
MACS_peak_13073	3	12812185	12812468	14	0	63939
MACS_peak_13074	3	12883124	12883479	15	1	70656
MACS_peak_13084	3	14075933	14076189	15	0	291924
MACS_peak_13085	3	14114160	14114501	16	1	37971
MACS_peak_13086	3	14116519	14116894	16	0	2018
MACS_peak_13087	3	14245058	14245363	18	2	128164
MACS_peak_13090	3	14550310	14550694	18	0	72217
MACS_peak_13091	3	14715305	14715621	19	1	164611
MACS_peak_13093	3	14899088	14899284	19	0	145630
MACS_peak_13094	3	14967179	14967488	20	1	67895
MACS_peak_13095	3	15096811	15097034	21	1	129323
MACS_peak_13097	3	15169962	15170298	21	0	20094
MACS_peak_13098	3	15244158	15244506	22	1	73860
MACS_peak_13101	3	15346810	15347058	22	0	37103
MACS_peak_13102	3	15442935	15443067	24	2	95877
MACS_peak_13103	3	15446972	15447295	24	0	3905
MACS_peak_13104	3	15773348	15773487	27	3	326053
MACS_peak_13111	3	16219952	16220178	27	0	18732
MACS_peak_13112	3	16309643	16309849	28	1	89465
MACS_peak_13162	3	19908273	19908727	28	0	13280
MACS_peak_13163	3	20072762	20072944	29	1	164035
MACS_peak_13165	3	20130748	20130913	29	0	26719
MACS_peak_13166	3	20267325	20267533	30	1	136412
MACS_peak_13200	3	23802976	23803229	30	0	38485
MACS_peak_13201	3	23930154	23930540	31	1	126925
MACS_peak_13202	3	24040486	24040786	32	1	109946
MACS_peak_13212	3	25375373	25375704	32	0	311589
MACS_peak_13213	3	25689534	25689942	33	1	313830
MACS_peak_13214	3	25802350	25802489	35	2	112408
MACS_peak_13226	3	27035259	27035590	35	0	332
MACS_peak_13227	3	27246531	27246968	36	1	210941
MACS_peak_13229	3	27353640	27353869	36	0	32637
MACS_peak_13230	3	27414862	27415113	37	1	60993
MACS_peak_13233	3	27701164	27701529	37	0	127
MACS_peak_13234	3	27722806	27722972	38	1	21277
MACS_peak_13237	3	28103509	28103866	38	0	241778
MACS_peak_13238	3	28310436	28310935	39	1	206570
MACS_peak_13239	3	28358929	28359197	40	1	47994
MACS_peak_13259	3	31532786	31532933	40	0	722294
MACS_peak_13260	3	31686168	31686556	41	1	153235
MACS_peak_13261	3	31766228	31766481	41	0	79672
MACS_peak_13262	3	32006893	32007426	42	1	240412
MACS_peak_13263	3	32185596	32186098	43	1	178170
MACS_peak_13264	3	32218835	32219034	43	0	32737
MACS_peak_13265	3	32321007	32321370	44	1	101973
MACS_peak_13266	3	32551695	32551899	47	3	230325
MACS_peak_13268	3	32614747	32614879	47	0	35084
MACS_peak_13269	3	32775026	32775439	48	1	160147
MACS_peak_13270	3	33326802	33327075	49	1	551363
MACS_peak_13271	3	33350543	33350828	49	0	23468
MACS_peak_13272	3	33497685	33497817	51	2	146857
MACS_peak_13273	3	33553138	33553518	51	0	55321
MACS_peak_13274	3	33818038	33818391	52	1	264520
MACS_peak_13301	3	36839665	36840033	52	0	68445
MACS_peak_13302	3	37572106	37572416	54	2	732073
MACS_peak_13304	3	38008820	38009152	54	0	330312
MACS_peak_13305	3	38383450	38383773	57	3	374298
MACS_peak_13309	3	38978965	38979235	57	0	2302
MACS_peak_13310	3	39333324	39333722	62	5	354089
MACS_peak_13311	3	39411647	39411974	64	2	77925
MACS_peak_13323	3	40245126	40245725	64	0	66095
MACS_peak_13324	3	40358609	40358949	65	1	112884
MACS_peak_13325	3	40369110	40369406	65	0	10161
MACS_peak_13326	3	40621945	40622289	66	1	252539
MACS_peak_13330	3	40946218	40946681	66	0	8077
MACS_peak_13331	3	41244524	41244743	67	1	297843
MACS_peak_13338	3	41976593	41976815	67	0	53541
MACS_peak_13339	3	42829606	42829796	73	6	852791
MACS_peak_13340	3	42889601	42889822	74	1	59805
MACS_peak_13342	3	42963491	42963870	74	0	9169
MACS_peak_13343	3	43111220	43111702	75	1	147350
MACS_peak_13344	3	43530368	43530673	76	1	418666
MACS_peak_13346	3	43680081	43680314	76	0	135131
MACS_peak_13347	3	43722502	43722753	77	1	42188
MACS_peak_13348	3	43771879	43772011	77	0	49126
MACS_peak_13349	3	44364866	44365165	78	1	592855
MACS_peak_13350	3	45079273	45079643	87	9	714108
MACS_peak_13351	3	45082314	45082588	87	0	2671
MACS_peak_13352	3	45746883	45747137	90	3	664295
MACS_peak_13353	3	45970605	45970825	92	2	223468
MACS_peak_13354	3	46190342	46190915	92	0	219517
MACS_peak_13355	3	46414086	46414328	93	1	223171
MACS_peak_13356	3	46824745	46825118	95	2	410417
MACS_peak_13357	3	46908318	46908562	95	0	83200
MACS_peak_13358	3	46965056	46965230	96	1	56494
MACS_peak_13359	3	47462651	47462850	102	6	497421
MACS_peak_13360	3	47509895	47510226	103	1	47045
MACS_peak_13361	3	48031577	48031754	106	3	521351
MACS_peak_13362	3	48280914	48281050	106	0	249160
MACS_peak_13363	3	48477410	48477707	109	3	196360
MACS_peak_13364	3	48990069	48990329	116	7	512362
MACS_peak_13365	3	49047693	49047873	120	4	57364
MACS_peak_13366	3	49502026	49502371	129	9	454153
MACS_peak_13367	3	49642685	49643504	129	0	140314
MACS_peak_13368	3	49876733	49876926	134	5	233229
MACS_peak_13369	3	50248898	50249125	138	4	371972
MACS_peak_13371	3	50283685	50283894	138	0	19891
MACS_peak_13372	3	50653441	50653645	147	9	369547
MACS_peak_13380	3	51327209	51327619	147	0	87263
MACS_peak_13381	3	51402771	51403153	150	3	75152
MACS_peak_13382	3	51403957	51404356	150	0	804
MACS_peak_13383	3	52481111	52481362	160	10	1076755
MACS_peak_13384	3	52893443	52893652	166	6	412081
MACS_peak_13385	3	53725672	53726048	169	3	832020
MACS_peak_13386	3	53957829	53958085	173	4	231781
MACS_peak_13402	3	56613242	56613554	173	0	360778
MACS_peak_13403	3	56736531	56736853	174	1	122977
MACS_peak_13407	3	57161160	57161514	174	0	26819
MACS_peak_13408	3	57363401	57363859	175	1	201887
MACS_peak_13410	3	57466028	57466251	175	0	45927
MACS_peak_13411	3	57594035	57594468	177	2	127784
MACS_peak_13412	3	57810133	57810403	179	2	215665
MACS_peak_13413	3	57871389	57871726	179	0	60986
MACS_peak_13414	3	58496256	58496396	183	4	624530
MACS_peak_13415	3	58551055	58551265	184	1	54659
MACS_peak_13416	3	58793399	58793677	185	1	242134
MACS_peak_13483	3	63827947	63828212	185	0	21252
MACS_peak_13484	3	63837202	63837428	186	1	8990
MACS_peak_13485	3	63875036	63875337	186	0	37608
MACS_peak_13486	3	63947474	63947807	187	1	72137
MACS_peak_13492	3	64009046	64009779	187	0	1093
MACS_peak_13493	3	64011575	64012031	188	1	1796
MACS_peak_13553	3	66124290	66124669	188	0	353156
MACS_peak_13554	3	66286657	66286962	189	1	161988
MACS_peak_13566	3	68925314	68925658	189	0	62858
MACS_peak_13567	3	69021611	69021988	190	1	95953
MACS_peak_13568	3	69111065	69111250	192	2	89077
MACS_peak_13586	3	71028418	71028565	192	0	163330
MACS_peak_13587	3	71908442	71908646	194	2	879877
MACS_peak_13588	3	72094513	72094957	194	0	185867
MACS_peak_13589	3	72619755	72619958	195	1	524798
MACS_peak_13590	3	72797384	72797518	196	1	177426
MACS_peak_13591	3	72995433	72995567	196	0	197915
MACS_peak_13592	3	73240440	73240574	198	2	244873
MACS_peak_13714	3	87145095	87145510	198	0	88789
MACS_peak_13715	3	87255896	87256211	199	1	110386
MACS_peak_13725	3	87898345	87898729	199	0	97153
MACS_peak_13726	3	88052320	88052598	200	1	153591
MACS_peak_13727	3	88054308	88054620	200	0	1710
MACS_peak_13728	3	88252411	88252836	202	2	197791
MACS_peak_13832	3	100232744	100233216	202	0	50685
MACS_peak_13833	3	100265292	100265538	203	1	32076
MACS_peak_13834	3	100336960	100337252	204	1	71422
MACS_peak_13835	3	100832707	100833139	206	2	495455
MACS_peak_13842	3	101441873	101442504	206	0	15375
MACS_peak_13843	3	101626105	101626494	207	1	183601
MACS_peak_13844	3	101752588	101752893	208	1	126094
MACS_peak_13898	3	108040487	108040759	208	0	59570
MACS_peak_13899	3	108091106	108091932	209	1	50347
MACS_peak_13900	3	108196532	108196754	210	1	104600
MACS_peak_13904	3	108471998	108472201	210	0	66875
MACS_peak_13905	3	108633884	108634380	212	2	161683
MACS_peak_13927	3	111056855	111057219	212	0	143939
MACS_peak_13928	3	111387776	111388038	213	1	330557
MACS_peak_13933	3	111944102	111944477	213	0	19760
MACS_peak_13934	3	112229350	112229686	216	3	284873
MACS_peak_13938	3	112533124	112533534	216	0	150295
MACS_peak_13939	3	112632180	112632559	217	1	98646
MACS_peak_13941	3	112744324	112744675	217	0	109863
MACS_peak_13942	3	113006947	113007206	218	1	262272
MACS_peak_13950	3	113692589	113692882	218	0	60313
MACS_peak_13951	3	113759850	113760227	219	1	66968
MACS_peak_13987	3	119409063	119409230	219	0	302727
MACS_peak_13988	3	119539859	119540314	221	2	130629
MACS_peak_13989	3	119610709	119611090	221	0	70395
MACS_peak_13990	3	119672913	119673210	222	1	61823
MACS_peak_13991	3	119869782	119870045	223	1	196572
MACS_peak_13998	3	120302234	120302529	223	0	1789
MACS_peak_13999	3	120442391	120442787	224	1	139862
MACS_peak_14001	3	120513844	120514208	224	0	58486
MACS_peak_14002	3	120617831	120618402	225	1	103623
MACS_peak_14003	3	120670240	120670550	225	0	51838
MACS_peak_14004	3	120751288	120751656	227	2	80738
MACS_peak_14019	3	122471314	122471690	227	0	359125
MACS_peak_14020	3	122556158	122556677	228	1	84468
MACS_peak_14021	3	122661798	122662030	229	1	105121
MACS_peak_14022	3	122977558	122978026	230	1	315528
MACS_peak_14024	3	123047776	123047976	230	0	66110
MACS_peak_14025	3	123274543	123274826	231	1	226567
MACS_peak_14029	3	123571291	123571553	231	0	199682
MACS_peak_14030	3	123698530	123698907	232	1	126977
MACS_peak_14038	3	124714283	124714549	232	0	66450
MACS_peak_14039	3	124987712	124987927	233	1	273163
MACS_peak_14040	3	125172814	125173062	233	0	184887
MACS_peak_14041	3	125416820	125417149	234	1	243758
MACS_peak_14066	3	127869441	127869826	234	0	11473
MACS_peak_14067	3	128088785	128089017	235	1	218959
MACS_peak_14072	3	128564801	128564990	235	0	92479
MACS_peak_14073	3	129047593	129047951	240	5	482603
MACS_peak_14074	3	129346685	129347061	241	1	298734
MACS_peak_14075	3	129376715	129377004	241	0	29654
MACS_peak_14076	3	129548460	129548740	243	2	171456
MACS_peak_14077	3	129571304	129571546	244	1	22564
MACS_peak_14086	3	130466015	130466311	244	0	23975
MACS_peak_14087	3	130776237	130776705	245	1	309926
MACS_peak_14088	3	130928836	130929411	246	1	152131
MACS_peak_14089	3	131052385	131052699	248	2	122974
MACS_peak_14094	3	131233908	131234264	248	0	28816
MACS_peak_14095	3	131684358	131684548	249	1	450094
MACS_peak_14106	3	132376602	132376736	249	0	171548
MACS_peak_14107	3	132580716	132580894	250	1	203980
MACS_peak_14108	3	132722496	132722794	251	1	141602
MACS_peak_14121	3	133446089	133446395	251	0	2794
MACS_peak_14122	3	133815079	133815385	254	3	368684
MACS_peak_14171	3	137787499	137787823	254	0	97156
MACS_peak_14172	3	138242973	138243258	255	1	455150
MACS_peak_14175	3	138463130	138463274	255	0	149279
MACS_peak_14176	3	138566906	138567042	256	1	103632
MACS_peak_14177	3	138833338	138835220	257	1	266296
MACS_peak_14178	3	138863928	138864289	257	0	28708
MACS_peak_14179	3	139052556	139052943	258	1	188267
